title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
Job in Germany: Software Developer (m/f/d) (1990s/2000s technologies),Klinisch-immunologisches Labor / Prof. h.c.  Dr. med. Winfried Stöcker,France,"Software Developer (m/f/d) (1990s/2000s technologies) In the Clinical Immunology Laboratory Prof. h.c. (RCH) Dr. med. Winfried Stöcker, up to 1,000 sera are examined daily under the guidance of laboratory physicians - the diagnostic repertoire for the field of autoimmune diseases is one of the most extensive in the world. In our modern medical laboratory with high scientific standards, the position of Head of the Informatics Department is to be filled and an independent integrative laboratory m…",,,,2025-04-08T06:35:25Z,https://www.adzuna.fr/land/ad/5134896822?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=07EBB6EFF8D4E394A828B3EA274F5F550801D3E1,Unknown,fr,ingenierie_informatique
Bachelor Responsable de Développement Commercial et Marketing,Job and Talent,"Paris, Ile-de-France","Prêt(e) à devenir un leader du développement commercial et marketing ? Job&Talent recherche des étudiants alternants passionnés par le commerce et le marketing, prêts à se lancer dans un Bachelor Responsable de Développement Commercial et Marketing  Tu veux une formation en alternance d’1 an pour maîtriser les stratégies commerciales et marketing qui boosteront la compétitivité des entreprises ? N’attends plus et envoie-nous ton CV  Ce que tu vas apprendre : - Développer tes compétences en ges…",,,,2025-03-31T20:01:02Z,https://www.adzuna.fr/land/ad/5120286761?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=F74F37C579028EEA5AD366E62EEAB019F4B8AF0B,"Emplois RP, Publicité et Marketing",fr,ingenierie_informatique
Job in Germany: (Junior / Middle) Web Developer (m/f/d),App Kreativ GmbH,France,"App Kreativ GmbH (Junior/Middle) Web Developer (m/f/d) Paderborn, Germany Employee Software development We are App Kreativ, an IT company based in the heart of the Paderborn Technology Park. Since our foundation in 2014, we have specialized in the development of IT solutions for iOS, Android, Windows and Web. The app creative team consists of 9 employees who work with a lot of team spirit and passion to accompany their customers on their way into the digital future. What always comes first: a p…",,,,2025-04-15T06:38:43Z,https://www.adzuna.fr/land/ad/5145057326?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=8211E853A88C7988CB7F1DEC4AC31073AC1CE00E,Unknown,fr,ingenierie_informatique
Job in Germany: C# / .NET Software Developer (all genders),Tenhil GmbH & Co. KG,France,"The companies of the TENHIL Group offer award-winning solutions for online recruiting: high-reach online job markets in Germany and Austria as well as SaaS portal solutions for the operation of job boards on partner websites. The companies in the TENHIL Group include the job exchanges stellenanzeigen.de, Yourfirm.de, Regio-Jobanzeiger.de, Jobblitz.de, Kalaydo.de and it-jobs.de. With Karrieretag, TENHIL also has a leading provider of career fairs in its portfolio. C# / .NET Software Developer (a…",,,,2025-03-30T05:58:31Z,https://www.adzuna.fr/land/ad/5118447731?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=BACFFC101B9510CB7F55BCCA3B40385128439DB5,Unknown,fr,ingenierie_informatique
Job in Germany: Senior C#/.Net Developer (all genders),Tenhil GmbH & Co. KG,France,"The companies of the TENHIL Group offer award-winning solutions for online recruiting: high-reach online job markets in Germany and Austria as well as SaaS portal solutions for the operation of job boards on partner websites. The companies in the TENHIL Group include the job exchanges stellenanzeigen.de, Yourfirm.de, Regio-Jobanzeiger.de, Jobblitz.de, Kalaydo.de and it-jobs.de. With Karrieretag, TENHIL also has a leading provider of career fairs in its portfolio. Senior C#/.Net Developer (all g…",,,,2025-03-30T05:58:31Z,https://www.adzuna.fr/land/ad/5118447734?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=213B8F4E603D37E7633010C341CE7EE25F444D55,Unknown,fr,ingenierie_informatique
Job in Germany: Senior Frontend Developer (all genders),Tenhil GmbH & Co. KG,France,"The companies of the TENHIL Group offer award-winning solutions for online recruiting: high-reach online job markets in Germany and Austria as well as SaaS portal solutions for the operation of job boards on partner websites. The companies in the TENHIL Group include the job exchanges stellenanzeigen.de, Yourfirm.de, Regio-Jobanzeiger.de, Jobblitz.de, Kalaydo.de and it-jobs.de. With Karrieretag, TENHIL also has a leading provider of career fairs in its portfolio. Senior Frontend Developer (all …",,,,2025-03-30T05:58:31Z,https://www.adzuna.fr/land/ad/5118447730?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=DEFB3FFBDFDC92181E13150B4DDBD5E57E4C13C7,Unknown,fr,ingenierie_informatique
"Job in Germany: Software Developer, DevOps (m/f/d)",Limbach Gruppe SE,France,"Limbach Group SE More than a laboratory. The Limbach Group currently consists of over 30 individual laboratories. The medically managed individual laboratories have established themselves as a leading group of companies through competent medical advice, highly specialized diagnostics, a comprehensive range of services and a broad spectrum of services. The laboratories are a reliable partner for doctors in private practice, hospitals and other medical facilities. Software developer, DevOps (m/f/…",,,,2025-03-28T04:55:21Z,https://www.adzuna.fr/land/ad/5114938657?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=CB603800F65491F60AF86E2697457A635F5EE014,Unknown,fr,ingenierie_informatique
Ingénieur recherche/développement/Ingénieure recherche/développement,VIQI Group,"Ile-de-France, France","Spécialiste de l'industrie Pharmaceutique et des Dispositifs Médicaux, VIQI rassemble des passionnés ne souhaitant évoluer qu’auprès des industriels œuvrant pour la santé des patients. En tant que consultant VIQI, vous serez dès votre intégration accompagné techniquement pour prendre en main chaque projet en toute sérénité. Nos experts techniques vous seront dédiés à 100% dans le cadre de formations sur mesure et d'un soutien technique permanent. Le monde de l'industrie est vaste et VIQI vous p…",,,,2025-01-03T08:03:44Z,https://www.adzuna.fr/land/ad/4996175327?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=6360774310BCB0896408741394DB677FF7A98316,Unknown,fr,ingenierie_informatique
Developer,XML International,"Paris, Ile-de-France","XML International is partnering with a prestigious Investment Bank to find a highly skilled Senior Python Developer to join their Technology team in their Paris Office. If you're a seasoned developer with expertise in Python, microservices, and cloud technologies, this is an opportunity to work on cutting-edge projects in a global financial institution. Location: Paris – some hybrid working may be available Contract: Temporary (12 months) with potential to go permanent Experience Level: 4 years…",,,,2025-04-03T08:04:38Z,https://www.adzuna.fr/land/ad/5125965552?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=07E583571036D95A97BEE5C946970F61B17A3873,Unknown,fr,ingenierie_informatique
Ingénieur développement/Ingénieure développement,Groupe Berto,"Avignon, Vaucluse","Rejoignez le siège du Groupe Berto en tant qu'Ingénieur Développement  Rattaché au responsable du pôle études et développement informatique, l'ingénieur développement d’études et développement informatique contribue à la conception, au développement et à l’évolution d’applications et de projets informatiques.  Votre rôle et vos missions principales: Conception et cadrage : Participer à l’analyse fonctionnelle des besoins utilisateurs et en déterminer la faisabilité et la charge Imaginer de nouv…",,,,2025-04-04T08:19:47Z,https://www.adzuna.fr/land/ad/5128732165?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=36B5652B5CF0A950BC0B701C14F9B877CFF05D8D,Unknown,fr,ingenierie_informatique
Ingénieur développement/Ingénieure développement,Aleysia,"Montpellier, Hérault","Tu as l'esprit d'initiative et tu aimes travailler dans un environnement stimulant, postule sans attendre à cette offre de Développeur·se Siebel qui est faite pour toi  ⬇️  Ton challenge si tu l’acceptes : Réaliser des devis et/ou des études d'impacts des évolutions applicatives formulées par le Métier/la MOA Réaliser les spécifications fonctionnelles et techniques, les dossiers de fabrication, le paramétrage, de flux Réaliser la rétrodocumentation de l'application ainsi que son paramétrage Dé…",,,,2025-04-01T10:04:57Z,https://www.adzuna.fr/land/ad/5121029404?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=EBCB06FDFBA56C91B4FF789458E8CD7460168327,Unknown,fr,ingenierie_informatique
Business Developer Chargé de Développement Commercial H/F,IPC,"Cantal, Auvergne-Rhône-Alpes","I.P.C. signifie Innovation Protection Conseil, nous commercialisons depuis plus de 30 ans des produits d'hygiène et de maintenance auprès d'une clientèle de professionnels en France, au Benelux et en Espagne. Nous proposons à nos clients des solutions innovantes et respectueuses de l'environnement, formulées à base de biotechnologies, pour répondre à leurs problématiques d'hygiène et de maintenance. Ce que vous trouverez chez IPC ? - Des produits haut de gamme, innovations brevetées et des form…",30000,100000,,2025-02-04T20:21:23Z,https://www.adzuna.fr/land/ad/5037572922?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=ECBF52B59286243B45FB0E74D2E44FD3591B70E1,Unknown,fr,ingenierie_informatique
Business Developer Chargé de Développement Commercial H/F,IPC,"Loire, Auvergne-Rhône-Alpes","I.P.C. signifie Innovation Protection Conseil, nous commercialisons depuis plus de 30 ans des produits d'hygiène et de maintenance auprès d'une clientèle de professionnels en France, au Benelux et en Espagne. Nous proposons à nos clients des solutions innovantes et respectueuses de l'environnement, formulées à base de biotechnologies, pour répondre à leurs problématiques d'hygiène et de maintenance. Ce que vous trouverez chez IPC ? - Des produits haut de gamme, innovations brevetées et des form…",30000,100000,,2025-02-04T20:21:20Z,https://www.adzuna.fr/land/ad/5037571737?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=C1625C1E4E9321EF563EA039167B4C3E752F4BD6,Unknown,fr,ingenierie_informatique
Job in Germany: IT Application Developer (m/w/d) Schwerpunkt Solution Architecture,Litens Automotive GmbH & Co. KG,France,"We are an international company and market leader in the production of high-quality engine components for the automotive industry with a Canadian parent company. We are looking for the next possible date for our location in Gelnhausen for a IT Application Developer (m/f/d) Focus on solution architecture Area of responsibility: You will be responsible for the development and implementation of IT software architectures and solutions, taking into account the IT landscape of the global Litens Autom…",,,,2025-03-11T04:28:12Z,https://www.adzuna.fr/land/ad/5086148442?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=D59CACD85BC39BFC7AA2AA3269A0A876ECDC3FB6,Unknown,fr,ingenierie_informatique
Business Developer Chargé de Développement Commercial H/F,KSB Déville Les Rouen,"Maromme, Rouen","Vous aimez les défis et savez comment faire circuler les bonnes idées ? Devenez notre Business Developer et aidez-nous à pomper notre chiffre d'affaires"" Afin de poursuivre sa croissance et pour accompagner son développement, le Groupe recherche un(e) Business Developer - H/F Poste basé à Deville les Rouen, en CDI Si vous êtes un expert du traitement de l'eau avec une expérience commerciale, que vous maîtrisez la langue de Shakespeare et que vous avez envie de travailler dans un groupe internat…",,,,2025-02-04T20:21:35Z,https://www.adzuna.fr/land/ad/5037576075?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=AAD2304B373FC62D5D1DE406AFC3E60DA1271A1A,Emplois Fabrication,fr,ingenierie_informatique
Ingénieur développement/Ingénieure développement C,agap2IT France,France,"Notre société : agap2IT est un acteur européen du conseil en ingénierie et des services numériques. Depuis 17 ans, les consultants et consultantes agap2IT, accompagnent nos clients sur les techniques les plus avancées de développement : applicatif, mobile, logiciel et embarqué. Experte et passionnée, notre communauté de consultants s’adresse aux secteurs industriels, bancaire et tertiaire à travers 4 grandes directions : applicative, transformation digitale, infrastructure et innovation. Nous i…",,,,2025-04-03T08:03:48Z,https://www.adzuna.fr/land/ad/5125963264?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=A8FBCBFBDC7506992FDEB8935CDF429EE2A554EF,Unknown,fr,ingenierie_informatique
Fullstack .Net Developer,ARHS Developments,"Thionville, Thionville-Est","Fullstack .Net Developer Full-time Job based in Luxembourg. Job DescriptionYou want to combine passion an IT expertise ?You are talented , motivated, and ambitious ? Then, we will b",,,permanent,2025-03-30T13:12:57Z,https://www.adzuna.fr/land/ad/5118700764?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=1E3702AC0521AAC24915A26EFD77048A26CFAAD1,Emplois Création et Design,fr,ingenierie_informatique
Java Jee Developer,ARHS Developments,"Thionville, Thionville-Est","Java Jee Developer Full-time Job based in Luxembourg. Job DescriptionWe’re looking for a Java software engineer to join one of our team located at one of our main and prestigious client, a European Institution based in Luxembourg. Typical",,,permanent,2025-03-30T13:12:57Z,https://www.adzuna.fr/land/ad/5118700762?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=1E4513E7921973E6098FB824D54371C167F736DB,Emplois Création et Design,fr,ingenierie_informatique
Responsable du développement,Spirit,"Nice, Alpes-Maritimes","n plus de 35 ans, Spirit s’est imposé comme un acteur de référence de l’immobilier et affiche aujourd’hui un volume d’affaires de près de 305 M€. Nous sommes organisés autour de trois activités : la promotion résidentielle, la promotion en immobilier d’entreprise et l’investissement, et recrutons sur l’ensemble de ces métiers. Spirit rassemble désormais plus de 250 professionnels partageant la passion de bâtir , tous engagés dans la dynamique de croissance de l’entreprise et le déploiement de n…",,,,2025-03-21T07:40:51Z,https://www.adzuna.fr/land/ad/5104021552?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=70274EDABA21F56902E5793D9E7B2A4095946E31,Emplois Immobilier,fr,ingenierie_informatique
Coordinateur de développement durable/Coordinatrice de développement durable,ADHETEC,"Tarbes, Hautes-Pyrénées","La puissance d'un grand groupe et la réactivité d'une PME  Voilà ce que nous vous proposons. Si vous souhaitez vivre une nouvelle aventure professionnelle, rejoignez-nous  Qui sommes-nous : ADHETEC s’est forgée depuis 1980 une expertise reconnue dans les domaines des adhésifs techniques offrant à ses clients prestigieux (aéronautique, ferroviaire, automobile) des solutions adaptées à leurs besoins. Acteur mondial incontournable du film adhésif elle fournit des produits de qualité dans des délai…",,,,2025-04-14T07:38:00Z,https://www.adzuna.fr/land/ad/5143868445?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=1DA6DD735CEB13260D0BB94710CE85FE7F4989B7,Unknown,fr,ingenierie_informatique
Assistant de développement commercial/Assistante de développement commercial,Api Restauration,"Outreau, Boulogne-sur-Mer","API Restauration, créée en 1956, est aujourd'hui le 4ème acteur de la restauration collective en France. Avec ses 12 000 salariés, notre groupe est en constant développement. Notre devise ? Construisons ensemble, par nos choix, un avenir meilleur et faisons-le avec Passion  Dans le cadre du renforcement de sa présence sur la Région Hauts de France, API RESTAURATION, spécialiste de la restauration collective recherche, pour sa cuisine centrale dédiée à l'enseignement confectionnant chaque jour 1…",,,,2025-03-28T03:31:44Z,https://www.adzuna.fr/land/ad/5114759928?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=3803DE31212CB56FA6D733544DFBB2A9BC5EF642,Unknown,fr,ingenierie_informatique
Business Developper H/F,Dream Catcher Sales,"Hauts-de-Seine, Ile-de-France",Poste : Business Developer Démarrage : ASAP Modalité : Présentiel Localisation : Paris Nombre de collaborateurs total : 37 Nombre de personnes dans la force commerciale : 13 Année de création : 2018 Présentation solution explicite : Application digitale qui permet de tracer et valoriser les déchets du BTP et de l'industrie A quel(s) besoin(s) ça répond : Valoriser les déchets pour les entreprises du BTP et de l'industrie. Missions : - Développer et gérer un portefeuille clients. - Prospecter ac…,35000,70000,,2025-04-05T04:24:46Z,https://www.adzuna.fr/land/ad/5130516106?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2DC11FCB0E4932D4187BC42B5E2CBDBA3FE3DABE,Emplois Autres/Général,fr,ingenierie_informatique
Business Developper H/F,OUIHELP,"Argonay, Annecy","Directement rattaché(e) à Lionel Sales manager et sous le pilotage de Pauline Directrice réseau, votre rôle sera de sensibiliser les professionnels de santé et essentiellement le secteur hospitalier sur le secteur de Chambéry et Annecy, aux problématiques liées au maintien à domicile de personnes en perte d'autonomie (assistantes sociales). Votre Mission : Votre mission est d'accompagner les acteurs de santé du secteur public, semi-public et privé dans la gestion des sorties d'hospitalisation e…",,,,2025-02-21T07:31:22Z,https://www.adzuna.fr/land/ad/5058487570?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2CF7CCE7D00A9E16FBCC730979FAE253B61A86F3,Emplois Autres/Général,fr,ingenierie_informatique
Lead Developer,NW,"Paris, Ile-de-France","Type de contrat : CDI Localisation : Paris, 7ème (présentiel) Date de début : dès que possible Expérience requise : 4 à 5 ans d’expérience A propos de NW NW vise à rendre la transition énergétique accessible à tous. Depuis 2007, le groupe déploie des solutions innovantes pour augmenter la part des énergies décarbonées dans le mix électrique français, soutenir la stabilité du réseau électrique et contribuer au développement de la mobilité électrique. Première licorne française de la transition é…",,,,2025-04-01T10:05:27Z,https://www.adzuna.fr/land/ad/5121030404?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=090ECEBD5B52D2896A0E725B6CA6E08A7CCFDFD2,Unknown,fr,ingenierie_informatique
JAVA Developer,Sogeti,France,"Chez Sogeti, la technologie coule dans nos veines. C’est cet intérêt pour la technologie qui nous guide au quotidien et qui est reflété dans notre slogan « Made In Tech ». Grâce à notre passion commune pour la technologie, à notre culture entrepreneuriale et à l'importance que nous accordons à la formation continue, nous mettrons tout en œuvre pour vous accompagner à libérer votre plein potentiel. VOS MISSIONS En tant que Développeur JAVA, vous participerez au développement de notre activité et…",,,,2025-04-01T10:03:38Z,https://www.adzuna.fr/land/ad/5121026174?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=CFDD7A24CD80669C20DDE3A3B459C7B9A5D6E798,Unknown,fr,ingenierie_informatique
Job in Germany: Software Developer/Programmer (m/f/d),Bildung und Chancen im Kreis Gütersloh gGmbH,France,"Software Developer/Programmer (m/f/d) The Center for Education and Opportunities (gGmbH) pursues the goal of promoting the educational opportunities of children and young people in the Gütersloh district so that they become more independent of their background or social situation. To this end, we are already implementing projects for elementary school. In the future, projects for daycare centers will also be developed and tested in three municipalities in the Gütersloh district. We are looking …",,,,2025-04-18T06:46:35Z,https://www.adzuna.fr/land/ad/5151053134?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=FE339EB2555946FFBA80CAEC90BCE53AF733AC52,Unknown,fr,ingenierie_informatique
Java Developer,Stott and May,"Strasbourg, Strasbourg-Ville","Java Developer | €350-€450 per day | Strasbourg, France | 1 year contract Role: Java Developer Day Rate: €350-€450 per day Type: Contract Location: Strasbourg, France (5 days per week) Stott and May are partnered with a European Union Agency who are looking for 5-10 Java Developers to design, develop, and deploy enterprise-level applications. This will be a renewable 1 year contract and you will be required to be on site 5 days per week in Strasborg. Technical Skills: Programming: Java Database…",,,,2025-04-01T10:05:27Z,https://www.adzuna.fr/land/ad/5121030401?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=B1DD1708052356B1F5C544AAD3DF13874B73BAB4,Unknown,fr,ingenierie_informatique
Storage Developer,OVHcloud,France,"Poste basé à Rennes ou dans un de nos 7 autres bureaux en France. OVHcloud Vous voulez contribuer à des projets uniques pour construire ensemble le cloud libre ? Allons-y Chez OVHcloud, nous sommes animés par la même volonté, celle de construire l’avenir ensemble pour défendre la liberté d’innover. Avec plus d'1,6 millions de clients dans le Monde, OVHcloud est le leader Européen du cloud computing et le 3ème hébergeur Internet au rang mondial. Notre entreprise emploie plus de 2800 collaborateu…",,,,2025-03-19T03:14:34Z,https://www.adzuna.fr/land/ad/5100159422?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=ABA70D9EFF74ED6C0BF3D70A95F80EA8BA3252DD,Emplois Informatique,fr,ingenierie_informatique
Software Developer,FIME,"Caen, Calvados","Software Developer (F/M/D) Company: Fime enables its clients to create and launch trusted and secure solutions with consulting, test tools and testing services across payments, smart mobility, and digital identity. With 900 experts around the world in over 20 locations, Fime is a multi-cultural global leading player in its industry. Inspired by our talented people, we are empowered to take ownership and innovate for the benefit of our clients. Employee growth is therefore our priority, and we d…",,,,2025-04-11T05:27:59Z,https://www.adzuna.fr/land/ad/5139962186?se=ArrYvS4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=DD9A272608B9D76E21D6A923C993F36A6602BF13,Unknown,fr,ingenierie_informatique
