title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Développeur Mobile (IT),SARIEL,"Paris, Ile-de-France",Afin que votre candidature soit prise en compte merci d'envoyer votre CV sous format Word directement à l'adresse suivante : et non via le site par lequel vous avez consulté cette annonce : Nous recherchons un DEVELOPPEUR(SE) MOBILE - Expert (>10 ans) Compétences techniques Kotlin - Expert - Impératif JetPack Compose - Expert - Impératif Coroutine Flow - Expert - Impératif Hilt - Confirmé - Important Connaissances linguistiques Français Courant (Impératif) Description détaillée - Développer de …,40000,61000,permanent,2025-03-12T23:50:44Z,https://www.adzuna.fr/details/5090168426?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile Java,Agixis,"Doubs, Bourgogne-Franche-Comté","Agixis, c'est une équipe composée de 70 Agiciens passionnés et complémentaires, spécialisés dans l'IoT et les applications digitales. Depuis maintenant 10 ans, nous travaillons dans différents secteurs (santé, industrie, auto, transport…) sur des projets d'envergure qui révolutionnent notre quotidien. Notre marque de fabrique ? Au-delà du conseil, ce que nous apportons, c'est une réelle EXPERTISE technique et méthodologique. Allez, plus qu'un pas pour faire partie de notre communauté d'Agiciens…",,,permanent,2025-05-06T00:54:44Z,https://www.adzuna.fr/details/5182269149?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile - Maintenance,Sander,"Paris, Ile-de-France","Mon partenaire, une start-up en forte croissance, repense l’expérience d’achat physique avec une solution web et mobile qui allie fluidité, ergonomie et performance. Proposer des points d’amélioration grâce à la veille que vous ferez sur React Native Au moins 5 années d’expérience sur React Native La capacité de travailler de façon proactive et autonome Le petit plus : le fameux diplôme d’ingé ! Avantages : Une stack technique moderne et à jour (Node, React, TypeScript, API Rest, Firebase, Grap…",,,permanent,2025-05-13T13:47:58Z,https://www.adzuna.fr/details/5196290374?utm_medium=api&utm_source=e1ad5111,Emplois Vente,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Abylsen,"Bas-Rhin, Grand-Est","Abylsen recherche activement son ou sa futur(e) consultant(e) Développeur Mobile pour renforcer ses équipes dans la région de l'Est. Missions principales : - Développer et maintenir des applications mobiles iOS en utilisant Swift et Objective-C - Participer à la conception technique des nouvelles fonctionnalités et améliorer l'expérience utilisateur - Travailler en étroite collaboration avec les équipes de design, produit et backend pour assurer la meilleure qualité d'application - Optimiser la…",35000,35000,,2025-04-04T02:57:20Z,https://www.adzuna.fr/details/5128326793?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Groupe Créative,"Talence, Bordeaux","Envie d'un challenge sur le bassin bordelais ? Super ! Notre équipe recherche leur futur développeur mobile ! Au sein d'un projet évoluant en agile SCRUM, voici ce qui vous attend : - Conception des applications mobiles performantes, fiables et évolutives ; - Proposition de solutions techniques innovantes ; - Participation à la conception et au développement de plusieurs projets d'applications mobiles ; - Participation au Daily Scrum Meeting, Sprint Revue. Stack technique : - Développement : : …",38000,42000,,2025-02-04T19:44:51Z,https://www.adzuna.fr/details/5037174616?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Infotel,"Brest-L'Hermitage-Gouesnou, Brest","En tant que Développeur Mobile (iOS/Android), vous serez responsable de la conception, du développement et de la maintenance d'applications mobiles destinées à nos clients bancaires. Vous travaillerez en étroite collaboration avec les équipes de design, de produit et de backend pour créer des applications sécurisées, performantes et intuitives. Vos missions seront les suivantes : - Concevoir et développer des applications mobiles natives pour les plateformes iOS et Android. - Participer à l'éla…",,,,2025-02-04T19:45:01Z,https://www.adzuna.fr/details/5037177234?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Kicklox,"Paris, Ile-de-France","L'offre Secteurs Automobile, Aéronautique, Spatial, Défense & Sécurité, Ferroviaire, Télécommunications, Energie, Services & Systèmes d'Informations, Chimie / Pétrochimie, Digital & E-Commerce, Naval, Machines & Industrie Lourde, Pharmaceutique / Biotechnologie, Banque & Assurance, BTP Description de l'offre Nous recrutons pour l'un de nos clients un Développeur mobile, à pourvoir dès que possible. Ce rôle implique : - Développer des applications mobiles multiplateformes en utilisant des framew…",,,,2025-05-06T06:09:56Z,https://www.adzuna.fr/details/5182569534?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile confirmé (IT),SARIEL,"Châtillon, Antony","Bonjour, Nous recherchons un développeur mobile confirmé pour l?un de nos clients situé en région parisienne à Châtillon. Compétences techniques Expérience significative en React Native - Confirmé - Impératif Expérience iOS et Android (Xcode, Android Studio) - Confirmé - Important Connaissance Redux ou Context - Confirmé - Important Connaissance APIs REST et GraphQL - Confirmé ? Important Description détaillée · Développer de nouvelles fonctionnalités sur nos applications mobiles, avec du code …",40000,63000,permanent,2025-03-06T23:43:06Z,https://www.adzuna.fr/details/5079956239?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
DEVELOPPEUR MOBILE H/F,RportH,"Aude, Occitanie","Une société de location de voitures de luxe VIP est à la recherche d'un développeur mobile Sous la responsabilité directe de la direction générale, et projet manager. ACTIVITES : Développer les systèmes IOS/Android le flutter (priorité) Analyser les cahiers des charges pour comprendre les besoins de ses clients et anticiper les contraintes techniques (type de plateforme, taille de l'écran, degré d'interactivité, langage de programmation) Identifier la solution technique la plus adaptée au proje…",,,contract,2025-03-08T18:23:50Z,https://www.adzuna.fr/details/5082983090?utm_medium=api&utm_source=e1ad5111,Emplois Services client,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Geodis,"Gennevilliers, Nanterre","Informations générales Entité de rattachement GEODIS est un leader mondial du transport et de la logistique, reconnu pour son expertise sur l'ensemble de la supply chain. Partenaire de croissance de ses clients, GEODIS intervient sur cinq métiers : l'optimisation de la chaîne d'approvisionnement, le Freight Forwarding, la logistique contractuelle, la distribution & l'express et le transport routier. Avec un réseau mondial couvrant près de 166 pays et plus de 49 720 collaborateurs, GEODIS se cla…",,,,2025-03-24T11:52:52Z,https://www.adzuna.fr/details/5108650944?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile F/H,ASI,"Brest, Finistère","Yannick, Directeur d'agence, est à la recherche d’un développeur mobile iOS pour renforcer et accompagner le développement de ses équipes Brestoises. Technophile dans l’âme, vous aimez intervenir sur des projets « mobile » variés en utilisant des technologies différentes mais récentes ? Au sein de votre équipe : Vous interviendrez sur : l’analyse, la conception, le développement, les démos et les tests jusqu’à la livraison du projet. Vous serez amené à travailler sur des projets iOS Swift Parti…",35000,45000,permanent,2025-05-07T07:53:19Z,https://www.adzuna.fr/details/5184640116?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Formation Développeur Mobile Flutter,Competences Codage,France,"LE LANGAGE DART DU FRAMEWORK FLUTTER DE GOOGLE Dart est un langage puissant et flexible qui permet aux développeurs de créer des applications mobiles riches et performantes grâce à Flutter. LES BONNES PRATIQUES D'UN DÉVELOPPEUR PROFESSIONNEL Comment développer une application mobile Robuste, Fiable et Évolutive dans le temps. Dignes des plus grands codeurs. METTRE EN LIGNE VOTRE APPLICATION Apprenez quelles sont les conditions de Apple et Android en publiant votre première application en ligne",,,contract,2023-10-05T07:26:03Z,https://www.adzuna.fr/details/4352127606?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Developpeur Mobile H/F,Amaris Consulting,"Bas-Rhin, Grand-Est","Vous souhaitez évoluer dans un environnement international et dynamique où vos compétences en développement mobile feront la différence ? Rejoignez Amaris Consulting à Strasbourg et contribuez à des projets innovants tout en développant vos talents. Être Développeur Mobile chez Amaris Consulting, c'est : - Être un expert dans le développement mobile tout en étant un ambassadeur de notre entreprise auprès de nos clients. - Travailler sur des projets variés et stimulants dans un environnement tec…",,,,2025-04-01T02:50:52Z,https://www.adzuna.fr/details/5120575995?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,True
Développeur mobile F/H,ROSARA,"Dijon, Côte-d'Or","Afin de les accompagner dans leur développement, nous recherchons un Développeur mobile (H/F) , pour compléter une équipe composée d’une dizaine de personnes. Vous serez en charge du développement et de l'optimisation des applications mobiles Android (Java) et iOS (Swift). Vous pourrez travailler sur différents projets concrets (et écologique !) en lien direct avec l’environnement. Vos missions : Concevoir, développer et maintenir des applications mobiles performantes Collaborer avec les équipe…",32000,40000,permanent,2025-04-04T07:57:48Z,https://www.adzuna.fr/details/5128701821?utm_medium=api&utm_source=e1ad5111,Emplois Consultants,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile H/F,,"5ème Arrondissement, Paris","L'offre Secteurs Automobile, Aéronautique, Spatial, Défense & Sécurité, Ferroviaire, Télécommunications, Energie, Services & Systèmes d'Informations, Chimie / Pétrochimie, Digital & E-Commerce, Naval, Machines & Industrie Lourde, Pharmaceutique / Biotechnologie, Banque & Assurance, BTP Description de l'offre Nous recrutons pour l'un de nos clients un Développeur mobile, à pourvoir dès que possible. Ce rôle implique : - Développer des applications mobiles multiplateformes en utilisant des framew…",91000,127400,contract,2025-05-05T08:34:20Z,https://www.adzuna.fr/details/5181212237?utm_medium=api&utm_source=e1ad5111,Emplois Vente,développeur mobile,fr,développeur mobile,standard,False,False
Developpeur Mobile (H/F),RportH,"Aude, Occitanie","Vos missions Sous la responsabilité directe de la direction générale, et projet manager. ACTIVITES : Développer les systèmes IOS/Android le flutter (priorité) Analyser les cahiers des charges pour comprendre les besoins de ses clients et anticiper les contraintes techniques (type de plateforme, taille de l'écran, degré d'interactivité, langage de programmation) Identifier la solution technique la plus adaptée au projet Prendre en charge la réalisation technique de l'application, en étroite coll…",,,,2025-04-21T21:50:45Z,https://www.adzuna.fr/details/5155635284?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile F/H,VERSUSMIND,"Nancy, Meurthe-et-Moselle","Développement de l’application iOS / Android avec React-Native Définir et appliquer - en collaboration avec le responsable de votre équipe - les normes de développement et mesures permettant l'évolutivité et la pérennité de l’application ; Participer aux échanges concernant l'évolution des développements réalisés par les différentes équipes (logiciels embarqués, applications web, …) ; Participer à la définition des cahiers des charges produit et fonctionnel ; Mener des activités de vérification…",,,permanent,2025-05-07T07:55:36Z,https://www.adzuna.fr/details/5184641400?utm_medium=api&utm_source=e1ad5111,Emplois Vente,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile H/F,VIVERIS,"Bas-Rhin, Grand-Est","Apportez votre expertise pour créer des solutions de paiement innovantes et sécurisées ! Contexte de la mission : Dans un environnement de travail agréable, rejoignez une équipe expérimentée et participez à la conception et au développement d'applications web et mobile innovantes. L'objectif étant d'améliorer l'expérience utilisateur en modernisant les applications grâce à des technologies de pointe. Exemple de projets : - Applications mobiles permettant de payer sans contact, créer des cagnott…",30000,45000,permanent,2025-05-10T07:52:23Z,https://www.adzuna.fr/details/5191740377?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Viveris.,"Bas-Rhin, Grand-Est","Apportez votre expertise pour créer des solutions de paiement innovantes et sécurisées ! Contexte de la mission : Dans un environnement de travail agréable, rejoignez une équipe expérimentée et participez à la conception et au développement d'applications web et mobile innovantes. L'objectif étant d'améliorer l'expérience utilisateur en modernisant les applications grâce à des technologies de pointe. Exemple de projets : - Applications mobiles permettant de payer sans contact, créer des cagnott…",30000,45000,,2025-05-09T05:16:45Z,https://www.adzuna.fr/details/5189687213?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,CGI,"Pont-Rousseau, Rezé","Fonctions et responsabilités Rattaché au chef de projet et intégré au sein d'une équipe projet, vous participez aux étapes suivantes du projet : - Conception détaillée - Réalisation et développements - Tests unitaires et intégration - Mise à jour de la documentation technique - Application des normes «qualité» Technophile et passionné de développements mobile, vous pouvez être amené à prendre le lead technique sur certains projets. En rejoignant CGI, vous bénéficiez notamment d'une offre complè…",,,,2025-04-06T06:16:52Z,https://www.adzuna.fr/details/5132003237?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile H/F,Silkhom,"Calvados, Normandie","- Développement d'applications mobiles Android et/ou iOS (en natif ou via un framework cross-platform) intégrant des fonctionnalités liées à l'IoT (Bluetooth, capteurs, géolocalisation, etc.) - Collaboration étroite avec les équipes hardware et firmware pour assurer l'intégration fluide des données issues des objets connectés - Participation aux choix techniques, à la conception de l'architecture et à l'optimisation de l'expérience utilisateur - Contribution aux phases de tests, de mise en prod…",,,,2025-05-08T07:35:29Z,https://www.adzuna.fr/details/5187894052?utm_medium=api&utm_source=e1ad5111,Emplois Autres/Général,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile (H/F),Davidson,France,"Tes principales missions : Tu participeras aux phases de conception, rédaction de spécifications techniques Tu travailleras en étroite collaboration avec les Product Managers, les équipes en interne, en mode Agile (Scrum) Tu pratiqueras une veille régulière que tu seras amené(e) à partager avec toute l’équipe tech / produit Tu attacheras une grand importance à la qualité du code (peer review, TDD, choix d’architecture etc) Compétences requises ou à acquérir Connaissance avancée de Java/Kotlin (…",,,,2024-11-27T16:48:36Z,https://www.adzuna.fr/details/4953194049?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile Android (IT),Lùkla,"Paris, Ile-de-France","Ce projet fonctionnant en mode Agile (SCRUM) et SAFE. Missions : Participation aux cérémonies Agiles SCRUM et SAFE Utilise les outils mis à disposition par le Groupe Rédige des tests unitaires Développe des fonctionnalités et correctifs pour l'application Android au sein de sprints de projets. Partage et interagit de manière efficace avec l'ensemble des acteurs et des dispositifs projets ; notamment l'équipe de développement (interne / externe), les référents fonctionnels et le CPSI Mise en pla…",,,contract,2025-03-12T11:49:18Z,https://www.adzuna.fr/details/5088507411?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile Obj-C Swift senior H/F (CDI),HAYS,France,"Poste : Vos missions : - Participation à la réécriture de logiciels pour les porter en version Web, - Développement d'une API back-end / front-end, - Développement de nouvelles applications, - Maintenance d'applications, - Développement de logiciels sur Swift. La stack : - Langage de développement pour Mac : Swift ou Objective-C / C - Base de données : PostgreSQL Profil : Vous avez un Master en Informatique et au moins 3 ans d'expérience. En rejoignant notre client, vous aurez l'opportunité de …",,,permanent,2025-05-08T17:29:12Z,https://www.adzuna.fr/land/ad/5188614871?se=9NtOYGMw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=84DE6B9DC69D943847B55FE51BD907387F5145F4,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur mobile iOS (F/H),ASI,France,"Description du poste Dans un souci d’accessibilité et de clarté, les termes employés au masculin se réfèrent aussi bien au genre féminin que masculin. Yannick, Directeur d'agence, est à la recherche d’un développeur mobile iOS pour renforcer et accompagner le développement de ses équipes Brestoises. Technophile dans l’âme, vous aimez intervenir sur des projets « mobile » variés en utilisant des technologies différentes mais récentes ? Au sein de votre équipe : Vous interviendrez sur : l’analyse…",,,,2025-04-23T21:27:25Z,https://www.adzuna.fr/details/5158770785?utm_medium=api&utm_source=e1ad5111,Emplois Ingénierie,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile Android & React Native - Node - Secteur des Telecoms - Nice H/F,Easy Partner,"Nice 13e Canton, Nice","Missions - Concevoir, développer et maintenir des applications Android performantes et scalables. - Participer au développement d'applications mobiles multiplateformes en React Native. - Implémenter et maintenir des APIs backend robustes avec Node.js. - Collaborer avec les équipes UX/UI, Produit et SEO pour optimiser l'expérience utilisateur. - Réaliser des tests unitaires et d'intégration. - Produire une documentation technique claire et à jour. - Participer activement aux revues de code et éc…",,,,2025-05-13T07:02:50Z,https://www.adzuna.fr/land/ad/5195850339?se=9NtOYGMw8BGvSxMLQyZXLA&utm_medium=api&utm_source=e1ad5111&v=AF7FA7FA427C67F90323CD9A535EA650B2264FFD,Emplois Autres/Général,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile IOS H/F,Inetum,"Lyon, Rhône","Description du poste Vous participerez activement au développement des applications gérées par le chapitre digital front. Vous serez intégré(e) dans une équipe dynamique et multidisciplinaire, où la collaboration et l’innovation sont au cœur de nos projets. Attendu : Participation active au projet Mise en place des bonnes pratiques de développement Contribution à la création d’un produit en méthodologie Agile Analyse des besoins et des spécifications techniques Développement des fonctionnalités…",,,,2025-05-12T15:58:21Z,https://www.adzuna.fr/details/5194839890?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
Developpeur Mobile Flutter H/F,Groupe Atlantic,"Vendée, Pays de la Loire","Vous souhaitez mettre votre expertise au service d'un leader de l'industrie engagé dans la décarbonation pour concevoir les solutions de demain ? Passionné par le développement logiciel et autonome, vous êtes motivé à l'idée de fournir un service de pilotage et de maîtrise de produit fiable grâce à Flutter ? Vous souhaitez participer au développement des applications mobiles B2C en travaillant en transverse au sein de notre équipe IoT au service des utilisateurs de notre application ? Alors rej…",,,,2025-05-08T06:58:54Z,https://www.adzuna.fr/details/5187866907?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile Ios H/F,ASI,"Brest-L'Hermitage-Gouesnou, Brest","Dans un souci d'accessibilité et de clarté, les termes employés au masculin se réfèrent aussi bien au genre féminin que masculin. Yannick, Directeur d'agence, est à la recherche d'un développeur mobile iOS pour renforcer et accompagner le développement de ses équipes Brestoises. Technophile dans l'âme, vous aimez intervenir sur des projets « mobile » variés en utilisant des technologies différentes mais récentes ? Au sein de votre équipe : - Vous interviendrez sur : l'analyse, la conception, le…",,,,2025-02-04T19:45:12Z,https://www.adzuna.fr/details/5037179755?utm_medium=api&utm_source=e1ad5111,Unknown,développeur mobile,fr,développeur mobile,standard,False,False
Developpeur Mobile Flutter F/H,GROUPE ATLANTIC SYNERGY - Société en Nom Collectif,"La Roche-sur-Yon, Vendée","Vous souhaitez mettre votre expertise au service d'un leader de l'industrie engagé dans la décarbonation pour concevoir les solutions de demain ? Passionné par le développement logiciel et autonome, vous êtes motivé à l'idée de fournir un service de pilotage et de maitrise de produit fiable grâce à Flutter ? Vous souhaitez participer au développement des applications mobiles B2C en travaillant en transverse au sein de notre équipe IoT au service des utilisateurs de notre application ? Alors rej…",,,permanent,2025-04-30T07:51:48Z,https://www.adzuna.fr/details/5170001806?utm_medium=api&utm_source=e1ad5111,Emplois Administration,développeur mobile,fr,développeur mobile,standard,False,False
Développeur Mobile Xamarin F/H,OREL SERVICES FRANCE,"Paris, Ile-de-France","Nous cherchons un Développeur Mobile Xamarin pour une mission palpitante Démarrage : ASAP Lieu : France, Paris Tâches principales : Migrer la technologie Xamarin vers .NET MAUI. Développer de nouvelles fonctionnalités pour l'application. Assurer la maintenance de l'application et la publication sur les plateformes Android et Apple. Gérer les pipelines pour le déploiement et la CI/CD. Compétences et qualifications requises : Minimum 3 ans d'expérience professionnelle dans le domaine. Solides con…",,,permanent,2025-03-24T14:47:15Z,https://www.adzuna.fr/details/5108819798?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,développeur mobile,fr,développeur mobile,standard,False,False
