title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
Ingénieur Basic Software - Embedded Software Engineer,TMC,"Ile-de-France, France","| QUI SOMMES-NOUS ? TMC est une société internationale de conseil en haute technologie qui apporte son expertise à ses clients afin de les aider à relever leurs défis. Depuis 24 ans, avec une présence mondiale dans 14 pays , nous avons bâti une réputation d'excellence et de fiabilité grâce à l 'Employeneurship dans divers domaines : Technology & Engineering/ Energy & Renewables/ Life sciences & Pharm/ Digital & IT . | VOTRE CHALLENGE ? Nous recherchons un Ingénieur Basic Software - Embedded Sof…",,,,2024-07-19T05:55:25Z,https://www.adzuna.fr/land/ad/4786050641?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=FE7D3E070FB53984257CF71A84A8AF414E5922E0,Unknown,fr,ingenierie_informatique
Software Method & Quality Engineer (M/F),Airbus Operations SAS,"Toulouse, Haute-Garonne","Job Description:  To face the new product development and product evolution in the context of major or minor change(s) from End to End, a great opportunity for a Software and Method Quality Engineer (m/f) has arisen in Airbus Toulouse   You will join Airbus Commercial Aircraft in Toulouse in the Avionics & Simulation domain.  In the frame of Commercial Aircraft development and Manufacturing business, Avionics & Simulation is a department performing design, development, production and support fo…",,,,2025-04-11T07:40:03Z,https://www.adzuna.fr/land/ad/5140107751?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=C8A35FBC194C81774EA7304DBAB1A1FEB1B591A3,Unknown,fr,ingenierie_informatique
Job in Germany: Software Developer / RPG Programmer - IBM i (m/f/d),Sauerländer Spanplatten GmbH & Co. KG,France,"We are a manufacturer of special materials for the door industry. Since its foundation in 1951, our owner-managed company has enjoyed continuous growth thanks to its outstanding market position and today employs a total of 420 people in Arnsberg and Gotha as an industry leader with a high export share. SAUERLAND Spanplatte uses its own ERP system based on AS/400 RPG programming. We would like to support the existing IT team with an ambitious developer (m/f/d) who internalizes our company proces…",,,,2025-04-15T06:38:43Z,https://www.adzuna.fr/land/ad/5145057322?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8E953E37EDB9C395EFD82B53BD9A206CE8102823,Unknown,fr,ingenierie_informatique
Senior Software Engineer,BAO,"Paris, Ile-de-France","Hello  J'accompagne une startup incubée par YC (20W) qui développe une application qui permet la création de formidables effets en un claquement de doigts. L'entreprise est déjà rentable , ils ont plus de 30K d'users par mois et leur plugin Figma a eu plus de 150K installations  Ils livrent une nouvelle version de leur application chaque semaine.  Je cherche donc un/e lead fullstack JS / TS sur React et Node.js pour rejoindre une équipe d'une dizaine de personnes  Les missions : Tu interviendra…",,,,2025-04-11T05:27:21Z,https://www.adzuna.fr/land/ad/5139961361?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2A00F0B071B452063B13C193AF98F03B6CB52730,Unknown,fr,ingenierie_informatique
Java Software Engineer,Parallel Consulting,France,"Job Description: We are looking for a hands-on software developer with strong expertise in Spring Boot, Java, and Kubernetes . This role requires deep technical knowledge, particularly in troubleshooting, queuing, and containerized applications . Strong teamwork and collaboration skills are essential, as you will be working within an agile squad to deliver high-quality software solutions. Key Responsibilities: Design, develop, and maintain software applications using Spring Boot and Java . Inte…",,,,2025-04-01T10:03:31Z,https://www.adzuna.fr/land/ad/5121025794?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=4305FB5CAC4DF65A665D440CE15DC01159C5E7A7,Unknown,fr,ingenierie_informatique
Software Asset Manager,Objectware,"Ile-de-France, France","Nous recherchons pour le compte de notre client grand compte (secteur média) un.e Software Asset Manager : Collecte des contrats et droits de licences : Pour chaque éditeur pour lequel il est nécessaire d’établir rétrospectivement un état des licences et droits logiciels acquis par le client il effectue les recherches nécessaires afin de collecter les contrats, les documents d’achats et autres preuves de licences. Ces recherches nécessitent l’utilisation des outils de référencement du Groupe ai…",,,,2025-04-01T10:04:52Z,https://www.adzuna.fr/land/ad/5121029049?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=FEF7B88C72ABEE1FD934A1CE9E63A54528968796,Unknown,fr,ingenierie_informatique
Job in Germany: Software Engineer (w/m/d) für Airspace Management Systeme / Value Added Solutions,DFS Deutsche Flugsicherung GmbH,France,"Safety first - and much more. This is our best-known task: the safe and precise organization of air traffic in Germany. Experienced, excellently trained air traffic controllers are responsible for this. As an employer, however, we have an even broader base - this is underlined by the fact that we have over 5,600 employees. At our headquarters, branches and tower sites, we offer attractive career prospects to newcomers and professionals from many areas. With people who love their job and in an e…",,,,2025-03-04T04:19:33Z,https://www.adzuna.fr/land/ad/5073277134?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=D007C5769938C03D928E2096A1FBFDC7BEC712DA,Unknown,fr,ingenierie_informatique
Embedded Software Engineer,Innova Solutions,"Nice, Alpes-Maritimes","Job Title - Embedded Software Engineer Location – Nice, France Type: Freelance/Contract Language required: English Mandatory skills Mastery of low-level programming languages: C, C++, allowing the efficient development of embedded and real-time applications. Experience in version management with GIT and GitLab, ensuring rigorous monitoring of developments and effective team collaboration. Development skills on real-time embedded operating systems such as VxWorks, or equivalent such as FreeRTOS,…",,,,2025-04-11T05:29:00Z,https://www.adzuna.fr/land/ad/5139963378?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2F4C6A138B74791C779F215021A3AF5AC078366F,Unknown,fr,ingenierie_informatique
Senior Software Engineer,LMACP,"Paris, Ile-de-France","LMACP is a recruiting agency actively working with French ScaleUp and Start Up to hire the top talent all around Paris - Île de France. We looking for Senior Software Engineer in Paris, Nantes, or around France and experienced with Data, AI, SaaS products, Transactional Solutions or Web 3 solutions. Ready to explore opportunities in the Start Up environment ? Lets build this together Responsibilities as a Product Minded Engineer - Writing clean, high-quality, high-performance, maintainable code…",,,,2025-04-01T10:03:26Z,https://www.adzuna.fr/land/ad/5121025126?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=44A80D0031344953F3B64B711F4342A814437D6F,Unknown,fr,ingenierie_informatique
Senior Software Engineer,BAO,France,"Je recrute pour une start-up spécialisée dans le secteur de la cybersécurité  Face à des enjeux de croissance, l’entreprise cherche à recruter un senior software engineer. En les rejoignant vous travaillerez ➡️ Pour les plus grands comptes français et internationaux ➡️ Dans un environnement challengeant et exigent ➡️ Sur un produit fait par des devs pour des devs Stack technique : React / Python / Django / PostgreSQL / Kubernetes / AWS Vos missions ✅ Implémentation de nouvelles features ✅ Optim…",,,,2025-03-21T07:40:19Z,https://www.adzuna.fr/land/ad/5104020959?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=429A95F3C3FC0D84130129253B8BB9CE54632E59,Unknown,fr,ingenierie_informatique
Expert Software Engineering,Néosoft,"Rennes, Ille-et-Vilaine","Tous nos postes sont ouverts au télétravail Groupe indépendant de conseil en transformation digitale de près de 1800 collaborateurs, Néosoft s’est construit, depuis 2005, sur un modèle qui place l’excellence, le dépassement de soi et la RSE au cœur de sa stratégie. En nous rejoignant, vous intégrez des communautés d’experts et de talents qui vous permettent de développer vos compétences et d’offrir à nos clients le meilleur accompagnement possible. Notre savoir-faire s’articule autour de nos 6 …",,,,2025-04-03T08:03:26Z,https://www.adzuna.fr/land/ad/5125961985?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=6653B2E9ABB658D22A1ACD157799BF6BCB51B048,Unknown,fr,ingenierie_informatique
Senior Software Engineer,HID,"Suresnes, Nanterre","An Amazing Career Opportunity for a Senior Software Engineer Location: Suresnes, France Job ID: 36051 We are looking for a Senior Software Engineer to join our growing team in Suresnes The Senior SW Engineer reports to the Digital Credentials Team Manager of Mobility team. As a Senior SW Engineer of Mobility Digital Platform you will have the responsibility to manage projects from the requirements collection up to the delivery in production. You will interact with the customer, team, stakeholde…",,,,2025-03-22T08:53:43Z,https://www.adzuna.fr/land/ad/5105889931?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=A5C23827B2754CC0181D0CA4147E91744A7AE76C,Unknown,fr,ingenierie_informatique
Security Software Engineer,Aura Recruit Ltd.,"Paris, Ile-de-France","About the Company: As a FinTech, we have a very strong security vision to protect both our clients as our own infrastructure and employees. We are looking for new Security Engineers to help us improving our security standards. You’ll work mainly on technical topics (Software, Cloud and Endpoint Security) but also we expect you to be able to work on organisational ones if necessary (risk assessments, compliance, project management). In terms of organisation, the Security team is widely cross-fun…",,,,2025-03-21T07:40:04Z,https://www.adzuna.fr/land/ad/5104020681?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2B5ABE21CFD00F9DD9C7D70EA8B86C94A76D40C1,Unknown,fr,ingenierie_informatique
Java Software Engineer,Matawan Services,France,"Nous recherchons pour l'un de nos clients basés près de Nice, un Développeur Java expérimenté afin de rejoindre une équipe et prendre part à la conception et au développement d'applicatifs. Missions : Concevoir et développer des solutions techniques Implémenter les solutions développées Livrer les nouvelles fonctionnalités Corriger les anomalies identifiées Réaliser les tests unitaires Revue de code Environnement technique : Java (Angular en front) Spring (Core, Boot, Data, Batch, Security, Clo…",,,,2025-04-01T10:03:40Z,https://www.adzuna.fr/land/ad/5121026380?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0CDEA98346F777E10DD0A9D6B4A9058324705CAE,Unknown,fr,ingenierie_informatique
Software Architect H/F,Safran,"Pau-Est, Pau","Au sein de la Direction des Systèmes d'Informations de SAFRAN Helicopter Engines basée à Bordes, le pôle ""Digital Applications"" de la Digital Factory est central dans le dispositif d'innovation technologique. Ce pôle assure cinq missions principales : - Mettre en place et déployer les méthodologies Agile / DEVOPS sur les nouveaux projets d'informatisation, - Piloter les projets informatiques à forte résonnance technologique, - Mettre en oeuvre des expérimentations (IOT, DEVOPS, BigData), - Anim…",,,,2025-02-04T19:55:41Z,https://www.adzuna.fr/land/ad/5037288959?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=DA7E4EA8020FCCA19DA626A5DCA3C5E8F908042E,Emplois Fabrication,fr,ingenierie_informatique
Job in Germany: (Senior) Software Engineer - Connectivity in Cell Factory Systems (m/f/d),Miltenyi Biotec B.V. & Co. KG,France,"(Senior) Software Engineer – Connectivity in Cell Factory Systems (m|f|d) Engineering - Bergisch Gladbach Company Description For more than 35 years, we have been developing innovative medical devices to empower biomedical research and advance medical treatments. This is how we are pushing the boundaries of cell and gene therapy and personalized medicine. To realize our vision we combine sophisticated research with advanced engineering solutions in agile software development, data science, inte…",,,,2025-04-09T06:34:46Z,https://www.adzuna.fr/land/ad/5136679302?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=AB5B7FBC3CEF21AD621CB2F3D3A5984351874702,Unknown,fr,ingenierie_informatique
R&D Software Engineer (C++),Siemens EDA,"Meylan, Grenoble","Siemens EDA, is a global technology leader in Electronic Design Automation, providing software solutions that help engineers around the world design and manufacture new and highly innovative electronic products. Each year, our customers use our tools to push the boundaries of technology and physics to deliver smaller, faster and more reliable products that own the world’s high-tech devices. About the role: We are looking for a highly motivated software engineer to work on the Calibre engineerin…",,,,2025-03-29T04:32:27Z,https://www.adzuna.fr/land/ad/5117389947?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=124F5DA2072E6BC84F753F6BD11D98531183DD20,Unknown,fr,ingenierie_informatique
Software Engineer Technical Lead,Tata Consultancy Services,"Puteaux, Nanterre","Notre société : Tata Consultancy Services (TCS) est une société de services informatiques et de conseil qui s'associe depuis 55 ans à de nombreuses entreprises parmi les plus importantes au monde dans leurs parcours de transformation. En tant que membre du groupe Tata, le plus grand groupe multinational de l'Inde, TCS compte plus de 614 000 consultants parmi les mieux formés au monde dans 55 pays. TCS France est au service de plus de 80 clients (marques réputées et faisant partie du CAC40) en F…",,,,2025-03-30T05:43:21Z,https://www.adzuna.fr/land/ad/5118439937?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EB8A70FE794EF1EB92ED26810149A30AB1EFEC28,Unknown,fr,ingenierie_informatique
Chef de Projet - Editeur de Software,SP SEARCH,"Ile-de-France, France","Descriptif de la société Editeur de logiciels reconnu, leader mondial depuis plus de 30 ans dans son domaine, avec une présence internationale, notre client recherche un Chef de Projet Technique pour rejoindre sa filiale française. Si vous souhaitez intégrer une entreprise innovante, dynamique et en pleine expansion, cette opportunité est faite pour vous  Rejoignez une équipe de passionnés, où vous pourrez développer vos compétences au sein d’un acteur majeur du secteur technologique. Descripti…",,,,2025-04-12T06:07:03Z,https://www.adzuna.fr/land/ad/5141658375?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0CF3F011B573206451E1974637E3C5FB57029848,Emplois Informatique,fr,ingenierie_informatique
Job in Germany: Software programmer for control technology (PLC),EW-Tec Industrieservice & Anlagentechnik GmbH,France,"EW-Tec Industrieservice & Anlagentechnik GmbH Software programmer for control technology (PLC) Viersen, Germany Employee Engineers and technical professions Your chance to program high-tech machines worldwide. Tasks Programming of machine and system controls with associated visualization. Creation of control concepts, Development of data interfaces and data aggregation, Error analysis and derivation of troubleshooting measures for individual machines through to complex system interlinking Commi…",,,,2025-03-20T04:50:36Z,https://www.adzuna.fr/land/ad/5102007382?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=769CC25F94C922B12B2A784E7A81FA98C8336989,Unknown,fr,ingenierie_informatique
Senior Software Engineer - Scala,StrangeBee,"Paris, Ile-de-France","StrangeBee est un éditeur de solutions de cybersécurité dédiées à la Réponse aux Incidents. En 2018, Thomas, Nabil & Jérôme créent la société StrangeBee et poursuivent le développement et l’enrichissement des applications open source TheHive & Cortex, entamés 4 ans auparavant. Devenue la référence, TheHive épaule aujourd’hui des milliers d’analystes à travers le monde, à défendre leur entreprise contre les cyberattaques quotidiennes. Ses ambitions ? Renforcer son offre, répondre aux besoins gra…",,,,2025-04-01T10:03:35Z,https://www.adzuna.fr/land/ad/5121026013?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=9FF613FC2460DAC2A919871F4731ECB99664063A,Unknown,fr,ingenierie_informatique
Senior Software Engineer (Symfony),Akeneo: The Product Experience Company,"Nantes, Loire-Atlantique","Akeneo is the Product Experience (PX) company and global leader in Product Information Management (PIM), creating a world where every product interaction is an experience that guides consumers and professionals to the best purchase, anytime, anywhere. We're all about experience - from the best-in-class product we build to the inspiring environment we create for our employees. You'll grow in a dynamic environment where your ideas and expertise will make an impact from day one. Our flexible work …",,,,2025-04-04T08:20:32Z,https://www.adzuna.fr/land/ad/5128733343?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=E0AC37DC0D9E58EEAF31645CB9F15F00B5CA3F83,Emplois Informatique,fr,ingenierie_informatique
Software Project Leader H/F,Bertrandt,"Marcoussis, Les Ulis","Vos missions et votre environnement : Dans le cadre du développement de nos activités en Ile de France, nous recherchons un Software Project Leader. Vous intégrez Bertrandt à la Division Electronique de la branche Automobile. Chez un client fabricant de véhicules sportifs premium électriques, les missions sont les suivantes : - Piloter le développement Hardware de l'ECU - Etablir et piloter le planning de développement Hardware en cohérence avec le planning projet et la logique de développement…",,,,2025-04-11T04:37:31Z,https://www.adzuna.fr/land/ad/5139911968?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2C5DBC1064F601409899B69D610A79F545DA463D,Emplois Informatique,fr,ingenierie_informatique
Architecte Fullstack - Software Craftsmanship,Capgemini,"Ile-de-France, France","À propos de l’offre d’emploi Choisir Capgemini, c’est choisir une entreprise où vous serez en mesure de façonner votre carrière selon vos aspirations. Avec le soutien et l’inspiration d’une communauté d’experts dans le monde entier, vous pourrez réécrire votre future. Rejoignez nous pour redéfinir les limites de ce qui est possible, contribuer à libérer la valeur de la technologie pour les plus grandes organisations et participer à la construction d’un monde plus durable et inclusif. Vos Missio…",,,,2025-04-09T04:55:39Z,https://www.adzuna.fr/land/ad/5136513218?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=242242A7BE4386BDFF85F1CE4759A407CC718659,Unknown,fr,ingenierie_informatique
Leader Technique Software H/F,bioMérieux,"Saint-Rambert-en-Bugey, Belley","Quelles seront vos missions ? Vous rejoindrez l'entité « R&D - Systems & Data Integrated Solutions », composée d'environ 250 personnes, dont la mission est de concevoir, développer et supporter les solutions logicielles de bioMérieux. Plus précisément, vous apporterez votre expertise fonctionnelle et technique à une équipe d'environ 20 personnes en charge de la solution CLARION®, une solution Cloud analytique sécurisée qui collecte et intègre des données provenant de différentes sources. CLARIO…",,,,2025-04-09T05:56:17Z,https://www.adzuna.fr/land/ad/5136626679?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=3279734309BC0967D2420DFB45A290137285EA42,Unknown,fr,ingenierie_informatique
Validation Software Calibrée H/F,Bertrandt,"Etréchy, Etampes","Vos missions et votre environnement :Vous intégrerez Bertrandt au département Electronique et Électricité de la branche Automobile en tant qu'IngénieurEE. La branche Automobilecorrespond au métier historique de Bertrandt. Nous offrons des opportunités d'emplois sur toute la chaîne de valeur du développement à l'industrialisation du véhicule : Carrosserie / Design, Equipements Intérieurs et Extérieurs, Moteurs et Electricité / Electronique, de même qu'en Management de projet et de la qualité, en…",,,,2025-04-11T04:37:31Z,https://www.adzuna.fr/land/ad/5139911943?se=glNDty4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=5EB31879EB5CDAEA13027931B8E823E68EE81FB3,Emplois Fabrication,fr,ingenierie_informatique
