title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
VP of Process Development and Manufacturing,Oxford Biomedica,"Strasbourg, Strasbourg-Ville","We want you to feel inspired every day. We’re future-focused and our business is growing. We succeed together through passion, commitment and teamwork, and so can you. We are currently recruiting for a Head of Process Development and Manufacturing (multi-site), based in Strasbourg. The purpose of this role is to lead and manage the strategic and operational performance of the Process Development & Manufacturing functions across the Lyon and Strasbourg sites to ensure client satisfaction through…",,,,2025-03-21T07:40:29Z,https://www.adzuna.fr/land/ad/5104021086?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=09C081487B1EB403D2E30F65145E2A00BB355C09,Unknown,fr,genie_industriel
Senior Consultante / Consultant - Smart Manufacturing– Paris,Capgemini Invent,"Issy-les-Moulineaux, Boulogne-Billancourt","Chez Capgemini Invent, nous croyons que l’innovation est le moteur du changement. En tant que consultants en transformation digitale, nous combinons nos capacités stratégiques, créatives et scientifiques, en collaborant étroitement avec nos clients pour leur fournir des solutions de pointe. Rejoignez-nous pour conduire une transformation adaptée aux défis d'aujourd'hui et de demain. Vos missions Intégrez notre équipe spécialisée dans la transformation des opérations, allant de la vision stratég…",,,,2023-10-13T11:50:39Z,https://www.adzuna.fr/land/ad/4369108403?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=52E1F0CFD39DA7B84BEC189096F04D7C387A5991,Unknown,fr,genie_industriel
Business Developer Industrie & Manufacturing - Atecna H/F,Atecna,"Paris, Ile-de-France","Business Developer Industrie / Manufacturing F/H - CDI Qui sommes-nous ? Qui recherchons-nous ? Tes missions Pourquoi nous rejoindre ? Prêt.e à nous rejoindre ? Paris ou Lille Chez Atecna, nous recherchons actuellement notreBusiness Developer spécialisé.e dans l'industrie et le manufacturingdans le cadre d'une création de poste (CDI) ATECNA, agence d'expérience digitale, se compose de communautés d'experts, dont la team commerce. Nous recrutons aujourd'hui une nouvelle pépite pour faire grandir…",,,,2025-03-16T06:22:42Z,https://www.adzuna.fr/land/ad/5096126520?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=CC098C954EEE73089066B14265003858FD0FD080,Emplois Informatique,fr,genie_industriel
Sustainable Manufacturing & Supply Chain Consultant - Solution Architect,Fujitsu,"Paris, Ile-de-France","To support the deployment of our Sustainability Manufacturing portfolio in France, we are looking for a Lead Manufacturing Consultant. This position is to reinforce the Manufacturing practice team by bringing his expertise & experience to our customers and prospects. Our offering is part of a complete portfolio to connect the virtual & real world with digital twin & AI technology to drive digital innovation. Our consultant will support: Our digital factory solution which aims to bring digital b…",,,,2025-03-28T03:32:21Z,https://www.adzuna.fr/land/ad/5114761014?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=613AD603495FB4C60B349D773704A67F74DBDC9E,Unknown,fr,genie_industriel
DIRECTEUR DE PROJETS MANUFACTURING ET AERONAUTIQUE H/F,ALTEN,"Boulogne-Billancourt, Hauts-de-Seine","Leader mondial de l’Ingénierie et du Conseil en Technologies (ICT) présent dans plus de 30 pays , ALTEN réalise des projets de haut niveau sur l’ensemble de la chaîne de valeur des acteurs les plus prestigieux des secteurs aéronautiques & Spatial, Défense & naval, Sécurité, Automobile, Ferroviaire, Energie, Sciences de la vie, Finance, Retail, Télécommunications et Services. Dans un contexte de forte croissance, ALTEN enrichit ses modes d'intervention et développe les contrats de services à eng…",,,,2025-01-30T07:35:08Z,https://www.adzuna.fr/land/ad/5029197291?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F38BE83048B098927DCD6A3A8D95EBDCB113F1A8,Unknown,fr,genie_industriel
Responsable Application mes Manufacturing Execution System H/F,Framatome,"Romans-sur-Isère, Valence","Au sein du service informatique industrielle du site de Romans, vous travaillez en équipe, avec pour mission d'assurer la maintenance, l'évolution et l'assistance aux utilisateurs des applications MES Intrack qui assurent la traçabilité, le pilotage et la conformité des productions. Vous êtes le garant de l'intégrité des bases de données de ces systèmes et avez la responsabilité du maintien de leurs performances. Vous êtes également l'interlocuteur direct des utilisateurs pour toute question su…",35000,50000,,2024-11-04T04:50:45Z,https://www.adzuna.fr/land/ad/4925431065?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=47196AD28FDD0F61445A9901DD3C44ECC65D9BC1,Unknown,fr,genie_industriel
Chef de projet expérimenté SAP Manufacturing (F/H),Accenture France,"Paris, Ile-de-France",Chef de projet expérimenté SAP Manufacturing (F/H) – Paris  Vous avez une expertise en SAP Manufacturing et souhaitez piloter des projets de transformation pour des grands groupes industriels ? Rejoignez Accenture Industry X et accompagnez nos clients dans l’optimisation de leurs processus industriels grâce aux solutions SAP  Vos missions :  Piloter des projets de transformation chez nos clients industriels dans un contexte international  Gérer toutes les phases du déploiement et de la mise en…,,,,2025-04-09T04:54:59Z,https://www.adzuna.fr/land/ad/5136512583?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=CCE7972E789E0B5724F896A8890496D8F0AAB202,Unknown,fr,genie_industriel
Managing Consultant/ Senior Consultant - Manufacturing Industries Transformation - Paris,Capgemini Invent,"Issy-les-Moulineaux, Boulogne-Billancourt","Chez Capgemini Invent, nous croyons que l’innovation est le moteur du changement. En tant que consultants en transformation digitale, nous combinons nos capacités stratégiques, créatives et scientifiques, en collaborant étroitement avec nos clients pour leur fournir des solutions de pointe. Rejoignez-nous pour conduire une transformation adaptée aux défis d'aujourd'hui et de demain. Vos missions Au sein de l'équipe Manufacturing Industries notre expertise sectorielle se décline via 5 plateforme…",,,,2024-09-07T04:25:23Z,https://www.adzuna.fr/land/ad/4855144190?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=5F2B7B7D2330EA709AC89835FE357D82F5892452,Unknown,fr,genie_industriel
Senior Consultant en Transformation Digitale Industrie/Manufacturing H/F,Thales,France,"Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cybersécurité & Identité numérique. Le groupe développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l’environnement et plus inclusif. Le Groupe investit près de 4 milliards d’euros par an en Recherche & Développement, notamment dans des domaines clés de l’innovation tels que l’IA, la cybersécurité, le quantique, le…",,,,2025-03-29T04:31:43Z,https://www.adzuna.fr/land/ad/5117389539?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=4EBE33F6BDB73E66FEAFE75BCCB5389CEE977FDF,Unknown,fr,genie_industriel
Senior Consultant en Transformation Digitale Industrie/Manufacturing H/F,Thales,"Vélizy-Villacoublay, Versailles","Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cybersécurité & Identité numérique. Le groupe développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l’environnement et plus inclusif. Le Groupe investit près de 4 milliards d’euros par an en Recherche & Développement, notamment dans des domaines clés de l’innovation tels que l’IA, la cybersécurité, le quantique, le…",,,,2025-04-04T08:22:20Z,https://www.adzuna.fr/land/ad/5128734844?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=2B2A75F37419007CDBAC596A2AB25465D92E3807,Unknown,fr,genie_industriel
Architecte Solutions Manufacturing Aws France H/F,AWS EMEA SARL,"La Défense, Courbevoie","DESCRIPTION : Nous recherchons des Architectes Solutions pour accompagner les clients Français d'Amazon Web Services (AWS) dans le secteur du manufacturing, de l'industrie et de la chimie. Alliant connaissance métier, compréhension technique, et capacités relationnelles, vous participerez à la conception d'architectures cloud aidant les clients à innover. Devenir Architecte Solutions, c'est accéder au meilleur de la technologie, rejoindre une équipe soudée, travailler au succès des entreprises …",,,,2025-02-21T07:19:02Z,https://www.adzuna.fr/land/ad/5058483630?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=231E9113FF480FA57717A8C0F5C130AC51AD2F7A,Unknown,fr,genie_industriel
Consultant manufacturing execution system (mes) f/h (CDI),CGI,France,"Poste : Vous rejoignez CGI, leader mondial du conseil et des services numériques. Basées à Lyon, nos équipes accompagnent nos clients locaux dans les secteurs de la Chimie, pharmaceutique & Manufacturing, sur des missions qui visent à accompagner la transformation et l'optimisation de leurs opérations, être plus agiles et réduire le time to market en s'appuyant sur les solutions et technologies de l'Industrie 4.0. Dans le cadre de notre croissance, nous recrutons des Consultants en informatique…",,,permanent,2025-04-17T12:02:54Z,https://www.adzuna.fr/land/ad/5149323236?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0B106A3CEA22F3E367337F3A3AE4E0AE5999F5DB,Unknown,fr,genie_industriel
Lean Manufacturing Leader F/H (CDI),THALES,France,"Poste : Lieu : Vendome, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d'activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l'environnement et plus inclusif. Le Groupe investit près de 4 milliards d'euros par an en Recherche & Développement, notamment dans des domaines clés de l'innovation…",,,permanent,2025-04-11T03:51:00Z,https://www.adzuna.fr/land/ad/5139867654?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=7BC4BF4C9EBEC672A95A2A3FDBACB7FD16E39D04,Unknown,fr,genie_industriel
Manufacturing Engineer,ASSYSTEM,France,"Company Description Assystem is an international company with one mission: accelerate the energy transition around the world. Every day, our 7,500 switchers located in 12 countries (Europe, Middle East, Pacific Asia & Africa) connect their six thousand billion neurons to tackle the task of the century: switching to low-carbon energy. We are a collective committed to the actors who are making the energy switch. Sharing our knowledge, expertise and values allows us to innovate and think different…",,,,2024-10-17T05:15:25Z,https://www.adzuna.fr/details/4904754073?utm_medium=api&utm_source=e1ad5111,Emplois Hospitalité et Restauration,fr,genie_industriel
Manufacturing Engineer,07998 CERTAINTEED GYP & CEILINGS USA,France,"We are seeking experienced, highly motivated, hands on, results oriented engineering professional. The incumbent pursues projects which require experience and judgment to deal with a variety of variables. Projects are designed to assist the plant and departments in improving safety, improving quality, improving service, increasing production, and/or reducing costs through process, product, equipment, materials and/or methods development and improvements. The position requires a broad based skil…",,,,2024-01-19T19:44:41Z,https://www.adzuna.fr/details/4533565754?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Directeur Manufacturing -,Saur France,"Issy-les-Moulineaux, Boulogne-Billancourt","Dans le cadre de la création de sa nouvelle activité « Building Water Solutions », SAUR est à la recherche de son Responsable Manufacturing qui aura pour mission de gérer les sites de productions industrielles et d'en assurer le développement commercial. Vous serez amené à créer et coordonner le travail d'une importante équipe en vue de produire des machines, en ayant au préalable étudié puis établi la faisabilité technique, logistique, financière, etc Vous serez en charge de la gestion et de l…",,,,2025-03-25T13:04:16Z,https://www.adzuna.fr/land/ad/5110026495?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8E2B483872C34747DEEA9D78038984BD1FC8CE48,Emplois Consultants,fr,genie_industriel
Manufacturing Associate,13766 CertainTeed LLC,France,"CertainTeed Insulation, Chowchilla is seeking several full-time Production Workers (Entry-Level Inspector Packers) The Chowchilla Manufacturing Facility operates 24 hours a day, seven (7) days a week. Successful candidates will possess the ability to work weekends, holidays, 12-hour shifts, and rotate from day shift (7:30 AM to 7:30 PM) tonight shift (7:30 PM to 7:30 AM) every four (4) weeks. This schedule repeats throughout the year. Demonstrate and adhere to CertainTeed Values An absolute com…",,,,2024-01-09T07:08:38Z,https://www.adzuna.fr/details/4516757283?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Manufacturing Operator,"52760 SG ABRASIVES, INC.",France,"Responsible for machine operation, computer entry, reporting, maintenance, and quality functions to attain quality, safety, production, and waste reduction goals. ESSENTIAL FUNCTIONS: Perform equipment-operating functions including start-up, set-up, production run, shutdown, and housekeeping functions as a crew. Perform computer operations, obtain order information, order changes, etc. as required. Perform accurate reporting functions. Maintain continuous operations by performing minor maintena…",,,,2024-02-01T16:09:35Z,https://www.adzuna.fr/details/4552712001?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Chef de Projet Système d'Information Manufacturing et Qualité - SAP H/F,MBDA,"Cher, Centre","Au sein de la Direction des Systèmes d'Information, vous êtes intégré(e) au service « Système d'Information Industriel France » en charge de garantir la disponibilité, les performances et l'adéquation aux besoins des systèmes dans la durée. En relation directe avec nos clients internes mais aussi avec nos partenaires prestataires externes, dans un contexte international, vous serez en charge de projets innovants et interviendrez sur le projet de migration SAP ECC vers S/4 HANA. Vous serez aussi…",,,,2025-03-11T05:11:08Z,https://www.adzuna.fr/land/ad/5086172064?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0779F0A6952F0DE3A0D414BB01A7CE57167BB98A,Unknown,fr,genie_industriel
Head of Process Development and Manufacturing H/F (CDI),OXFORD BIOMEDICA,France,"Poste : Nous voulons que vous vous sentiez inspiré chaque jour. Nous sommes tournés vers l'avenir et notre entreprise est en pleine croissance. Nous réussissons ensemble grâce à la passion, à l'engagement et au travail d'équipe, et vous pouvez en faire autant. Nous recrutons actuellement un responsable du développement des processus et de la fabrication (multi-sites), basé à Strasbourg. L'objectif de ce poste est de diriger et de gérer la performance stratégique et opérationnelle des fonctions …",,,permanent,2025-04-15T11:55:18Z,https://www.adzuna.fr/land/ad/5145393164?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=6D0EC00DD315B8C8FE87CF1891250BB3B475A27B,Unknown,fr,genie_industriel
Manufacturing Execution System,Darwin Recruitment GmbH,"Paris, Ile-de-France",Role: MES Consultant Location: France/Remote (Occasional travel - costs covered) When: ASAP Length: 9 months About: This is a leading manufacturer striving for Industry 4.0. They require an MES Consultant to aid in the proof of concept phase as they look to implement a robust Manufacturing Execution System. Essential skills: 5 Years within MES Consulting Strong experience in working in MES Deployment/implementation projects Strong experience as a Functional Consultant in manufacturing projects …,,,,2025-03-06T11:05:59Z,https://www.adzuna.fr/land/ad/5078835584?se=jg4g6y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=D0E8D2821A79211A7AB3D17E7ABDB992BA2BE54B,Emplois Consultants,fr,genie_industriel
Manufacturing Engineer II,"52760 SG ABRASIVES, INC.",France,"We are seeking an experienced, highly motivated, hands on, results oriented Manufacturing Engineer II . The incumbent pursues projects which require experience and judgment to deal with a variety of variables. Projects are designed to assist the plant and departments in increasing production, improving quality and/or reducing costs through process, product, equipment, materials and/or methods development and improvements. Projects frequently involve interaction with other disciplines and occasi…",,,,2024-01-23T23:48:17Z,https://www.adzuna.fr/details/4541302263?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Digital Manufacturing Intern,74421 SG CORPORATION,France,The Digital Manufacturing intern will participate in the training and documentation of Industry 4.0 solutions particularly the MES/SCADA platform Ignition. This is a central role as part of the Certainteed Digital Manufacturing IT team reporting to the Digital Manufacturing I4.0 Program Manager. Tasks and work assigned will encompass multiple plants in different businesses. The Digital Manufacturing intern will develop highly informative training videos on how to use Ignition from both the pers…,,,,2024-01-29T23:50:35Z,https://www.adzuna.fr/details/4549284308?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Manufacturing Engineer III,"52760 SG ABRASIVES, INC.",France,"We are seeking experienced, highly motivated, hands on results oriented Manufacturing Engineer III . The incumbent pursues projects which require experience and judgment to deal with a variety of variables. Projects are designed to assist the plant and departments in increasing production, improving quality and/or reducing costs through process, product, equipment, materials and/or methods development and improvements. Projects frequently involve interaction with other disciplines and occasiona…",,,,2024-01-23T23:48:18Z,https://www.adzuna.fr/details/4541302278?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Manufacturing Engineering Internship,"Fives North American Combustion, Inc.",France,"FIVES NORTH AMERICAN COMBUSTION, INC. Fives North American Combustion, Inc. is hiring a short-term Manufacturing Engineering Intern (Spring 2025) to join our team in Cleveland, OH. Fives North American Combustion (HQ: Cleveland) is a dynamic subsidiary of the renowned Fives Group (HQ: Paris). Boasting over 100 years of groundbreaking contributions to industrial combustion, we stand at the forefront of thermal process engineering and manufacturing across the globe. From designing and manufacturi…",,,,2024-11-13T04:01:11Z,https://www.adzuna.fr/details/4936992094?utm_medium=api&utm_source=e1ad5111,Emplois Hospitalité et Restauration,fr,genie_industriel
Manufacturing Engineer - Tooling,ASSYSTEM,France,"Company Description Assystem is an international company with one mission: accelerate the energy transition around the world. Every day, our 6,500 switchers located in 12 countries (Europe, Middle East, Pacific Asia & Africa) connect their six thousand billion neurons to tackle the task of the century: switching to low-carbon energy. We are a collective committed to the actors who are making the energy switch. Sharing our knowledge, expertise and values allows us to innovate and think different…",,,,2024-06-27T05:21:38Z,https://www.adzuna.fr/details/4754083448?utm_medium=api&utm_source=e1ad5111,Emplois Hospitalité et Restauration,fr,genie_industriel
Lead Manufacturing Consultant,Fujitsu,France,"To support the deployment of our Sustainability Manufacturing portfolio in France, we are looking for a Lead Manufacturing Consultant. This position is to reinforce the Manufacturing practice team by bringing his expertise & experience. Our offering is part of a complete portfolio to connect the virtual & real world with digital twin & AI technology to drive digital innovation. Our consultant will support: - our digital factory solution which aim to bring digital benefits to every factory for i…",,,,2024-05-01T13:01:20Z,https://www.adzuna.fr/details/4672792390?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Manufacturing Engineer - Metallurgy,"52760 SG ABRASIVES, INC.",France,"The Role ""This Job Matters"" - What’s the job? The Saint-Gobain Superabrasives- North America, manufacturing facility in Carol Stream, Illinois is seeking an experienced, highly motivated, hands on, results oriented engineering professional with a material science background focused in metallurgy, specifically powder metals manufacturing. The incumbent will pursue projects which require experience and judgment to deal with a variety of variables. Projects are designed to assist the plant and dep…",,,,2024-01-23T23:48:17Z,https://www.adzuna.fr/details/4541302266?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Urbaniste SI Manufacturing,Safran,"Evry, Essonne","Urbaniste SI Manufacturing Company : Safran Aircraft Engines Job field : IT Location : Evry , Ile de France , France Contract type : Permanent Contract duration : Full-time Required degree : Master Degree Required experience : More than 8 years Professional status : Professional, Engineer & Manager Spoken language(s) : English Fluent French Bilingual  2023-127795 Apply with one click Any questions ? Job Description Au sein de la Direction du Système d'Information de Safran Aircraft Engines, l'U…",,,,2023-09-06T04:13:03Z,https://www.adzuna.fr/details/4297006999?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Process Engineer - Manufacturing,07993 SGCP UK Ltd,France,"Process Engineer – British Gypsum – Sherburn in Elmet, Nr Leeds Highly competitive pay/package and professional development program. Are you a Process Engineer who is passionate about delivering manufacturing Improvement projects while ensuring optimum manufacturing performance is maintained? The British Gypsum manufacturing facility in Sherburn in Elmet is part of world leader in the manufacture of gypsum plaster products including plasterboard, GRG, and coving. Working as part of a focused Pe…",,,,2024-01-05T23:04:55Z,https://www.adzuna.fr/details/4512445869?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Environmental Engineer (Manufacturing),13766 CertainTeed LLC,France,"Why work for us? At Saint-Gobain, our employees have pride in belonging to an organization whose culture is made up of these core values: Trust, Empowerment, & Collaboration. Our company encourages diversity and inclusion in all its forms while our products make the world a more beautiful, safer, and sustainable home . What’s the job? This position acts as a resource within the facility to other departments regarding employee safety, ensures environmental compliance, identifies and completes su…",,,,2024-01-23T23:48:20Z,https://www.adzuna.fr/details/4541302309?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
Manufacturing Support Specialist,26000 CERTAINTEED CEILINGS CORPORATI,France,"Why work for us? At Saint-Gobain, our employees have pride in belonging to an organization whose culture is made up of these core values: Trust, Empowerment, & Collaboration. Our company encourages diversity and inclusion in all its forms while our products make the world a more beautiful, safer, and sustainable home . What’s the job? Responsible for daily production reporting in ERP and MES system. Periodic cycle counts for raw material and in-process materials. Analysis and reporting on cycle…",,,,2024-01-30T12:15:03Z,https://www.adzuna.fr/details/4549995425?utm_medium=api&utm_source=e1ad5111,Unknown,fr,genie_industriel
