title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Technicien de maintenance - Equipements techniques autoroutiers (H/F),Mobyclic,US,"Informations générales Référence Equans_70051 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien de maintenance - Equipements techniques autoroutiers (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Ineo Infracom, entité d’EQUANS France, recherche son futur Technicien de Maintenance Equipements techniques autoroutiers (H/F) Poste en CDI basé à Vitrolles Expertise et proximité pour EQUANS France, leader des services multi-techniques Ineo Infrac…",44816,44816,,2025-03-23T22:17:30Z,https://www.adzuna.com/details/5108259146?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien Vidéoprotection H/F,Groupe Bouygues,US,"Informations générales Référence Equans_70030 Date de parution 01/05/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien Vidéoprotection H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez vous que chez EQUANS France, nos équipes interviennent dans le secteur de la Sureté ? Ineo Infracom, entité d’EQUANS France, recherche son futur Technicien Vidéoprotection H/F Poste en CDI basé à Vitrolles (13) Expertise et proximité pour EQUANS France…",47599.4,47599.4,,2025-03-29T00:02:13Z,https://www.adzuna.com/details/5117401770?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien Vidéoprotection H/F,Mobyclic,US,"Informations générales Référence Equans_70030 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien Vidéoprotection H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez vous que chez EQUANS France, nos équipes interviennent dans le secteur de la Sureté ? Ineo Infracom, entité d’EQUANS France, recherche son futur Technicien Vidéoprotection H/F Poste en CDI basé à Vitrolles (13) Expertise et proximité pour EQUANS France, leader des services multi-…",42319.04,42319.04,,2025-03-28T23:37:07Z,https://www.adzuna.com/details/5117391136?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien de maintenance - Equipements techniques autoroutiers (H/F),Groupe Bouygues,US,"Informations générales Référence Equans_70051 Date de parution 30/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien de maintenance - Equipements techniques autoroutiers (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Ineo Infracom, entité d’EQUANS France, recherche son futur Technicien de Maintenance Equipements techniques autoroutiers (H/F) Poste en CDI basé à Vitrolles Expertise et proximité pour EQUANS France, leader des services …",49709.51,49709.51,,2025-04-08T01:37:57Z,https://www.adzuna.com/details/5135026884?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur réseaux HT/BT & EP H/F,Groupe Bouygues,US,Informations générales Référence Equans_52721 Date de parution 01/05/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur réseaux HT/BT & EP H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France noséquipes interviennent aussi dans le domaine des Réseaux & des Télécommunications ? Equans France recherche son futur Monteur réseaux HT/BT & EP (H/F) Poste en CDI basé à La Fardèle (83) Expertise et proximité pour EQUANS …,54993.61,54993.61,,2025-03-03T18:02:20Z,https://www.adzuna.com/details/5072736173?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur Photovoltaique (H/F),Groupe Bouygues,US,"Informations générales Référence Equans_58607 Date de parution 27/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur Photovoltaique (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France nos équipes interviennent aussi dans le domaine des Réseaux & des Télécommunications ? Ineo Réseaux Sud entité d’EQUANS France, recherche son futur Monteur Electricien Photovoltaïque (H/F) Poste en CDI basé à Avignon (84) Expe…",52828.72,52828.72,,2025-04-27T20:51:06Z,https://www.adzuna.com/details/5166177081?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur Photovoltaique (H/F),Mobyclic,US,"Informations générales Référence Equans_58607 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur Photovoltaique (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France nos équipes interviennent aussi dans le domaine des Réseaux & des Télécommunications ? Ineo Réseaux Sud entité d’EQUANS France, recherche son futur Monteur Electricien Photovoltaïque (H/F) Poste en CDI basé à Avignon (84) Expertise et proximité pour EQUA…",47128.96,47128.96,,2025-03-03T18:03:06Z,https://www.adzuna.com/details/5072736734?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur réseaux éclairage public (H/F),Mobyclic,US,"Informations générales Référence Equans_57736 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur réseaux éclairage public (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France nos équipes interviennent aussi dans le domaine des Réseaux & des Télécommunications ? INEO Réseaux Sud entité d’EQUANS France, recherche son futur Monteur Réseaux Eclairage Public (H/F) Poste en CDI basé à Sisteron (04) Expertise et proximité …",46010.4,46010.4,,2025-03-03T19:50:58Z,https://www.adzuna.com/details/5072916530?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien de maintenance et installation CFO/CFA H/F,Mobyclic,US,"Informations générales Référence Equans_70798 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien de maintenance et installation CFO/CFA H/F Contrat CDI Temps de travail Temps complet Description de la mission Ineo Réseaux SUD, entité d’EQUANS France, recherche son futur Technicien de Maintenance CFO/CFA (H/F) Poste en CDI basé à Mougins (06) Expertise et proximité pour EQUANS France, leader des services multi-techniques INEO Réseaux Sud est une entité d’EQUANS France. …",39696.33,39696.33,,2025-04-08T03:30:48Z,https://www.adzuna.com/details/5135176679?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien de maintenance et installation CFO/CFA H/F,Groupe Bouygues,US,"Informations générales Référence Equans_70798 Date de parution 27/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien de maintenance et installation CFO/CFA H/F Contrat CDI Temps de travail Temps complet Description de la mission Ineo Réseaux SUD, entité d’EQUANS France, recherche son futur Technicien de Maintenance CFO/CFA (H/F) Poste en CDI basé à Mougins (06) Expertise et proximité pour EQUANS France, leader des services multi-techniques INEO Réseaux Sud est …",44449.9,44449.9,,2025-04-07T21:25:39Z,https://www.adzuna.com/details/5134601360?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur réseaux éclairage public (H/F),Groupe Bouygues,US,"Informations générales Référence Equans_57736 Date de parution 30/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur réseaux éclairage public (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France nos équipes interviennent aussi dans le domaine des Réseaux & des Télécommunications ? INEO Réseaux Sud entité d’EQUANS France, recherche son futur Monteur Réseaux Eclairage Public (H/F) Poste en CDI basé à Sisteron …",51061.01,51061.01,,2025-03-03T19:14:58Z,https://www.adzuna.com/details/5072866518?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur réseaux HT/BT & EP H/F,Mobyclic,US,"Informations générales Référence Equans_52721 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur réseaux HT/BT & EP H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France noséquipes interviennent aussi dans le domaine des Réseaux & des Télécommunications ? Equans France recherche son futur Monteur réseaux HT/BT & EP (H/F) Poste en CDI basé à La Fardèle (83) Expertise et proximité pour EQUANS France, leader des services …",49037.6,49037.6,,2025-03-03T20:37:37Z,https://www.adzuna.com/details/5073122500?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Responsable Point De Vente F/H,Groupe Bouygues,"Wrightstown, Brown County","Informations générales Référence ByT_2025-RCBT-RPV-HOUDEMONT-56217 Date de parution 29/04/2025 Filière Métier Réf métier Bouygues SA - COMMERCIAL/VENTE Intitulé du poste RESPONSABLE POINT DE VENTE F/H Contrat CDI Statut Cadre Temps de travail Temps complet Description de la mission Chez Bouygues Telecom, nous pensons que notre première richesse est avant tout la personnalité de nos collaborateurs/trices. Nous existons pour faire grandir les relations humaines car nous avons compris que pour fai…",57255.25,57255.25,,2025-04-24T00:15:25Z,https://www.adzuna.com/details/5159500694?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Responsable Point De Vente F/H,Mobyclic,"Wrightstown, Brown County","Informations générales Référence ByT_2025-RCBT-RPV-HOUDEMONT-56217 Filière Métier Réf métier Bouygues SA - COMMERCIAL/VENTE Intitulé du poste RESPONSABLE POINT DE VENTE F/H Contrat CDI Statut Cadre Temps de travail Temps complet Description de la mission Chez Bouygues Telecom, nous pensons que notre première richesse est avant tout la personnalité de nos collaborateurs/trices. Nous existons pour faire grandir les relations humaines car nous avons compris que pour faire avancer l’entreprise, il …",49751.62,49751.62,,2025-04-23T23:08:54Z,https://www.adzuna.com/details/5159429413?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Responsable Système d'Offres (H/F),Mobyclic,US,"Informations générales Référence Equans_70653 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Responsable Système d'Offres (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France, nos équipes interviennent dans le secteur des projets d’infrastructure de transport en France et dans le monde ? Responsable Système d’Offres (H/F), Neuville sur Oise (95) Le Marché Transport d’EQUANS offre des solutions techniques innovantes pour…",50257.78,50257.78,,2025-04-18T03:00:09Z,https://www.adzuna.com/details/5151240899?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Responsable Système d'Offres (H/F),Groupe Bouygues,US,"Informations générales Référence Equans_70653 Date de parution 14/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Responsable Système d'Offres (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France, nos équipes interviennent dans le secteur des projets d’infrastructure de transport en France et dans le monde ? Responsable Système d’Offres (H/F), Neuville sur Oise (95) Le Marché Transport d’EQUANS offre des solution…",56041.8,56041.8,,2025-04-08T03:51:27Z,https://www.adzuna.com/details/5135214704?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien réseau LAN SECU H/F,Groupe Bouygues,US,"Informations générales Référence Equans_49909 Date de parution 26/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien réseau LAN SECU H/F Contrat CDI Temps de travail Temps complet Description de la mission Dans le cadre d'un marché et posté chez le client, votre mission principale sera l'Exploitation réseau LAN/SECU. o Gestion d'incidents et de demandes de changement LAN/Sécurité/Wifi De formation bac  2, vous disposez d'une expérience similaire significative.C…",47285.77,47285.77,,2025-03-03T21:29:24Z,https://www.adzuna.com/details/5073201977?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Assistant(E) Informatique De Proximite (Aip) H/F,Ministere De L'Economie Et Des Finances,"Paris, Washington County",Informations générales Référence 2025-22694 Date de début de publication 17/03/2025 Date limite d'envoi des candidatures 28/04/2025 Documents requis pour postuler CV LETTRE DE MOTIVATION 3 DERNIERS CREP Directions et Services Service des ressources humaines (SRH 3) Domaine et métier Numérique - Technicienne / Technicien support utilisateurs Intitulé du poste ASSISTANT(E) INFORMATIQUE DE PROXIMITE (AIP) H/F Cotation RIFSEEP Cotation 2 Versant Fonction publique de l'Etat Catégorie Catégorie B (pr…,45238.37,45238.37,contract,2025-03-27T23:29:51Z,https://www.adzuna.com/details/5114853473?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
SPIEgroup is hiring: Administrateur communication unifiée H/F in Palo Alto,SPIEgroup,"Palo Alto, Santa Clara County","Administrateur communication unifiée H/F Description du poste Rattaché au Manager Opérationnel, interlocuteur privilégié des Directions des Systèmes Informatiques, votre mission sera d'accompagner nos clients dans l'évolution de leur système d'information, sur les solutions d'infrastructures IP, de communications unifiées ou de collaborations. Les Missions principales : Assurer l’interface technique et fonctionnelle entre le client et l’entreprise Réaliser la mise en production et l'exploitatio…",63205.27,63205.27,,2025-01-09T06:29:12Z,https://www.adzuna.com/details/5003253165?utm_medium=api&utm_source=e1ad5111,IT Jobs,télécommunications,us,télécommunications,standard,False,False
Administrateur communication unifiée H/F Job at SPIEgroup in Palo Alto,SPIEgroup,"Palo Alto, Santa Clara County","Administrateur communication unifiée H/F Description du poste Rattaché au Manager Opérationnel, interlocuteur privilégié des Directions des Systèmes Informatiques, votre mission sera d'accompagner nos clients dans l'évolution de leur système d'information, sur les solutions d'infrastructures IP, de communications unifiées ou de collaborations. Les Missions principales : Assurer l’interface technique et fonctionnelle entre le client et l’entreprise Réaliser la mise en production et l'exploitatio…",58989.8,58989.8,,2025-01-07T06:32:20Z,https://www.adzuna.com/details/5000713523?utm_medium=api&utm_source=e1ad5111,IT Jobs,télécommunications,us,télécommunications,standard,False,False
Stage - Conducteur(trice) de travaux H/F,Groupe Bouygues,"Paris, Washington County",Informations générales Référence Equans_67072 Date de parution 01/05/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Stage - Conducteur(trice) de travaux H/F Contrat Stage Temps de travail Temps complet Description de la mission Vous avez de l’énergie à transmettre ? Nous aussi… Nous recrutons dans le cadre de nos activités en Aéroportuaire. Nous intervenons sur des projets de travaux et maintenance pour différents aéroports civils et bases militaires en France. Nous réal…,53210.93,53210.93,,2025-03-03T18:58:58Z,https://www.adzuna.com/details/5072832621?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Ingénieur avant vente F/H,Mobyclic,US,"Informations générales Référence ByT_TR25/122 Filière Métier Réf métier Bouygues SA - TELECOMMUNICATIONS Intitulé du poste Ingénieur avant vente F/H Contrat CDI Statut Cadre Temps de travail Temps complet Description de la mission Localisation : Aix-en-Provence Si dans votre métier vous aimez créer du lien, on est fait pour être ensemble. Ce que l'on vous propose Au sein de la Direction Bouygues Telecom Entreprise, embarquez dans une aventure technologique et humaine singularisée par la synergi…",55637.98,55637.98,,2025-03-20T20:07:25Z,https://www.adzuna.com/details/5103655787?utm_medium=api&utm_source=e1ad5111,IT Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien de maintenance CVC H/F,Mobyclic,"Paris, Washington County","Informations générales Référence Equans_67875 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien de maintenance CVC H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France, nous intervenons dans le domaine de la maintenance appliquée au génie climatique et multitechnique ? Nous rejoindre, c’est s’investir aux côtés de nos 3 500 collaborateurs qui assurent la maintenance des installations sur différents sites partout e…",42778.41,42778.41,,2025-03-03T19:16:46Z,https://www.adzuna.com/details/5072868074?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur Electricien Haute Tension H/F,Mobyclic,"Paris, Washington County","Informations générales Référence Equans_56741 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur Electricien Haute Tension H/F Contrat CDI Temps de travail Temps complet Description de la mission Le territoire Ile de France étendu de la division bâtiment infrastructures et services d'EQUANS France rassemble des activités de travaux de génie électrique, génie climatique, digital solutions et infrastructures extérieures pour le compte de clients privés et publics; les proje…",52520.23,52520.23,,2025-03-03T18:21:50Z,https://www.adzuna.com/details/5072763511?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur Réseaux Aériens (H/F),Groupe Bouygues,US,"Informations générales Référence Equans_62778 Date de parution 26/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur Réseaux Aériens (H/F) Contrat CDI Temps de travail Temps complet Description de la mission BOUYGUES Energies et Services– ENTITE EQUANS France BOUYGUES Energies et Services, entité d’EQUANS France, est l’un des acteurs majeurs des métiers des Infrastructures extérieures. Nos principales activités sont les travaux d’aménagement des infrastructures de…",53944.81,53944.81,,2025-03-03T21:46:26Z,https://www.adzuna.com/details/5073236197?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien De Maintenance (H/F),Groupe Bouygues,US,"Informations générales Référence Equans_60510 Date de parution 30/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste TECHNICIEN DE MAINTENANCE (H/F) Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France, INEO NUCLEAIRE accompagne depuis 50 ans ses clients sur le Sud-Est de la France ? Ineo Nucléaire, entité d’EQUANS France, recherche, pour renforcer ses équipes un: Technicien de Maintenance (H/F) Basé au CEA de Marcoule (3…",52428.85,52428.85,,2025-03-03T19:32:04Z,https://www.adzuna.com/details/5072884442?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Technicien de maintenance électrique H/F,Groupe Bouygues,"Paris, Washington County","Informations générales Référence Equans_67877 Date de parution 30/04/2025 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Technicien de maintenance électrique H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France, nous intervenons dans le domaine de la maintenance appliquée au génie climatique et multitechnique ? Nous rejoindre, c’est s’investir aux côtés de nos 3 500 collaborateurs qui assurent la maintenance des installat…",50657.66,50657.66,,2025-03-03T21:44:37Z,https://www.adzuna.com/details/5073229737?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,télécommunications,us,télécommunications,standard,False,False
Responsable Technique Logiciels,Groupe Bouygues,US,"Informations générales Référence Equans_60781 Date de parution 01/05/2025 Filière Métier Réf métier Bouygues SA - INFORMATIQUE Intitulé du poste Responsable Technique Logiciels Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez Equans, nos équipes Ineo Defense interviennent sur des projets critiques et stratégiques de la Défense Nationale en concevant et produisant des solutions complexes, innovantes et uniques afin de répondre aux besoins stratégiques des…",59757.66,59757.66,,2025-03-03T19:05:15Z,https://www.adzuna.com/details/5072847462?utm_medium=api&utm_source=e1ad5111,IT Jobs,télécommunications,us,télécommunications,standard,False,False
Responsable de site H/F,Mobyclic,"Paris, Washington County","Informations générales Référence Equans_64546 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Responsable de site H/F Contrat CDI Temps de travail Temps complet Description de la mission Saviez-vous que chez EQUANS France, nous intervenons dans le domaine de la maintenance appliquée au génie climatique et multitechnique ? Nous rejoindre, c’est s’investir aux côtés de nos 3 500 collaborateurs qui assurent la maintenance des installations sur différents sites partout en France :…",46359.37,46359.37,,2025-03-03T22:17:53Z,https://www.adzuna.com/details/5073275226?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
Monteur Réseaux Aériens (H/F),Mobyclic,US,"Informations générales Référence Equans_62778 Filière Métier Réf métier Bouygues SA - TRAVAUX Intitulé du poste Monteur Réseaux Aériens (H/F) Contrat CDI Temps de travail Temps complet Description de la mission BOUYGUES Energies et Services– ENTITE EQUANS France BOUYGUES Energies et Services, entité d’EQUANS France, est l’un des acteurs majeurs des métiers des Infrastructures extérieures. Nos principales activités sont les travaux d’aménagement des infrastructures de Réseaux secs (électricité b…",48283.05,48283.05,,2025-03-03T22:11:00Z,https://www.adzuna.com/details/5073269903?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,télécommunications,us,télécommunications,standard,False,False
