title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Python Developer,HCLTech,"London, UK","HCLTech is a global technology company, home to 219,000 people across 54 countries, delivering industry-leading capabilities centered on digital, engineering and cloud, powered by a broad portfolio of technology services and products. We work with clients across all major verticals, providing industry solutions for Financial Services, Manufacturing, Life Sciences and Healthcare, Technology and Services, Telecom and Media, Retail and CPG, and Public Services. Consolidated revenues as of $13 bill…",47663.32,47663.32,,2025-04-30T15:56:57Z,https://www.adzuna.co.uk/jobs/land/ad/5170686628?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=887CEF718E39EA9F3B2D487CE37C22F3974655E6,IT Jobs,python,gb,python,standard,False,True
Python Developer,Akkodis,UK,"About the Company - Akkodis is a global leader in engineering, technology, and R&D, harnessing the power of connected data to drive digital transformation and innovation for a smarter, more sustainable future. As part of the Adecco Group, Akkodis combines the expertise of AKKA and Modis, with over 50,000 engineers and digital specialists across 30 countries in North America, EMEA, and APAC. Our teams bring extensive cross-sector knowledge in critical technology areas such as mobility, software …",42152.6,42152.6,,2025-04-30T15:56:42Z,https://www.adzuna.co.uk/jobs/land/ad/5170684208?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=25D7235954DCEC8843950C502E241E065810DBA4,IT Jobs,python,gb,python,standard,False,True
Senior Python Developer - Hedge Fund,Client Server,"Knightsbridge, South West London","Senior Python Developer / Backend Software Engineer London to £130k Hedge Fund with over $10 billion under management is seeking a technologist Python Developer to join their Quant Analytics team to build a quant library, working closely with Quants as the go to person for software engineering within the team. This is a senior, hands-on role where you can make a real impact; you'll take ownership working across the full software development lifecycle from requirements through to deployment with…",100000,100000,permanent,2025-04-29T22:41:09Z,https://www.adzuna.co.uk/jobs/land/ad/5169464900?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=2CEF7546404AD27CACA3A80D4A835A968BA7490E,IT Jobs,python,gb,python,standard,False,False
Data Engineer Python Spark SQL,Client Server,"Shieldfield, Newcastle Upon Tyne","Data Engineer (Python Spark SQL) *Newcastle Onsite* to £70k Do you have a first class education combined with Data Engineering skills? You could be progressing your career at a start-up Investment Management firm that have secure backing, an established Hedge Fund client as a partner and massive growth potential. As a Data Engineer you'll be instrumental in transitioning the core data platform to Azure, managing 3rd party data ingestion and integration. You'll collaborate and be supported by a …",70000,70000,permanent,2025-04-29T06:47:47Z,https://www.adzuna.co.uk/jobs/land/ad/5168019664?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=7D35A3081C00815D1380AF486C8596D9632CDDCA,IT Jobs,python,gb,python,standard,False,False
Python Developer,Understanding Recruitment,"London, UK","Role: Python Software Developer Location : Finsbury Park, London / hybrid Salary : Up to £90,000  equity About : My client is actively seeking an experienced full-stack engineer to join our client who's focus is to build a software that allows electricity to be shifted around in a distributed way, for example like charging Electric Vehicles when it is cheapest and save carbon missions. They also have an app which they give to their customers to use and that way they get notified of the cheapest…",57132.14,57132.14,,2025-04-11T04:29:09Z,https://www.adzuna.co.uk/jobs/land/ad/5139963626?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=B58A972A9E1A99741B98F4695A335DBE254F4C02,IT Jobs,python,gb,python,standard,False,False
Python Developer,Sanderson,"London, UK","Senior Python Django Developer – Contract Location: Remote / London HQ (Occasional Travel) Industry: Financial Services / AI Consultancy Daily Rate: £650 - £750 Inside IR35 Please Note: This role will need to operate through an Umbrella company and all employer, employee tax and NI will be deducted from the rate About Us We're a forward-thinking Financial Services AI Consultancy, building cutting-edge, enterprise-grade algorithmic platforms for global financial institutions. Our mission is to h…",76161.77,76161.77,contract,2025-04-21T03:48:43Z,https://www.adzuna.co.uk/jobs/land/ad/5154913378?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=E36FF415603BEBE266F880E3B35363CC36F7FD7A,IT Jobs,python,gb,python,standard,True,True
Python Developer,Signify Technology,"London, UK","Senior Python Engineer Amsterdam - Hybrid €95,000 - €105,000  Yearly Bonus We have partnered up with a Global FinTech organisation working on some cutting-edge projects within the finance space! On the lookout for a Python Engineer to join the engineering team in Amsterdam and scale their well-received product further. Looking for a versatile engineer happy to contribute to hit deliverables across the engineering teams. Role and responsibilities: Backend feature development in Python and Django…",72808.44,72808.44,,2025-04-24T04:53:57Z,https://www.adzuna.co.uk/jobs/land/ad/5159479790?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=7127391A3FA41EAFABC6BB757A50B4B43B33333D,IT Jobs,python,gb,python,standard,False,True
Python Developer,Durlston Partners,"London, UK","Core Developer (Python) - Algo Trading Firm - London - Up to £350k TC (DOE) One of London's most impressive Algo Trading firms is looking for Engineering Wizards to join their team in London. Having arguably one of the best technology teams in the world, the firm is in a stage of hypergrowth, looking to deliver on its ambitious plans to be a leading liquidity provider in the market. The firm is renowned for its advanced tech and above-market-rate compensation (made ~40 of its staff millionaires…",41876.09,41876.09,,2025-05-04T08:56:49Z,https://www.adzuna.co.uk/jobs/land/ad/5179917753?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=CDC5D39193249EE807EF39887D939B3EE62DA257,IT Jobs,python,gb,python,standard,False,False
Python Developer,erg group,"Glasgow, Scotland","About the Company This company is growing fast, having secured major investment and gearing up for further expansion. Their technology is designed to make a real impact on people's lives, and they are assembling a team of talented professionals to help drive this vision forward. With ambitious plans already in motion—including expansion into the USA—now is the perfect time to join and be part of something extraordinary. About the Role As a Python Developer , you’ll play a critical role in build…",48595.51,48595.51,,2025-04-21T03:48:26Z,https://www.adzuna.co.uk/jobs/land/ad/5154912650?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=48CD9F422B8E3B41B441AA5DAAE86581F99270E7,IT Jobs,python,gb,python,standard,False,False
Python Developer,Hedge Fund,"London, UK","About Us: We are one of the world’s leading commodities trading houses, leveraging sophisticated technology to trade a broad range of energy, metals, and agricultural commodities globally. Our success is driven by cutting-edge analytics, high-frequency data processing, and a commitment to innovation. We are now looking for a Senior Python Engineer to join our dynamic team in London and drive our next wave of technological advancements. Role Overview: As a Senior Python Engineer, you will be at …",68594.08,68594.08,,2025-04-02T16:16:19Z,https://www.adzuna.co.uk/jobs/land/ad/5124365260?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=C2D4D2979470BD788BECAB716D4065EAE1DAFFCC,IT Jobs,python,gb,python,standard,False,True
Python Developer,mthree,"London, UK","Python Developer - Front Office Technology (FX) We are looking for a talented Python Developer to join a global FX Options Technology team with one of the leading Global Investment Banks. Based in London, you will be part of a collaborative and innovative environment, supporting the FX Options Trading business. The team focuses on developing cutting-edge solutions while transitioning from legacy systems, and this is an exciting opportunity to work on high-impact projects in a fast-paced front o…",47619.47,47619.47,,2025-04-02T16:15:26Z,https://www.adzuna.co.uk/jobs/land/ad/5124358801?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=ED706930A27073D9E7D9A0CCF346E8F605E231CB,IT Jobs,python,gb,python,standard,False,True
Python Developer,Anson Mccade,"Leeds, West Yorkshire","A leading digital services consultancy is seeking Senior Python Developers to join their expanding engineering team. Focused on delivering impactful, human-centred digital solutions, the organisation combines data-driven insights, service design expertise, and cutting-edge software engineering to create meaningful change for clients across both the public and private sectors. Operating with a truly agile delivery methodology, from initial concept to final deployment, this consultancy is passion…",56314.12,56314.12,,2025-04-30T06:40:08Z,https://www.adzuna.co.uk/jobs/land/ad/5169969626?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=66737BCEEEC34C0E912BFAA95B7D1AF46E6F06CE,IT Jobs,python,gb,python,standard,False,False
Python Developer,Miryco Consultants Ltd,"London, UK","Miryco Consultants is working with a high-growth FinTech that has recently obtained Series B funding and is looking to strengthen its back-end development team. The firm is keen to speak with top developers with significant experience using Python. We are interested first and foremost in skillset, with flexibility as to seniority & level of hire. Responsibilities: Getting up to speed with the current code base. Provide insight into current best practices in the industry, based on their experien…",51653.19,51653.19,,2025-05-04T08:48:28Z,https://www.adzuna.co.uk/jobs/land/ad/5179915760?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=8909DBC2631F5FBCAE1B7B2343C31D105F696D60,IT Jobs,python,gb,python,standard,False,False
Python Software Engineer,Darktrace,"Cambridge, Cambridgeshire","Founded by mathematicians and cyber defense experts in 2013, Darktrace is a global leader in cyber security AI, delivering complete AI-powered solutions in its mission to free the world of cyber disruption. We protect more than 9,000 customers from the world’s most complex threats, including ransomware, cloud, and SaaS attacks. Our roots lie deep in innovation. The Darktrace AI Research Centre based in our Cambridge, UK headquarters, has conducted research establishing new thresholds in cyber s…",45786.68,45786.68,,2025-03-19T13:32:22Z,https://www.adzuna.co.uk/jobs/land/ad/5101134838?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=35240DD6E3A99EA5191ECE291DC3682CE75A07F1,IT Jobs,python,gb,python,standard,False,True
Python Engineer,Referment,"London, UK","Referment have partnered with one of London's top performing Hedge Funds to find a Python Engineer to join their team. As part of the Investment Platform Operations team, this role is central to enhancing a world-class quantitative investment platform, working closely with Strategy Managers and Researchers, creating tools and frameworks to improve the efficiency of testing, implementing, and monitoring trading pipelines. The role focuses heavily on Python engineering with the developer using Py…",68994.74,68994.74,,2025-04-28T03:41:58Z,https://www.adzuna.co.uk/jobs/land/ad/5166326401?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=DC679050AA16E0FE029FD0DB4F6FAFA5F5AA5F76,IT Jobs,python,gb,python,standard,False,False
Python Developer,Venturi,"London, UK","Python Developer 6 months Contract (High likelihood of extension) London (4 Days onsite, Mon-Thu) ASAP Start Overview: A Python Developer is required by a leading Financial Services Client to support the buildout and refinement of Python-based solutions across investment and operational functions. This role will suit a hands-on developer with experience in delivering scalable applications, working in complex, cross-functional environments, and setting best practice in Python engineering. Key Re…",62217.94,62217.94,contract,2025-04-28T03:43:59Z,https://www.adzuna.co.uk/jobs/land/ad/5166328782?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=147B6E21418C267C8F84C6515D01F9FCEDE83605,IT Jobs,python,gb,python,standard,False,False
Python Developer,Oliver Bernard,UK,"Mid-Senior Python Developer Fully Remote - UK Pays £70k-£85k Python Developer - Python, REST API's, PostgreSQL, Terraform, AWS/Azure Oliver Bernard have partnered with ClimateTech start-up, who are looking to grow their Engineering team having recently secured an incredibly successful round of funding. You'll be joining a high performing team working on a SaaS platform which has a global impact and you'll have the opportunity to develop new features, optimise sophisticated engineering problems,…",61718.4,61718.4,,2025-04-28T03:43:59Z,https://www.adzuna.co.uk/jobs/land/ad/5166328757?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=6E6752C46DCCBE93A4A806811FADF735AB5C4A45,IT Jobs,python,gb,python,standard,True,True
Python Developer,RED Global,"London, UK","RED are currently looking for 2x Python Developers to work on a project with a key client of ours based in London. This position will be an initial 12 month contract  likely extensions and will require someone who can do 3 days per week in London. We are looking for skills in the following: Deep understanding of the Python language Extensive demonstrable Python ecosystem experience Expert in Python testing frameworks Experience Designing, Building and Consuming production quality REST and Strea…",54390.66,54390.66,contract,2025-05-03T07:32:12Z,https://www.adzuna.co.uk/jobs/land/ad/5178031539?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=2538BD1168498FE1168FC12CEDDF31321D5D079E,IT Jobs,python,gb,python,standard,False,False
Python Developer,Vallum Associates,"London, UK","Experience and skills Deep understanding of the Python language Extensive demonstrable Python ecosystem experience Expert in Python testing frameworks Experience Designing, Building and Consuming production quality REST and Streaming APIs Experience creating Python build and deployment pipelines from the ground up Proven track record delivering large scale, complex and robust applications in Python Strong written and verbal communication skills in English, and the desire to work together with s…",48557.02,48557.02,,2025-05-02T08:13:12Z,https://www.adzuna.co.uk/jobs/land/ad/5175660409?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=DC909734DF11F313C795CF84D262693B77308B8C,IT Jobs,python,gb,python,standard,False,False
Python Developer,G2 Recruitment,"Cambridge, Cambridgeshire","My true market leading client has had another superb new opening for an experienced Scientific Software Engineer to join them on a permanent basis. After the first few months of working heavily on-site in Cambridgeshire, the role can then offer a lot of flex around remote working. Candidates must have at least 5 years scientific software engineering experience with a strong physics background applied to developing highly mathematical based software. Fluency in Python and working with associated…",60101.14,60101.14,permanent,2025-04-28T03:28:33Z,https://www.adzuna.co.uk/jobs/land/ad/5166315723?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=03CA30E05948A19A415F1CC505EE2FCE53C5821A,IT Jobs,python,gb,python,standard,True,False
Python Developer,LevelUP HCS,"London, UK","The position is for a Quant Developer (Python) who will be part of Quant Development Technology team, directly supporting the Front Office Algorithmic Trading offering of a leading Financial Services firm. The work assignments will include playing a lead role in developing our python infrastructure and enhancing our offering to an enterprise level. Will include working alongside the quantitative teams on the bond trading algo, ETF Trading, Portfolio Trading, and risk management, along with gene…",51711.4,51711.4,,2025-04-28T03:45:42Z,https://www.adzuna.co.uk/jobs/land/ad/5166330316?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=BE183E1801C09114B77AB94430DD9E2DA5FDC22B,IT Jobs,python,gb,python,standard,False,False
Python Developer,NearTech Search,"Manchester, Greater Manchester","Python Engineer - Manchester - £60,000 - £75,000  bens Are you an experienced Senior Software Engineer with a passion for Python, machine learning, and automation? This opportunity is for you. My client, a fast-growing company in the tech space, is looking for a skilled engineer to join their team and work on innovative AI/ML projects, with a focus on backend development and cloud deployment. Key Experience: Develop Python code for backend logic, automation, and machine learning model integrati…",54667.94,54667.94,,2025-04-28T03:45:38Z,https://www.adzuna.co.uk/jobs/land/ad/5166329741?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=22A5548FBBC6BD1CEE702BF0BB5D22EF9675AC95,IT Jobs,python,gb,python,standard,False,False
Python Developer,The MWek Company,"London, UK","Job Title: Mid-Level Python Software Engineer Location: Hybrid - London Employment Type: Full-time Team: Engineering Reports To: Lead Software Engineer / Engineering Manager About Us We’re a fast-moving fintech company on a mission to [insert your mission – e.g., ""make financial services more accessible"", ""build infrastructure for the future of finance"", etc.]. Our platform is built to be resilient, scalable, and secure — enabling our clients to move faster and smarter in a rapidly changing fin…",55360.91,55360.91,,2025-04-28T03:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5166326267?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=9D795CF03B0BB14461B2153E5008A979641331EA,IT Jobs,python,gb,python,standard,False,False
Python Developer,limitless,"London, UK","Senior Backend Developer (Python/Flask/FastAPI) – Up to £80,000 – 12-Month FTC London or Remote (UK-Based) We’re partnering exclusively with an award-winning global consultancy that’s looking for a Senior Backend Developer to join their dynamic Digital team on a 12-month fixed-term contract with a strong possibility of going permanent. This team operates like a fast-paced start-up, with the stability and backing of a company that has delivered excellence for over 50 years. That means cutting-ed…",63998.27,63998.27,contract,2025-04-28T03:28:34Z,https://www.adzuna.co.uk/jobs/land/ad/5166315796?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=7F457868FDCB86CA8DC4D78D46AF91988D7D90E4,IT Jobs,python,gb,python,standard,True,True
Python Developer,Vertus Partners,"London, UK","Python Developer – Front Office Trade Workflow Platform (Equities) We are seeking a highly skilled Python Developer to join the Front Office Equities team at an international investment bank, to work on the re-architecture of a critical trade document workflow application . This is a prime opportunity for a strong technologist to have a direct impact on the scalability, performance, and future design of a major trading platform. Role Overview: Focus: Re-architect a high-volume, distributed docu…",64863.48,64863.48,,2025-05-01T06:56:57Z,https://www.adzuna.co.uk/jobs/land/ad/5171941213?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=E539018C005AE3676286D69AE506D1AA01B0F9B4,IT Jobs,python,gb,python,standard,False,True
Python Developer,Source Technology,"London, UK","New Role Now Hiring! - Python Developer, London England - Apply Below! Join a fast-paced, front-office tech team that’s transforming how traders and clients interact with complex financial products. We’re building innovative tools for Equity Derivatives – from high-volume vanilla options to structured notes and algo indices. What you'll do: Build scalable Python microservices Shape system architecture & drive design Work in an Agile, test-driven team Improve CI/CD and deployment workflows See y…",68662.67,68662.67,,2025-04-28T03:42:01Z,https://www.adzuna.co.uk/jobs/land/ad/5166326797?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=5D101DBE49B482EA9710938AB81C84D11C4024C3,IT Jobs,python,gb,python,standard,False,False
Python Developer,Better Placed Ltd - A Sunday Times Top 10 Employer!,"London, UK","Job Title: Senior Python Developer Location: London (Onsite) Salary: £80,000 – £95,000  significant personal bonus My client is a growing fintech business led by a diverse team and built on respect for colleagues with a 'no ego' policy. They have built strong momentum in the financial services space and are looking to hire a Senior Python Developer to take a lead role in shaping and delivering their product roadmap. This is a hands-on role suited to someone who enjoys working end-to-end — from …",89415.7,89415.7,,2025-05-04T08:54:10Z,https://www.adzuna.co.uk/jobs/land/ad/5179917026?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=225FAAD4F5C15FA6ECD48B2CE480865D7EB63FF6,IT Jobs,python,gb,python,standard,False,False
Python Developer,Apply Recruitment,"Eastern England, UK","Contract Python, React and AWS Developer required for an initial 3 month project, Outside IR35, paying up to a maximum of £460 / Day. Based Remotely (Must be UK based) This is to work on behalf of a high-quality Software Consultancy, for their end client, therefore any Consultancy experience would be great to see (But not essential) Acting on behalf of the Consultancy you will be working on a Python, React and AWS tech stack, on a fintech focused project helping on identification and verificati…",50346.82,50346.82,contract,2025-05-04T08:56:58Z,https://www.adzuna.co.uk/jobs/land/ad/5179918072?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=4A7B667F6FD504AE8C08D647625BEE99243C849F,IT Jobs,python,gb,python,standard,True,False
Python Developer,Tenth Revolution Group,"London, UK","Senior Python Developer - £80,000 - London (Hybrid) Are you an experienced Software Engineer passionate about building internal tools that drive business growth and enhance engineering efficiency? We’re looking for a Senior Python Developer to take ownership of developing, maintaining, and evolving a suite of internal solutions that optimize workflows, improve automation, and create revenue opportunities. In this position, you’ll play a key role in designing and delivering software solutions th…",61322.61,61322.61,,2025-04-30T06:40:16Z,https://www.adzuna.co.uk/jobs/land/ad/5169970155?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=EF5A0CE0E5FFF96DF48DE79F62FBCAE70B63AA98,IT Jobs,python,gb,python,standard,False,False
Python Developer,Stanford Black Limited,"London, UK",Software Developer – Regulatory Technology A leading data driven hedgefund is seeking a talented Software Developer to join its growing Regulatory Technology team. This role sits within the Compliance function and plays a crucial part in ensuring the integrity and automation of regulatory reporting processes. Key Responsibilities: Develop and manage regulatory reporting systems and controls Implement automation using Robotic Process Automation (RPA) tools Monitor and adapt systems to meet evolv…,55711.63,55711.63,,2025-04-28T03:36:41Z,https://www.adzuna.co.uk/jobs/land/ad/5166322155?se=eoibF-4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=4FC91760E93A165E5839AA0789A67B7FDB08F79B,IT Jobs,python,gb,python,standard,False,False
Python Developer,Peaple Talent,"London, UK","Python Developer x4 | Permanent | Up to £80,000 Per Annum | London (Remote) Peaple Talent have partnered exclusively with a brilliant client in London looking to recruit 4 x Back-End Developers. Role Summary: You will collaborate within a compact internal team focused on business systems to enhance our client’s worldwide efficiency. This focus will be around ERP, eCommerce, CRM and BI. You will be tasked with designing, building, and validating crucial process enhancements and integrations with…",68887.38,68887.38,permanent,2025-04-28T03:45:37Z,https://www.adzuna.co.uk/jobs/land/ad/5166329613?se=ZnCnGe4o8BGFil_oKXcHCQ&utm_medium=api&utm_source=e1ad5111&v=4E44B898A2590DCA93D80ACF2EDFA61A9B2DEE7E,IT Jobs,python,gb,python,standard,True,True
