title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Senior Architectural Technologist,Perpetual Engineering,"Hulme, Manchester","Senior Architectural Technologist Manchester Excellent salary package OVERVIEW: Great opportunity for a Senior Architectural Technologist to join one of Manchesters most successful and highly regarded Architectural design consultants. With a large, multi-award winning team of Architectural and Interior Design staff, they work across a broad range of sectors (Retail, Residential, Industrial, Workplace, Sports & Leisure), delivering the highest standard of design solutions for a prestigious portf…",41254.36,41254.36,permanent,2025-04-30T10:30:43Z,https://www.adzuna.co.uk/jobs/land/ad/5170152504?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=9525F243517B14C0DC618108D0C6200CB4D8D2C9,Creative & Design Jobs,architecture,gb,architecture,standard,False,False
Architectural Technician (Planning),Anderselite LTD,"St. Judes, Bristol","Anderselite are currently recruiting for an experienced Architectural Technician to join the Planning Department of a well-established consultancy in South Gloucestershire. This is a fantastic opportunity for someone looking to develop their career in residential architecture, with the potential to progress into a senior, project-leading position. Key Responsibilities: - Prepare drawings and documents for planning application submissions. - Amend planning packs to support approval processes. - …",35000,35000,permanent,2025-05-03T14:39:46Z,https://www.adzuna.co.uk/jobs/land/ad/5178633958?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=1573CDD208A49B75EABFD0BD5AC823B2B01017D5,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Junior Architectural Technologist,HAYS Specialist Recruitment,"Belfast, Northern Ireland","Your new company HAYS Architecture & Design NI are proud to be working in collaboration with a progressive Studio, based in West Belfast, in their search for a Junior Architectural Technologist. This is an exciting opportunity, as due to strong retention & low staff turnover, they seldom have the need to add to their headcount - but with a compelling range of workload, sincere development and support on offer, and an attractive office space & experience existing staff - this could be the positi…",30000,30000,permanent,2025-04-15T05:06:00Z,https://www.adzuna.co.uk/jobs/land/ad/5145041304?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=71405F3B145C1DD3850D1701EFFDCBE2B893DA2A,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Network Architecture Lead,VANRATH,"Belfast, Northern Ireland","Our client is seeking a strategic leader to drive the design, evolution, and performance of their global network systems. This leadership role blends hands-on technical vision with team oversight, focusing on building a resilient, high-performing, and future-ready network infrastructure across a complex, fast-paced environment. You'll be instrumental in aligning network capabilities with business needs, ensuring security, stability, and seamless scalability as the business grows. Key Areas of I…",100000,100000,,2025-04-17T22:48:54Z,https://www.adzuna.co.uk/jobs/land/ad/5150627626?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=24BB87586D9CAA33770867C4D5330027EFDA8B26,IT Jobs,architecture,gb,architecture,standard,False,True
Associate Director Enterprise Architecture,La Fosse,"Oxford Circus, Central London","Job Title: Associate Director, Enterprise Architecture Overview of the Role The Associate Director of Enterprise Architecture is responsible for empowering both business and technology leadership to make informed decisions that strike a balance between immediate operational demands, emerging opportunities, and long-term strategic goals. This is achieved by leading and shaping the enterprise architecture function, establishing and promoting architectural principles and standards, maintaining a c…",100000,100000,permanent,2025-04-25T18:25:16Z,https://www.adzuna.co.uk/jobs/land/ad/5162483935?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=1D81CA80000D2578314699AE7A729CE3A1E4BFA7,IT Jobs,architecture,gb,architecture,standard,False,False
Technical Architect / Architectural Technologist,G2 Recruitment,"South East London, London","g2 are working with an industry leader in Retail Architecture that is currently navigating a large spike in workload, and looking to temporarily bolster the team. The work is at stage 4 so heavy on the production side of things and is working on a refurbishment project. In terms of contract logistics, it is outside IR35, mostly remote and on a rolling contract. Skillset requirements: Expertise using Architectural Revit Strong technical expertise Mixed project background - not exclusively resi I…",68515.49,68515.49,contract,2025-04-09T17:39:39Z,https://www.adzuna.co.uk/jobs/land/ad/5137286560?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=3AED0C906AB60A0BE365038D97818539624F8478,Engineering Jobs,architecture,gb,architecture,standard,True,False
Architectural Technician / Technical Advisor,Hunter Selection,"Bridgend County, Wales","Architectural Technician Bridgend 25401/610 Up to £34,000 plus excellent benefits Benefits Package: A starting salary of up to £34,000 30 days holidays plus bank holidays Excellent training and development opportunities - product specific training Excellent Employer Pension Contributions - will match up to 10% Income Protection Scheme Life Assurance Cashback Health Care Scheme Comprehensive Sick Pay Scheme This company is a well-known manufacturer in the local area that are looking to bring on …",30000,30000,permanent,2025-05-04T06:49:29Z,https://www.adzuna.co.uk/jobs/land/ad/5179848561?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=BBB6FDD010DD894D3D4E1455355B356D5EC1D05A,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Part II Architectural Assistant,Anderselite LTD,"Clifton, Bristol","Anderselite is currently working with a purpose-driven architectural practice to recruit a Part 2 Architectural Assistant to join their team in Bath. This is an exciting opportunity for a proactive and talented Part 2 to develop their career within a supportive, sustainability-focused studio that values people, planet, and purpose. About the Role: You'll be joining a multidisciplinary team that delivers high-impact projects across a range of sectors. The successful candidate will have the chanc…",35000,35000,permanent,2025-05-04T14:42:21Z,https://www.adzuna.co.uk/jobs/land/ad/5180171798?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=983F213BB5FCC1D41D106D69D45D2AE721C26C6A,Creative & Design Jobs,architecture,gb,architecture,standard,False,False
Project Running Architectural Technologist,G2 Recruitment,"Manchester, Greater Manchester","Job Title: Project Running Architectural Technologist Location: Manchester (Hybrid - 2 days per week in office) Contract: 6-12 Month Contract (Opportunity for extension or permanent position) Rate: Competitive, dependent on experience About the Role: We are currently working with a leading Manchester-based architectural practice who are seeking a Project Running Architectural Technologist to join their team on a contract basis. This is an excellent opportunity for a technically strong individua…",52000,62400,contract,2025-05-01T14:34:43Z,https://www.adzuna.co.uk/jobs/land/ad/5173065225?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A904ABE84090C40A7B797D792784038F8AD54F98,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Senior Architectural Technician (Planning),Anderselite LTD,"St. Judes, Bristol","Anderselite is currently working with a leading consultancy in the residential sector to recruit a Senior Architectural Technician for their Planning Department. This role is ideal for an experienced technician seeking to take a step up in responsibility, with the potential to move into a project leadership position. You'll collaborate with internal teams and external consultants to deliver high-quality planning application packages and technical design support. Key Responsibilities: - Prepare …",45000,45000,permanent,2025-05-04T14:42:21Z,https://www.adzuna.co.uk/jobs/land/ad/5180171799?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=331E8D9B784AC8594FB39F045B3C66E7A8DA390F,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Assistant,Detail Jobs Limited,"London, UK","Immediate, full time role for an Architectural Assistant or Architectural Designer with strong Revit to join an incredibly busy West London practice. This is a wonderful opportunity to join a busy, mid-sized practice with a rich history in the aviation/transport and commercial sectors. The role will suit an Assistant/Architectural Designer with a high level of Revit combined with strong design and presentation skills. You will have at least 2-3 years of UK commercial experience and not require …",35468.34,35468.34,,2025-04-30T15:56:14Z,https://www.adzuna.co.uk/jobs/land/ad/5170681492?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6B6AE451B98BA7EF0042D2B4E260CDD453376475,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Assistant,CDM Recruitment Ltd,"Tadcaster, North Yorkshire","Part II Architectural Assistant About the Role: Position: Part II Architectural Assistant Location: Tadcaster, North Yorkshire About Our Client: Our client is a well-respected, RIBA-chartered architectural practice based in Tadcaster. Renowned for delivering high-quality architectural solutions, the practice has built a strong reputation across a diverse portfolio that includes residential, commercial, heritage, and education sectors. Job Description: We are seeking a talented and motivated Par…",31325.39,31325.39,,2025-05-01T06:56:33Z,https://www.adzuna.co.uk/jobs/land/ad/5171940289?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=A5D40C732452ACB63CD9DA4FFA4972236F96559D,Creative & Design Jobs,architecture,gb,architecture,standard,False,False
Architectural Assistant,Konker,"Worthing, West Sussex",Are you a Part 2 Architectural Assistant looking for a company that offers support and mentoring with RIBA Part 3 qualification? Do you want to work for an award winning AJ100 Architectural practice with a great reputation for sustainable and innovative designs? Do you have experience working on medium to large scale residential projects? The Company: Our client is and AJ100 practice looking for an enthusiastic Part 2 Architectural Assistant who is looking to join a dynamic team working in the …,27380.09,27380.09,,2025-05-01T06:55:29Z,https://www.adzuna.co.uk/jobs/land/ad/5171938746?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=8131F04053608D8CA622431403B0F6883A696D8A,Creative & Design Jobs,architecture,gb,architecture,standard,False,False
Architectural Technologist,G2 Recruitment,UK,Now Hiring: Senior Architect & Senior Architectural Technologist – Temp-to-Perm | £25–£30/hr | North West We're working with a respected architectural practice in the North West who are looking to expand their team with two key hires:  Senior Architect  Senior Architectural Technologist  What’s on offer: Contract: 6-month temp-to-perm Rate: £25–£30 per hour (depending on experience) Location: Hybrid – 3 days a week in the office Sector: Industrial experience is essential Start: ASAP This is a …,41015.37,41015.37,contract,2025-04-30T15:57:24Z,https://www.adzuna.co.uk/jobs/land/ad/5170689820?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=9087A9C9C54A33D2FF33373D3778B3AE12E356F4,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Assistant,Tarrant Howl,"Chertsey, Surrey","A Chertsey based architectural practice, specialising in the high-end residential sector, is looking to hire a Part II Architectural Assistant to join their friendly and talented team. Their portfolio includes extensions, new build homes and sympathetic work to listed buildings or those in conservation areas. Their work has a high design integrity and can often be technically interesting in its nature. Whilst the ideal candidate will have a good understanding of the full design process, the maj…",43613.57,43613.57,,2025-04-30T15:56:42Z,https://www.adzuna.co.uk/jobs/land/ad/5170684253?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=1737B4AC9680E366AF406A76FEA5EDE06F8445E3,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technologist,Hunter Dunning Ltd,"London, UK","Junior Architectural Technologist job now available! Seeking a Junior Architectural Technologist with a passion for high-end residential projects to join my client’s team and work on residential refurbishment projects valued at £1m - £6m. This position offers hybrid working, plus a list of other benefits that can be revealed upon application! Our client’s portfolio consists of high-end homes in prime areas of London, such as Kensington, Chelsea, and Westminster. Role & Responsibilities Assist t…",36951.12,36951.12,,2025-05-03T07:29:16Z,https://www.adzuna.co.uk/jobs/land/ad/5178025182?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=58453C8AA292F30851502BCF56B7972C8236358E,Creative & Design Jobs,architecture,gb,architecture,standard,False,False
Architectural Technologist,Linear Recruitment Ltd,"Newcastle Upon Tyne, Tyne & Wear","There's a good sense that you must experience working at this top Architecture studio, once through your career. They are one of the northeast's biggest companies with global recognition, developing some of the best Architectural Technologists and Architects in the region. The projects are great and you could certainly look back in your career and think 'wow i was involved in that'. Projects range across the residential, commercial, leisure and cultural sector - All Revit based. As a Technologi…",34169.21,34169.21,,2025-05-04T08:56:54Z,https://www.adzuna.co.uk/jobs/land/ad/5179917954?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=7EB66538136F7528237BAAEE2978AB5A55DD9809,Trade & Construction Jobs,architecture,gb,architecture,standard,False,True
Architectural Technician,Sterling Arrow,"Coventry, West Midlands","Job Title: Revit Technician Location: Coventry, UK Salary: £30,000 per annum Sector: Residential & Commercial Projects Employment Type: Full-time, Permanent Our client, an award-winning multi-disciplinary design practice based in the Midlands, has a strong reputation for the successful delivery of regeneration and masterplan projects. Why Join Our Client? They pride themselves on being a friendly, collaborative practice with an open working culture. A strong emphasis is placed on creating a pos…",38808.36,38808.36,permanent,2025-04-30T15:57:24Z,https://www.adzuna.co.uk/jobs/land/ad/5170689762?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=B2C25B14AA263AAD6CD7747AD5B7627F37D6BF79,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Designer,Scale Careers,"London, UK","A multi-award-winning, internationally renowned design studio based in the heart of London is looking for a talented and driven designer to join their collaborative team. This is a standout opportunity to work on some of the world’s most high-profile and career-defining projects, particularly within the aviation sector. You’ll work alongside an experienced team, contributing to the design and delivery of large-scale, international aviation projects. Strong proficiency in Revit is essential, as …",37201.28,37201.28,,2025-05-03T07:34:08Z,https://www.adzuna.co.uk/jobs/land/ad/5178036664?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=EE76411F5123749D64ABC1BA3438DB99005D35D7,Creative & Design Jobs,architecture,gb,architecture,standard,False,True
Architectural Technician,Construction Resources Limited,"Merseyside, North West England","Our client is one of the top 10 UK housebuilders. They design and build quality homes and create places where people want to live. Their investment and participation helps transform communities and improves the lives of local people. They have a national presence combined with local knowledge and expertise in all aspects of housing – from finance, design and planning, to developing and building. They have an exciting opportunity for an Architectural Technician to assist them as part of the tech…",41036.66,41036.66,,2025-04-30T15:57:23Z,https://www.adzuna.co.uk/jobs/land/ad/5170689509?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=F532F439CE25E850894E727912572D0674AD7463,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technologist,Konker,"Manchester, Greater Manchester","Konker is recruiting for an Architectural Technologist to join one of Manchester’s leading RIBA practices. Independent run, AJ100, employee-focused and offering one of the best benefits packages in the North West. This RIBA practice employs over 100 staff and is going through a period of growth. They are growing their retail team and looking for an Architectural Technologist at the start of their career to join them. If you’re looking for a role within a fast-moving sector and support/mentoring…",33818.73,33818.73,,2025-04-21T03:50:38Z,https://www.adzuna.co.uk/jobs/land/ad/5154918244?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=3EE2951265D8F4F5B0873D57E43C7CC5AFACDC68,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technician,Fawkes & Reece,"Liverpool, Merseyside",Architectural Technician A leading house builder have an opportunity for an Architectural Technician to join their team based in Merseyside. The company work across a number of housing schemes throughout the North West region delivering new build properties ranging from 2 bed starter homes to 4 bed family homes. Architectural Technician Role Reporting to the Technical Director the Architectural Technician is a core role within the technical team and is the main contact hub with the Planning and…,36696.09,36696.09,,2025-05-02T08:12:55Z,https://www.adzuna.co.uk/jobs/land/ad/5175659799?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=ED7DE00B02D1E414001B11F61283B3C467A1EE27,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technologist,M + D Recruitment,"London, UK",Experienced Architectural Technologist for busy AJ100 Architectural Practice in Central London. This growing London studio has a busy portfolio of work and solid pipeline of future projects and are looking to strengthen the team with this experienced hire. As the studio continues to grow there are huge opportunities for career growth and ambitious candidates are welcomed. 3 years' experience in technical design and delivery working in an Architectural Practice Proven expertise in Revit and tech…,41520.27,41520.27,,2025-05-03T07:28:53Z,https://www.adzuna.co.uk/jobs/land/ad/5178024214?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=BC6A817D77C669BB14FE69444E3EF20E9D1CB476,Creative & Design Jobs,architecture,gb,architecture,standard,False,False
Architectural Technician,Hunter Dunning Ltd,"Southampton, Hampshire","Senior Architectural Technician – £42K – Southampton   Southampton, Hampshire | Permanent | Hybrid Looking to take your career to the next level? This Senior Architectural Technician role offers a clear pathway to Associate level within a set timeframe, plus exciting progression opportunities beyond. What's in it for you?  Salary: £35,000 - £42,000  Hybrid working – 3 days in the office per week (post-probation)  Annual Christmas bonus  Sustainable travel bonus for eco-friendly commuting  Pensi…",40271.65,40271.65,permanent,2025-04-30T15:56:10Z,https://www.adzuna.co.uk/jobs/land/ad/5170680890?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6BDFBBAC3E2251ED9EB94E69E4FA806F65C202C7,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technician,1st Select Ltd,"York, North Yorkshire","REVIT Technician York £32,000 Our client are looking for two Architectural Technicians to their growing Design Team. It will need to be someone who is competent in Revit. The role is predominantly office based with site work being conducted 1 or 2 times per month. Producing technical design drawings for RIBA Work Stage 0 to 7 on refurbishment and new build residential, commercial and healthcare schemes. Producing working drawings/specifications/details and checking/amending similar work drafted…",35146.81,35146.81,,2025-05-03T07:27:24Z,https://www.adzuna.co.uk/jobs/land/ad/5178020060?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=5126040F940D4249C06253D6E98DE59CED179823,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technician,HAYS,"Lancashire, North West England","A leading landscape architecture and environmental design consultancy who specialise in creating attractive, sustainable, and practical designs tailored to their clients' needs. Known for their attention to detail & design flair. Job Description: Seeking a skilled and motivated Technician to join our dynamic team. The successful candidate will support the landscape architects and environmental consultants in delivering high-quality projects. This role involves a mix of office-based work and sit…",40471.32,40471.32,permanent,2025-04-21T03:50:09Z,https://www.adzuna.co.uk/jobs/land/ad/5154917210?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=E190C5779D6E1B870346FAB6E4F5F95DCE44CD11,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technician,Hays,"Leicestershire, East Midlands","Your new company You will be joining a multidisciplinary consultancy, with a team consisting of planning consultants, architects and surveyors that work together to complete projects within the residential, commercial and education sectors. Due to an increase in workload, they are looking for an architectural technologist to join their team. Your new role ​ Technical Drawings: Creating precise technical drawings and specifications using CAD software. Project Management: Overseeing the construct…",43474.99,43474.99,permanent,2025-05-01T06:53:24Z,https://www.adzuna.co.uk/jobs/land/ad/5171927782?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=6FFCA6B360C49A01017E68F01427AD0C4CF85B5B,Trade & Construction Jobs,architecture,gb,architecture,standard,False,False
Architectural Technologist - Bristol,TETRA TECH,"Bristol, South West England","We are looking to recruit an Assistant / Architectural Technologist who is seeking to gain experience in assisting in the design and delivery of architectural and multi-discipline projects. The projects for this role will be of varying type, size and complexity. Project work will primarily be within the Defence, Nuclear and Government sectors though complimented by other redevelopment and community opportunities. The projects will have a strong southwestern regional focus, but with opportunitie…",38833.87,38833.87,permanent,2025-04-26T05:52:56Z,https://www.adzuna.co.uk/jobs/land/ad/5163458097?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=8BABE90E5F81389B756BCAE8726C77E12FFC69FC,Engineering Jobs,architecture,gb,architecture,standard,False,False
Senior Architecture Technician,MOTT MACDONALD-4,"Bristol, South West England","Mott MacDonald We’re a global engineering, management, and development consultancy. Our purpose is to improve society by considering social outcomes in everything we do, relentlessly focusing on excellence and digital innovation, transforming our clients’ businesses, our communities and employee opportunities. A fundamental part of this is respecting each person’s differences and striving to meet their needs. We are proud to be a one of Glassdoor’s top employers to work for in the UK, as well a…",36916.95,36916.95,permanent,2025-04-18T05:15:50Z,https://www.adzuna.co.uk/jobs/land/ad/5151039140?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=B57A19CA2302EC7453C1CE646CDA9B041574E4C8,Trade & Construction Jobs,architecture,gb,architecture,standard,False,True
Director of Architecture,Burns Sheehan,"London, UK",Director of Architecture – Own the Architectural Roadmap | B Corp £150k  15% Bonus Hybrid - London 2 days per week Are you a Director of Architecture with a passion for defining technology roadmaps to deliver business growth? Are you a commercially minded technology leader capable of strategic decision-making while working at a ‘hands-on’ level with engineering teams? Director of Architecture - A mission-driven global eCommerce company is undergoing a major technical transformation and is looki…,76885.93,76885.93,,2025-04-28T03:41:57Z,https://www.adzuna.co.uk/jobs/land/ad/5166326168?se=qnJKVfEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=C04481347096642A9D1C2CEA79B5D6D9EAB3E846,IT Jobs,architecture,gb,architecture,standard,False,True
