title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Machine Learning Engineer,Attain,"Redwood City, San Mateo County","About Attain Built for consumers and companies, alike. In a world driven by data, we believe consumers and businesses can coexist. Our founders had a vision to empower consumers to leverage their greatest asset—their data—in exchange for modern financial services. Built with this vision in mind, our platform allows consumers to access savings tools, earned wages and rewards without cost or hidden fees. In exchange, they give permission to use their real-time data for research, insights and targ…",89172.91,89172.91,,2025-03-18T21:08:29Z,https://www.adzuna.com/details/5099992781?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Developer,Provision People,"Chelsea and Clinton, Manhattan","OVERVIEW: Machine learning developers work closely with researchers to creatively apply their knowledge of machine learning and software engineering to design, build, and maintain systems for high-performance, large-scale knowledge discovery in financial data. Machine learning developers have the opportunity to be part of an inclusive, collaborative, and engaging working environment. WHAT YOU'LL DO DAY-TO-DAY: Specific responsibilities include designing, implementing, testing, and documenting m…",87397.96,87397.96,,2024-08-05T11:07:46Z,https://www.adzuna.com/details/4811344774?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Specialist,"Bpg Bio, Inc","Framingham, Middlesex County","POSITION SUMMARY: The Machine Learning Scientist works in a collaborative team-focused environment with technical understanding and practical experience in prototyping, designing, and integrating machine learning technologies which will be used in an analytical environment. This position will help progress, establish, incorporate, and advance current and promising concepts to augment internal machine learning capabilities. The role is to provide necessary domain knowledge and proficiency to dev…",106211.62,106211.62,,2024-12-29T12:09:00Z,https://www.adzuna.com/details/4991796176?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,TurbineOne,"San Francisco, California","Machine Learning Engineer ABOUT THE JOB Company Intro: TurbineOne is the frontline perception company. We deliver decision advantage, better situational awareness, and stronger force protection. Our customers love how we automate the right portions of the military intelligence cycle while keeping them in the loop. The company is a small, fast-moving, and high-performance startup that is backed by the best DefenseTech venture capitalists. Job Title : Machine Learning Engineer Reporting to the Ma…",115717.7,115717.7,,2025-01-11T06:59:37Z,https://www.adzuna.com/details/5006824164?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Hirextra -World's First Staffing Aggregator,"Arlington, Arlington County","Job Description Top 3 Skills: 5 years of machine learning experience with a heavy emphasis on the infrastructure side Need to be able to set up CI/CD pipelines for AI/ML workloads Any certifications in the AI/ML space are helpful Job Description: The Machine Learning Engineer will design, develop, and maintain the productionization of machine learning, deep learning, generative AI, large language models, simulation, and optimization algorithms. This includes building pipelines for training and …",112052.45,112052.45,,2025-05-03T23:07:33Z,https://www.adzuna.com/details/5179692550?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,"netPolarity, Inc.","Austin, Travis County","Title: Machine Learning Engineer / Software Developer Location: Austin, TX (Onsite) Duration: 1 Year Contract  Job Description: We are looking for an experienced Machine Learning Engineer/Software Developer with a solid background in data science and software development. The ideal candidate must have a minimum of 5 years of hands-on experience in machine learning and expertise in Python programming . ✅ Key Responsibilities: Design, build, and test machine learning systems and predictive models…",88423.8,88423.8,,2025-04-24T16:59:18Z,https://www.adzuna.com/details/5161146279?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Howmet Aerospace,"Whitehall, Muskegon County","Responsibilities Howmet Aerospace is hiring a Machine Learning Engineer with expertise in deep learning for computer vision to join our innovative Research and Development team. This role involves building cutting-edge computer vision applications and collaborating with cross-functional teams to support our casting, alloy, core, and rings facilities. Primary Responsibilities: Design, develop, and evaluate advanced deep learning architectures (e.g., CNNs, Mask R-CNNs, YOLO) to address complex co…",98027.92,98027.92,,2025-04-08T03:21:25Z,https://www.adzuna.com/details/5135170116?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Tennr,"New York City, New York","About Tennr: Today, when you go to your doctor and need to be referred to a specialist (e.g., for sleep apnea), your doctor sends a fax (yes, in 2024, 90% of provider-provider communication is a 1980s fax). These are often converted into 20 page PDFs, with handwritten (doctor’s handwriting) notes, in thousands of different formats. The problem is so complex that a person has to read it, type it up, and manually enter your information. Tennr built RaeLM™ (7B—trained on 3M documents) to read thes…",130033.83,130033.83,,2025-04-10T23:22:43Z,https://www.adzuna.com/details/5139956845?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Infinite Resource Solutions,"Atlanta, Fulton County","Job Description Machine Learning Engineer Roles and Responsibilities Lead the end-to-end architecture and development of machine learning solutions. Implement machine learning algorithms into services and pipelines to be consumed at large-scale. Engineer large scale development systems using full-stack, distributed shallow and deep-learning technologies and big data technologies. Architect and develop a highly scalable, distributed, multi-tenant set of microservices backend solutions. Be a part…",99718.27,99718.27,,2024-08-08T09:52:00Z,https://www.adzuna.com/details/4816999759?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Researcher,SIG,US,"We are looking for Machine Learning Researchers to join Susquehanna's growing ML group. This team will apply machine learning techniques to forecasting opportunities including time series applications, natural language understanding and more. The team will be responsible for spearheading the application of deep learning to our daily trading activity. In this role you will collaborate with other researchers, developers, and traders to improve existing strategies and conduct research and developm…",133292.42,133292.42,,2025-03-07T08:00:42Z,https://www.adzuna.com/details/5080945585?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Smart Data Solutions Llc,US,"Machine Learning Engineer Smart Data Solutions, a leading provider of data management, claim routing and workflow solutions to health plans and TPAs, is looking for a Machine Learning Engineer to join our team. What you’ll be doing? Build, deploy, maintain, troubleshoot, and improve machine learning models Design and implement new applications leveraging machine learning and related technology Develop and improve machine learning infrastructure Analyze and automate existing processes using mach…",82734.58,82734.58,contract,2025-04-08T05:00:08Z,https://www.adzuna.com/details/5135299840?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,"Richard, Wayne & Roberts","Arlington, Arlington County","NOTE: This role is on-site 5 days a week in Arlington, Virginia. We are unable to sponsor, but can work with existing H1 (with certain conditions) & i140 approved. Sorry, no C2C. Our client, a leading company in the Oil & Gas sector, is seeking a Machine Learning Engineer to develop and deploy AI-driven solutions. This role will focus on machine learning, deep learning, generative AI, and optimization algorithms while building scalable model pipelines in Databricks and PySpark. Key Responsibili…",111523.03,111523.03,,2025-04-30T18:59:37Z,https://www.adzuna.com/details/5171454274?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Scientist,Spark Technology Consulting,"Washington, D.C., US","-All skill levels are welcome to apply- Work Description/Functional Responsibility A software specialist with a strong mathematics background and a knowledge of coding, who’s core responsibilities may include: - Designing and developing machine learning and deep learning systems. - Running machine learning tests and experiments. - Implementing appropriate ML algorithms - Development of AI algorithms and devices - Inventing and deploying innovative technologies Minimum Education Level PhD in Mac…",141832.22,141832.22,,2025-04-07T22:02:11Z,https://www.adzuna.com/details/5134632869?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Scientist,Barrington James,"New Canada, Aroostook County","Job Description Machine Learning Researcher – Deep Tech A highly skilled Machine Learning Researcher is required to join an innovative deep-tech bio company, focusing on leading development efforts in generative AI, including diffusion models, language models, and novel algorithm development. This role is ideal for someone who thrives on designing foundational models and developing novel AI methodologies from the ground up. You will have the opportunity to work on high-impact research. My clien…",211921.12,211921.12,,2025-02-02T09:28:05Z,https://www.adzuna.com/details/5034426934?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Intern,Smart Data Solutions LLC,"Eagan, Dakota County","Machine Learning Intern Smart Data Solutions, a leading provider of data management, claim routing and workflow solutions to health plans and TPAs, is looking for passionate and driven interns to join our team this summer What you’ll be doing? Machine Learning Build, deploy, maintain, troubleshoot, and improve machine learning models. Design and implement new applications leveraging machine learning and related technology. Develop and improve machine learning infrastructure. Analyze and automat…",41600,45760,contract,2025-02-21T22:57:37Z,https://www.adzuna.com/details/5060099841?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Online Image,"Holladay, Salt Lake County","This is an in-office position located in Murray, UT About Us: At Leashed AI, (Online Image partner company) we are revolutionizing the way people interact with technology through Conversational AI. Our platform enables businesses and consumers to connect, engage, and innovate using advanced conversational AI solutions. We are passionate about designing intuitive, user-centric experiences that push the boundaries of what's possible with voice technology. We’re looking for a talented and motivate…",141393.3,141393.3,,2025-04-14T00:18:26Z,https://www.adzuna.com/details/5143812241?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,EVONA,"Irvine, Orange County","Machine Learning Engineer The Machine Learning Team is focused on developing and implementing advanced machine learning algorithms to solve complex problems in the evolving space economy. These efforts span various domains, including Computer Vision, Edge Processing, Data Fusion, and probabilistic statistical modeling. As a Machine Learning Engineer, you will enhance existing capabilities, incorporate the latest research, implement state-of-the-art algorithms, productionize models, create MLOps…",142975.44,142975.44,,2025-04-24T16:49:42Z,https://www.adzuna.com/details/5161063715?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Material Security,"San Francisco, California","As a Machine Learning Engineer at Material Security, you'll be part of a team of experienced, world-class engineers, working to protect our users and their privacy (e.g., inboxes from breaches, targeted phishing, fraud, and lateral account takeover). Your mission is to build, deploy, and maintain high quality models that detect security relevant data and behavior (phishing emails, sensitive data in email and drives). Responsibilities Design, build, train, and deploy machine learning models to d…",200000,240000,,2025-04-04T23:37:45Z,https://www.adzuna.com/details/5130622114?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,The Connors Group,"New York, US","Machine Learning Engineer – Artificial Intelligence Team (TRAIT) Hybrid – 3 Days Onsite / 2 Days Remote Our client’s Artificial Intelligence Team (TRAIT) is seeking a talented Machine Learning Engineer to deliver key ML capabilities to a global user base. This individual will be responsible for developing, scaling, and deploying state-of-the-art machine learning models and applications in a hybrid work environment. Key Responsibilities: Design and build end-to-end machine learning pipelines: da…",129089.71,129089.71,,2025-05-02T21:31:25Z,https://www.adzuna.com/details/5177637081?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,True,True
Machine Learning Engineer,Pacer Group,"Mountain View, Santa Clara County","Immediate need for talented Machine Learning Engineer. These are Long Term Contract opportunities and are in Mountain View, CA. Please review the job description below and apply ASAP if you are interested. Job Description: Responsibilities: Develop and implement innovative AI and machine learning tools that will be used to improve and automate business processes. Develop and implement innovative data quality improvement tools. Required Skills/ Experience: Python - SQL - GenAI - Machine Learning…",85233.3,85233.3,,2025-05-02T21:34:27Z,https://www.adzuna.com/details/5177638397?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Researcher,Optiver,"New York City, New York","Optiver is seeking Machine Learning Researchers to join our High Frequency Trading Team. Our HFT team is comprised of Researchers and Software Engineers who focus on designing, improving and executing trading strategies using machine learning. We’re looking for someone to create and improve machine learning models, conduct signal/alpha research, and deliver improved predictions from which to run trading strategies. You’d work on a close-knit team that applies quantitative expertise and scientif…",133505,133505,contract,2025-02-21T20:20:05Z,https://www.adzuna.com/details/5060017270?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Venture Global LNG,"Arlington, Arlington County","Venture Global LNG (“Venture Global”) is a long-term, low-cost provider of American-produced liquefied natural gas. The company’s two Louisiana-based export projects service the global demand for North American natural gas and support the long-term development of clean and reliable North American energy supplies. Using reliable, proven technology in an innovative plant design configuration, Venture Global’s modular, mid-scale plant design will replace traditional designs as it allows for the sa…",137254.19,137254.19,,2025-03-12T21:49:15Z,https://www.adzuna.com/details/5090373927?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,True
Machine Learning Engineer,Havenly,"Denver, Colorado","At Havenly Brands, we believe that everyone deserves a beautiful home they love. Founded and headquartered in Denver since 2014, we've grown into the 1 interior design service in the country. We believe home is a place for personal expression – a place that can inspire, comfort, delight, and work hard for you. We believe that a home should be livable, not precious; distinctive, not bland; beautiful, but attainable. That’s why we’re bringing together best-in-class home brands alongside innovativ…",160,190,,2024-09-01T07:20:33Z,https://www.adzuna.com/details/4847405470?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,R+L Carriers,"Ocala, Marion County","Description Essential Duties and Responsibilities: Work with large amounts of structured and unstructured data. Work with internal stakeholders to explore and understand business data. Apply complex analytical techniques to derive actionable insights. Design and implement data science applications. Design, build, automate, deploy and maintain machine learning production pipelines. Implement machine learning model lifecycle management framework. Build model performance tracking tools, to monitor…",67333.46,67333.46,,2025-04-08T02:45:46Z,https://www.adzuna.com/details/5135137882?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Hang,"Los Angeles, Los Angeles County","Hang is building the future of loyalty for brands. Hang is the next generation brand loyalty & membership platform. By harnessing the power of personalization, gamification, and its integrations ecosystem, Hang provides brands with a radically new type of loyalty experience for their customers. Today, they work with a variety of major brands (such as Ulta Beauty, Budweiser, Flipkart, and more), as well as multiple well-known, up-and-coming restaurant chains (Boba Guys, Roam Artisan Burger, and …",131674.83,131674.83,,2024-08-04T06:01:59Z,https://www.adzuna.com/details/4809946172?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Osaro,"San Francisco, California","We are searching for a Machine Learning Engineer to help us build upon the intelligence and capabilities of our robots and the machine learning systems that power them. Our products combine state-of-the-art perception algorithms and adaptive decision-making abilities with sophisticated control algorithms to endow industrial robots with the autonomy needed to perform efficiently at scale in several industrial applications. As a Machine Learning Engineer, you will work closely with our robotics, …",135714.27,135714.27,,2025-02-27T19:11:51Z,https://www.adzuna.com/details/5066224208?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Scientist,Roberts Recruiting,"Waltham, Middlesex County","We are MIT Media Lab spin-off, the pioneer in emotion recognition technology, the next frontier of artificial intelligence. We bring emotional intelligence to the digital world by measuring and analyzing facial expressions of emotion. We are growing our team to improve and expand our core technologies. We hope to help solve many unique and interesting problems focused around sensing, understanding and adapting to human emotion. This position is on the Science team, the team tasked with creating…",80000,110000,,2024-08-07T08:23:14Z,https://www.adzuna.com/details/4814631224?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Director of Machine Learning,Meet Life Sciences,"Sunnyvale, Santa Clara County","Summary: We are working with a Medical Device organization looking for a Director of Machine Learning. If you're passionate about machine learning, neuroscience, and making a measurable difference in people’s lives, this is a unique opportunity to apply your skills in one of the most meaningful applications of AI today. Responsibilities: Own the machine learning roadmap and strategy Build and lead a growing team of engineers Collaborate with clinical teams to design ML systems grounded in real-…",120964.09,120964.09,,2025-05-02T21:27:17Z,https://www.adzuna.com/details/5177634429?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Craft Machine,"Remote, Coos County","About Craft: Craft is the leader in supplier risk intelligence, enabling enterprises to discover, evaluate, and continuously monitor their suppliers at scale. Our unique, proprietary data platform tracks real-time signals on millions of companies globally, delivering best-in-class monitoring and insight into global supply chains. Our customers include Fortune 500 companies, government agencies, SMEs, and global service platforms. Through our configurable Software-as-a-Service portal, our custom…",133578.98,133578.98,,2025-03-19T00:08:17Z,https://www.adzuna.com/details/5100306487?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,True
Machine Learning Intern,Cambium Learning Group,"Remote, Coos County","Job Overview: We are looking for a summer intern to join our machine learning team. This team focuses on the modelling of unconstrained text to help our educational assessment programs, primarily with transformer-based deep learning models such as XLNET, T5, and ELECTRA. The work will consist primarily of reviewing student writing to assess the impact of an NLP-based feedback tool. This project may involve text modeling, transformer-based models, causal inference methods, and qualitative text a…",72548.17,72548.17,contract,2025-04-10T23:43:34Z,https://www.adzuna.com/details/5139970324?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,machine learning,us,machine learning,remote,False,False
Machine Learning Engineer,"Criterion Systems, Inc.","Remote, Coos County","At Criterion Systems, we developed a different kind of business—a company whose real value is a reputation for excellence built upon the collective skills, talents, perspectives, and backgrounds of its people. By accepting a position with Criterion Systems, you will join a group of professionals with a collaborative mindset where we share ideas and foster professional development to accomplish our goals. In addition to our great culture, we also offer competitive compensation and benefit packag…",165947.11,165947.11,,2024-11-22T11:05:59Z,https://www.adzuna.com/details/4947863946?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
"Senior Director, Machine Learning",HealthEdge,"Remote, Coos County","Sr Director, Machine Learning We are seeking an experienced and visionary Sr Director, Machine Learning to lead and manage our team of talented machine learning engineers. In this role, you will be responsible for overseeing the development and deployment of machine learning models and systems that drive our healthcare software solutions. You will work closely with cross-functional teams, including data scientists, software engineers, and healthcare professionals, to ensure the successful integ…",139634.9,139634.9,permanent,2025-05-02T21:01:04Z,https://www.adzuna.com/details/5177597358?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
"Engineering Manager, Machine Learning",Apollo.io,"Remote, Coos County","Apollo.io is the leading go-to-market solution for revenue teams, trusted by over 500,000 companies and millions of users globally, from rapidly growing startups to some of the world's largest enterprises. Founded in 2015, the company is one of the fastest growing companies in SaaS, raising approximately $250 million to date and valued at $1.6 billion. Apollo.io provides sales and marketing teams with easy access to verified contact data for over 210 million B2B contacts and 35 million companie…",128917.23,128917.23,,2024-08-13T14:55:10Z,https://www.adzuna.com/details/4824122204?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,True
Senior Machine Learning Engineer,General Motors,"Remote, Coos County","Job Description This role is based remotely but if you live within a 50-mile radius of an office [Atlanta, Austin, Detroit, Warren, Milford or Mountain View], you are expected to report to that location three times a week, at minimum. The Role We are seeking a skilled Machine Learning Engineer with expertise in Azure, Databricks, and MLflow, as well as strong full-stack capabilities, including experience with React. If you're passionate about driving innovation and enjoy working collaboratively…",116550.34,116550.34,,2025-05-02T23:21:51Z,https://www.adzuna.com/details/5177786387?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,True,False
Software Engineer - Machine Learning,Underdog Sports,"Remote, Coos County","We’re Underdog. The fastest-growing sports gaming company – ever. We build innovative games, products, and experiences for American sports fans. We’re here to shake up the fastest growing industry with bold ideas, custom-built tech, and the drive to win. Founded in 2020, our team has built four of today’s most widely played fantasy games and launched the Underdog Sportsbook – built entirely in-house with our own technology. That means we control our product, move fast, and create experiences yo…",135000,150000,,2025-01-27T13:27:43Z,https://www.adzuna.com/details/5025946212?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
Manager – Machine Learning Engineering,Trajector Inc.,"Remote, Coos County","Trajector is where purpose meets progress. We specialize in medical evidence services that become the compass our clients rely on while navigating the intricate terrain of disability benefits. Our calling is clear: to make a real difference, infuse passion, and enhance the quality of life for the disabled community. As part of our global community, you'll join a team of over 1,800 dedicated individuals, each contributing their unique talents to streamline the path to benefits. Urgency propels u…",162600,180600,,2025-03-18T08:10:00Z,https://www.adzuna.com/details/5098705726?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,machine learning,us,machine learning,remote,False,True
Staff Machine Learning Engineer,Bayesian Health,"Remote, Coos County","Staff Machine Learning Engineer In Brief We’re an early-stage startup on a mission to make healthcare proactive by empowering physicians, nurses, and care team members with real-time data to save lives. Part Data Scientist (building models), part Applied Scientist (productionizing models), and part MLE (deploying, maintaining), also known as “Full Stack Data Scientist” – someone who wants to own the end-to-end effectiveness of their real-time models in a live, clinical AI product. Who We Are Ba…",132196.48,132196.48,,2025-01-19T15:55:35Z,https://www.adzuna.com/details/5016937932?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
Principal Machine Learning Engineer,Mission Lane,"Remote, Coos County","Mission Lane is revolutionizing access to credit to pave a clear way forward for millions of Americans on the path to financial success. By attracting top-tier talent and leveraging cutting-edge technology, we’re redefining consumer credit for the better. Sound like a mission you can get behind? About the Role As a Principal Machine Learning Engineer, you will innovate and improve the machine learning infrastructure we rely on to make billions of dollars of efficient and accurate decisions and …",210000,256000,,2025-03-21T00:26:24Z,https://www.adzuna.com/details/5103922274?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,machine learning,us,machine learning,remote,False,False
Senior Machine Learning Engineer,Fetch,"Remote, Coos County","What we’re building and why we’re building it. Every month, millions of people use America’s Rewards App, earning rewards for buying brands they love – and a whole lot more. Whether shopping in the grocery aisle, grabbing a bite at the drive-through or playing a favorite mobile game, Fetch empowers consumers to live rewarded throughout their day. To date, we’ve delivered more than $1 billion in rewards and earned more than 5 million five-star reviews from happy users. It’s not just our users wh…",150786.22,150786.22,,2025-01-12T08:32:00Z,https://www.adzuna.com/details/5007733273?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
Senior Machine Learning Engineer,"Criterion Systems, Inc.","Remote, Coos County","At Criterion Systems, we developed a different kind of business—a company whose real value is a reputation for excellence built upon the collective skills, talents, perspectives, and backgrounds of its people. By accepting a position with Criterion Systems, you will join a group of professionals with a collaborative mindset where we share ideas and foster professional development to accomplish our goals. In addition to our great culture, we also offer competitive compensation and benefit packag…",174848.69,174848.69,,2024-11-22T11:06:00Z,https://www.adzuna.com/details/4947863983?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
"Machine Learning Scientist - Hyperspectral, Python",Attis Global,"Remote, Coos County","Job Description Machine Learning Scientist – Hyperspectral, Python $180,000 - $230,000 base  equity Remote – US based Sponsorship unfortunately not offered A pioneering force in the global monitoring services sector is expanding its team and seeking a Machine Learning Scientist. This business is set to push the boundaries of space-based hyperspectral imaging sensors and is on the lookout for a talented individual to develop and design machine learning infrastructure for a team of data and remot…",180000,230000,,2025-04-15T01:06:23Z,https://www.adzuna.com/details/5145079175?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,machine learning,us,machine learning,remote,True,True
"Engineering Manager, Applied Machine Learning",Yurts,"Remote, Coos County","About Us: Let’s be real—AI isn’t magic; it’s a tool, and it’s only as powerful as the systems, workflows, and most importantly the people powering it. Yurts is unlocking all of that unstructured, hard-to-find, disconnected data and turning it into a secure knowledge management platform that’s actually designed to serve people—wherever they work. Born from a partnership with the Department of Defense to meet the demands of mission-critical environments, Yurts is redefining how teams harness AI f…",215000,280000,,2024-11-25T10:23:51Z,https://www.adzuna.com/details/4950805088?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
"Solution Specialist, AI & Machine Learning","EBSCO Information Services, LLC","Remote, Coos County","EBSCO Information Services (EBSCO) delivers a fully optimized research experience, seamlessly integrated with a powerful discovery platform to support the information needs and maximize the research experience of our end-users. Headquartered in Ipswich, MA, EBSCO employs more than 2,700 people worldwide, with most embracing hybrid or remote work models. As an AI-enabled service leader, we thrive on innovation, forward-thinking strategies, and the dedication of our exceptional team. At EBSCO, we…",109800,156855,,2025-02-25T07:20:40Z,https://www.adzuna.com/details/5062948882?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,True,True
"Machine Learning Engineer, Co-op",Ancestry.com,"Remote, Coos County","About Ancestry: When you join Ancestry, you join a human-centered company where every person’s story is important. Ancestry®, the global leader in family history, empowers journeys of personal discovery to enrich lives. With our unparalleled collection of more than 40 billion records, over 3 million subscribers and over 23 million people in our growing DNA network, customers can discover their family story and gain a new level of understanding about their lives . Over the past 40 years, we’ve b…",104447.55,104447.55,,2025-05-02T20:20:05Z,https://www.adzuna.com/details/5177523139?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,True
"Principal Software Lead, Machine Learning",Standard Bots,"Remote, Coos County","About Standard Bots At Standard Bots, we're revolutionizing real-world automation by making robotic systems accessible to everyone. Our AI-powered platform enables robots to tackle unprecedented challenges through an intuitive instruction interface, bringing the power of software automation to physical spaces. About the Role We're seeking a Principal Machine Learning Lead to develop and optimize our AI models and training systems. This is an exciting opportunity to apply your deep ML expertise …",300000,350000,,2025-03-02T20:47:26Z,https://www.adzuna.com/details/5071339639?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,machine learning,us,machine learning,remote,False,False
Machine Learning Engineer (AI/ML),Intangible,"Remote, Coos County","About the Role We’re looking for a Machine Learning Engineer to join our growing team. You'll play a principal role in designing and building AI assistants that empower people to use interactive 3D as a medium. Location: Preference for SF/Bay Area, CA. Open to remote candidates in North America & Western EU. Responsibilities Analyze opportunities for improving the AI system's performance and personalization. Build NLP pipelines that extract intent, entities, and semantic structure from user inp…",164220.69,164220.69,,2025-05-02T23:53:07Z,https://www.adzuna.com/details/5177840518?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,True,False
Staff Machine Learning Engineer (Search),Fetch,"Remote, Coos County","What we’re building and why we’re building it. Every month, millions of people use America’s Rewards App, earning rewards for buying brands they love – and a whole lot more. Whether shopping in the grocery aisle, grabbing a bite at the drive-through or playing a favorite mobile game, Fetch empowers consumers to live rewarded throughout their day. To date, we’ve delivered more than $1 billion in rewards and earned more than 5 million five-star reviews from happy users. It’s not just our users wh…",154209.28,154209.28,,2025-01-17T14:50:18Z,https://www.adzuna.com/details/5014896373?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
Senior Applied Data Machine Learning Scientist,"Mercury Insurance Services, LLC","Remote, Coos County","Join an amazing team that is consistently recognized for our achievements and culture, including our most recent Forbes award of being one of America's Best Midsize Employers for 2024 Position Summary: We're seeking an Sr. Applied Data & Machine Learning Scientist to develop sophisticated personalization systems through advanced modeling techniques including propensity modeling, multi-objective ranking, and user modeling. In this role, you'll build ML systems that drive intelligent recommendati…",118465,224994,,2025-03-12T08:15:43Z,https://www.adzuna.com/details/5088598709?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,False,False
Machine Learning Data Scientist - Geospatial / Remote Sensing,Attis Global,"Remote, Coos County","Job Description Machine Learning Data Scientist - Revolutionize Space-Based Imaging Join a pioneering force transforming the world with cutting-edge hyperspectral imagery. We're seeking an expert Machine Learning Data Scientist to develop groundbreaking AI solutions that will solve critical global challenges.  Company unable to provide sponsorship or accept applications from candidates with visas  As a key member of the team, you'll create innovative ML models to extract invaluable insights fro…",160000,250000,,2025-04-14T23:27:36Z,https://www.adzuna.com/details/5145009884?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,us,machine learning,remote,True,True
