title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
Supply Chain Analyst - (H/F) - En alternance,OpenClassrooms,"Lille-Sud-Est, Lille","Description du poste Vos missions en tant que Supply Chain Analyst - (H/F) - En alternance En tant qu’alternant(e) au sein de l’Équipe Excellence Opérationnelle et Amélioration Continue, vous contribuerez à l’optimisation des opérations logistiques sur nos entrepôts. Vos missions incluront : Le suivi et la mise en place de projets d’amélioration continue sur les sites de Fos et Anvers. Le travail en équipe pour analyser les flux logistiques et proposer des solutions adaptées. La collaboration a…",108000,192000,contract,2025-04-15T17:03:07Z,https://www.adzuna.fr/land/ad/5145807527?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=20704278B8619602EBECC2B6BC1F2CE3E07BA93F,Emplois Autres/Général,fr,genie_financier
Analyste fonctionnel/Analyste fonctionnelle,6e Sens RH,"Chambéry, Savoie","Avec plus de 150 installations réalisées depuis 30 ans, notre client se positionne en tant que leader français des solutions industrielles de tri pour divers types de déchets. Leur mission est de transformer les déchets en ressources, contribuant ainsi à un avenir durable. Pour accompagner son fort développement et assurer son bon fonctionnement, cette PME fait appel à de nouvelles compétences métiers liées notamment à l'informatique. Dans le cadre d’une création de poste au sein de leur petite…",,,,2025-03-19T03:15:31Z,https://www.adzuna.fr/land/ad/5100162871?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=6B33F4C5C1E47F8B88F396EFF9B0323DF712D59B,Emplois Fabrication,fr,genie_financier
Analyste fonctionnel/Analyste fonctionnelle,Conserto,"Niort, Deux-Sèvres","Envie d'intégrer une entreprise experte en informatique, engagée pour l’environnement ? Cela tombe bien, votre futur poste en tant que Business Analyst est ici  Je vous propose de rejoindre l’agence Niortaise de Conserto  Pourquoi Niort ? Une ville où il fait bon vivre  Un cadre de vie agréable : la ville à la campagne à 50min de route de l'océan. Un ville centrale, à 2h de Paris en train, 1h30 de Bordeaux et Nantes. Des transports en commun gratuits pour tous. Un bassin d'emploi très attracti…",,,,2025-01-03T08:00:41Z,https://www.adzuna.fr/land/ad/4996171310?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=B5B7B894509ABA61EEA7D31329D41700D6A38027,Unknown,fr,genie_financier
Job in Germany: Systems Analyst (f/m/d) - 1148/2025,GKV-Spitzenverband,France,"Systems Analyst (f/m/d) - 1148/2025 Your tasks are: You evaluate incoming change requests, coordinate them, implement them and document them. You control the central change and problem management system and develop it further. You plan and develop national releases including updates for the connection to European data exchange protocols (EESSI - Electronic Exchange of Social Security Information) on the basis of international and national specifications and make them available. You coordinate t…",,,,2025-03-15T04:35:14Z,https://www.adzuna.fr/land/ad/5094588598?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=6E195EAA8F1743B055CD79BB28F54B0C007542FD,Unknown,fr,genie_financier
Analyste financier/Analyste financière,ROUGIER,"Paris, Ile-de-France","Mission Principale : Accompagner l’équipe financière dans l’optimisation des performances économiques de l’entreprise en prenant en charge des analyses financières approfondies, le reporting stratégique et la gestion du contrôle financier. Responsabilités et Activités : Analyse et Reporting Financier : Piloter la préparation des tableaux de bord financiers et des reportings mensuels pour la direction et les parties prenantes internes. Analyser les données financières complexes et garantir la pr…",,,,2025-03-28T03:32:58Z,https://www.adzuna.fr/land/ad/5114762080?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EA6D01230782A189A88F0FC1FE7D506834FF7AF7,Unknown,fr,genie_financier
Business Analyst,GROUPE VALMEN,"Ile-de-France, France","Fondé en 2008, le Groupe Valmen est spécialisé dans l'accompagnement des acteurs et opérateurs du marché de l'Assurance. Notre intervenons sur des missions de conseil, pilotage et d'assistance à maîtrise d'ouvrage. L'assurance bouge en permanence, nous aussi  Notre différence ? Apporter à nos clients pragmatisme, expertise sectorielle et opérationnalité de nos recommandations afin que les sujets sur lesquels nous intervenons soient pleinement déclinable dans leur contexte. Offrir à nos consulta…",,,,2025-03-23T03:03:16Z,https://www.adzuna.fr/land/ad/5107185495?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=03600399CF1C65EEF50DFC4BC3F18CDAB21EF587,Unknown,fr,genie_financier
Parfumeur Analyste,S&you,"Provence-Alpes-Côte d'Azur, France","Une entreprise spécialisée en création d'arômes recherche un(e) Parfumeur Analyste. Missions : Réaliser les analyses chromatographiques Analyser les résultats Procéder aux formulations Opérer les contrôles olfactifs Profil : Formation en chimie et parfumerie (bac5)  expérience significative dans le domaine de la parfumerie et de l'analyse sensorielle. Des connaissances des processus de création de parfums et des matières premières, ainsi qu'une bonne capacité d'analyse sont également demandées.…",,,,2025-03-03T06:48:05Z,https://www.adzuna.fr/land/ad/5071532027?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=BE0B2559F1E957E112A6816D48F2A5970A928C3A,Unknown,fr,genie_financier
Data Analyst,GreenYellow,France,"Depuis ses débuts, GreenYellow applique la philosophie qui a fait son succès : être un partenaire local solide qui s’inscrit dans la durée, pour faire de la transition énergétique une création de valeur partagée. Greenyellow rassemble plus de 1000 collaborateurs, dont 300 collaborateurs en France. Notre objectif est d’accompagner nos clients dans leur transition énergétique vers des modes de consommation alliant sobriété et résilience dans le contexte du changement climatique. Nous intervenons …",,,,2025-04-12T06:06:12Z,https://www.adzuna.fr/land/ad/5141657464?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=27B32E419BA53FFF624F9E6C296026393FE059BD,Unknown,fr,genie_financier
Data Analyst,SEVETYS,"Paris, Ile-de-France","​Dans le cadre du développement et de la structuration de la Direction de la Performance, nous recherchons un Data Analyst . ​Ce rôle clé vise à assurer la création et l’évolution des dashboards , la structuration des modèles de données et la mise en place de nouveaux KPI opérationnels en coopération avec l’équipe Data. ​L’objectif est de renforcer l’exploitation des données pour améliorer le suivi des performances des cliniques, optimiser les outils de reporting et structurer les flux de donné…",,,,2025-03-23T03:02:41Z,https://www.adzuna.fr/land/ad/5107184650?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=D6CCE3D36A900B733EBF484FFF6E2BF7A75B4CE3,Unknown,fr,genie_financier
Analyste Syndication Analyste Syndication H/F,Société générale,"Hauts-de-Seine, Ile-de-France","Vos missions au quotidien Vous intégrerez l'équipe en charge des crédits syndiqués pour les financements structurés sur la zone EMEA, principalement en Europe. Les financements structurés incluent les financements de projets (renouvelables, centre de données, infrastructures, nouvelles industries liées à la transition énergétiques), les financements d'actifs (tours télécom, réseaux de fibre, transports), les financements immobiliers, les financements export mais aussi les financements de matièr…",486,1802,,2025-04-17T04:46:39Z,https://www.adzuna.fr/land/ad/5148752497?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=AF0161A69D904751F481E4AB177B963F3DC17AFF,Unknown,fr,genie_financier
Business Analyst,WINSIDE TECHNOLOGY,"Paris, Ile-de-France","Qui sommes-nous ? Winside Technology est une ESN créée en 2020. Fruit de la collaboration entre trois associés partageant des valeurs humaines communes, Winside place au cœur de son identité la bonne ambiance au travail, alliée aux résultats  Chacun de nos collaborateurs s'investit pleinement dans la progression de notre entreprise, contribuant ainsi à la mise en place d'une communauté participative et inclusive. Notre objectif est de favoriser une synergie où chacun trouve sa place, contribuan…",,,,2025-03-28T03:31:37Z,https://www.adzuna.fr/land/ad/5114759703?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=067E16A70EC9B433EBB342BC612EF0D714C95578,Unknown,fr,genie_financier
Analyste approvisionnement,GROUPE RG,"Sorigny, Tours","Vous cherchez à vous épanouir professionnellement et à développer vos compétences au sein d’un groupe en pleine expansion ? Nous vous proposons de rejoindre nos équipes passionnées et engagées dans une aventure enrichissante  Le Groupe RG, crée en 1987 ne cesse de se développer. Avec un chiffre d’affaires de plus de 500 millions d’euros et plus de 1500 collaborateurs, en France et à l’international, nous sommes leader de la distribution spécialisée d’Equipements de Protection Individuelle (EPI)…",,,,2025-02-01T08:57:28Z,https://www.adzuna.fr/land/ad/5032484734?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=56BEEBD09DAC1BEAB21EE4FA20FF787049E2C67C,Unknown,fr,genie_financier
Analyste de données,Upward,France,"Upward, cabinet de recrutement par approche directe comprenant 13 expertises dont la Data & l’IA, recherche pour l’un de ses clients un(e) Data Analyst/Scientist. Poste : Data Analyst/Scientist. Rattachement : Head of Data Analytics & Science. Lieu : Paris La Défense. L’entreprise : ETI dans l’édition/formation. Notre client, une grande maison d’édition et de formation, recrute en CDI un(e) Data Analyst/Scientist (poste orienté statistiques/modélisation) dans le cadre de la transformation de l'…",,,,2025-04-11T05:28:35Z,https://www.adzuna.fr/land/ad/5139963035?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8570DA5B9A11D2EEB83EDA4D273F1A7A3426E8F8,Unknown,fr,genie_financier
Business Analyst,Argain Consulting Innovation,"Nantes, Loire-Atlantique","En tant que Cabinet de conseil situé à Saint Herblain Nous recherchons un Business Analyst Afin de répondre aux besoins d'un client Grand Compte nantais Qui sommes nous ? Argain Consulting , c'est une équipe de 380 collaborateurs experts dans des métiers variés tels que Chef de projet, Product Owner, Data Analyst, Business Analyst, PMO avec une forte orientation vers l'agilité. Nous travaillons avec des clients Grands Comptes nationaux dans les secteurs bancaires, de l’assurance, du transport, …",,,,2024-01-19T08:36:17Z,https://www.adzuna.fr/land/ad/4532413333?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=B2D3EFFB54E253E8C5E3A023DC91C4BEB76FD503,Unknown,fr,genie_financier
Analyste Financements,Upward,"Paris, Ile-de-France","Analyste Financements (H/F) Upward, cabinet de recrutement spécialisé dans les métiers du Conseil et du Hors Conseil, recherche pour l’un de ses clients un/e Analyste Financements. Poste : Analyste Financements (H/F) Localisation : Paris 8ème, France Politique RH : 2 jours de télétravail par semaine Notre client Notre client est un acteur pharmaceutique français à dimension internationale. L'opportunité Afin de renforcer son équipe Finance, la société recherche un Financing Associate (Analyste …",,,,2025-04-03T08:04:16Z,https://www.adzuna.fr/land/ad/5125964721?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=249355DF462A77226DD0FA152624431D9FB48323,Unknown,fr,genie_financier
Business Analyst,AS International Group,"Ile-de-France, France","AS International Group, société de conseil et de solutions innovantes en informatique, se positionne aujourd’hui comme le partenaire incontournable des grands comptes et PME, dans leur stratégie de transformation digitale. AS International recherche des Ingénieurs de production H/F afin d'intégrer nos différents clients grands comptes. Au sein de la squad Relation Archives Print, les missions du Business Analyst seront: - Recueil du besoin auprès des utilisateurs - Rédaction des spécifications …",,,,2025-03-19T03:15:25Z,https://www.adzuna.fr/land/ad/5100162564?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=1D5981364CC93552EA371D3B115089BFEB179FBF,Unknown,fr,genie_financier
Requirements Analyst,Oscar,"Paris, Ile-de-France","Job Role: Requirements Analyst Location: Paris, France Job Type: Permanent Languages: Fluency in English and Paris Required Skills: Analysis, Systems and Interfaces, Testing Summary A highly-successful, global business is hiring a Requirements Analyst to join their team on a permanent basis, from their Paris office. We are looking for an analytical thinker to interface between the business and wider teams. You will play a crucial role in converting requests into actionable requirements, managin…",,,,2025-04-03T08:03:27Z,https://www.adzuna.fr/land/ad/5125962020?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=C73F8B539C827AD7ADC3055E772BE6EFB345296D,Unknown,fr,genie_financier
Analyste de données,Caf-Allocations familiales,"Créteil, Val-de-Marne","DATA ANALYST (F/H) - CAF94 au sein de CAF DU VAL-DE-MARNE CDD 315 - 536 (NIVEAU 6) 30000.00 - 40000.00 EUR par an CRETEIL La direction de la caf du Val-de-Marne recrute dans le cadre d’un contrat de remplacement pour une durée de 8 mois, à compter du 26 mai 2025, une ou un data analyste niveau 6 -coefficient 315/536 de la grille des employés et des cadres. Nous recherchons un(e) candidat(e) motivé(e) et compétent(e) pour intégrer l’équipe du service études et pilotage, rattaché à la direction d…",,,,2025-04-03T08:04:27Z,https://www.adzuna.fr/land/ad/5125965006?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EF09A08563EAA002A72151005B5A5C5B2710E2CA,Unknown,fr,genie_financier
Analyste logiciels,SCP Europe,"Rodez, Aveyron","SCP est une filiale du groupe américain POOLCORP créée en 1993 et côté au NASDAQ depuis 1995. Avec plus de 500 employés et 18 agences. POOLCORP est le leader mondial de la distribution de matériel, équipement, traitement de l'eau, produits chimiques et produits associés au loisir pour les piscines et spas résidentiels et les piscines et spas publics . Titre du poste : Europe IT Software Junior Analyst (H/F) Aperçu du poste : Pour la zone Europe, rattaché au EU IT Lead Software Analyst, analyse,…",,,,2025-03-30T05:42:41Z,https://www.adzuna.fr/land/ad/5118438992?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=078AFC85AB7BA937C903E6A7A2BAC13045D00C0B,Unknown,fr,genie_financier
Competition Analyst,Accuracy,"Paris, Ile-de-France","Our growing Competition team, based at our Paris headquarters, works on a broad spectrum of cases, including antitrust damages and merger clearances. We support leading companies and their legal advisors across sectors such as retail, energy, and telecommunications, delivering strategic economic insights at every stage. Job description As an Analyst you will work with your team to provide technical, analytical, and reporting assistance to a wide range of projects. You will be making important c…",,,,2025-04-11T05:29:13Z,https://www.adzuna.fr/land/ad/5139964004?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=B60BA473066DD2F6F8BFC616A0792A592EA10B4B,Unknown,fr,genie_financier
Business analyst,Partenor Digital,"Courbevoie, Nanterre","Partenor Digital est la branche conseil opérationnel autour des projets digitaux de Partenor Group. Dans une volonté d’être à la pointe des innovations et de répondre aux enjeux organisationnels, économiques, fonctionnels et technologiques, l’entreprise élabore et co-construit avec ses clients des plans directeurs en intégrant les exigences du numérique responsable en s’appuyant sur les méthodes d’innovation et de l’agilité à l’échelle. L’approche de Partenor Digital se caractérise par une doub…",,,,2025-04-03T08:04:11Z,https://www.adzuna.fr/land/ad/5125964539?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=531AC338AC8F9E1B76F9EAA6D6715FF564DB53AC,Unknown,fr,genie_financier
Supply Analyst,Sinclair Ressources,"Marseille, Bouches-du-Rhône","Nous recherchons pour notre client, société située à Marseille 11e (13011), un(e) Business Analyst H/F, dans le cadre d’un CDI. Très belle société internationale à forte notoriété, vous intégrez le siège groupe au sein du département supply chain. Directement rattaché(e) à la Direction supply chain Groupe, vous intervenez sur un périmètre très challengeant et transversal avec les fonctions centrales du groupe. La société, dont toute la chaîne de la conception à la distribution est intégrée, rec…",,,,2025-04-11T05:28:32Z,https://www.adzuna.fr/land/ad/5139962870?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=EED17C543482EEC29903C9265E491BE9CF6A2814,Emplois Fabrication,fr,genie_financier
Business Analyst,Adentis,"Montpellier, Hérault","Qui sommes nous ? ✨ Adentis est une société de conseil spécialisée dans les systèmes embarqués, l'IT et la cybersécurité. Créée en octobre 2000, Adentis a rejoint en 2013 le groupe MoOngy. Depuis 2014, Adentis se développe au niveau national et compte aujourd'hui  de 550 collaborateurs en France. Pour compléter nos équipes, nous recherchons un Business Analyst afin d'intervenir sur l'un de nos projets dans le secteur du bancaire. Vous allez renforcer la Squad Clients sur la Roadmap 2025 en part…",,,,2025-04-14T07:37:31Z,https://www.adzuna.fr/land/ad/5143867170?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F9C118C8375CC7F1F09C9CEF7CE5707B6C64B7A3,Unknown,fr,genie_financier
Data analyste,High Flyers,France,"Secteur : Industrie / Manufacturing – Solutions d’emballage, d’isolation et de pièces techniques Localisation : Paris (2 jours de télétravail/semaine)  À propos de l’entreprise : Groupe industriel international spécialisé dans la transformation de matières plastiques et alvéolaires, cette entreprise conçoit et fabrique des solutions techniques à destination des secteurs de l’agroalimentaire, de l’automobile, de l’industrie et du bâtiment. Implantée sur plusieurs sites en France et à l’internati…",,,,2025-04-09T04:55:39Z,https://www.adzuna.fr/land/ad/5136513206?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=20ED67150ACB4D63CE52C3B1AF4AD406520E8202,Unknown,fr,genie_financier
Analyste Développeur,Proxiad,"Lille, Nord","Bienvenue à bord de la galaxie Proxiad  Créée en 1997 et spécialisée dans les services numériques, Proxiad accompagne ses clients dans leurs projets innovants, grâce aux expertises de ses collaborateurs. 1200 salariés, répartis entre la France et l’étranger, développent en permanence leur savoir-faire et leur savoir-être afin d’apporter de la valeur ajoutée aux activités de nos entreprises partenaires. Proxiad met tout en œuvre pour accompagner ses Talents dans l’acquisition de compétences, et …",,,,2025-04-04T08:18:46Z,https://www.adzuna.fr/land/ad/5128730371?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=068FDACE5EAA50021E1A9592AAFBFF5B55704405,Unknown,fr,genie_financier
Analyste quantitatif,QUANTEAM,"Paris, Ile-de-France","Nous recrutons des consultant(e)s analystes quantitatifs en charge de la valorisation des produits financiers. VOTRE PROFIL Afin d’accompagner le développement de la Practice Quant du Groupe Quanteam, vous serez amené(e) à : Développer des outils quantitatifs d’aide à la décision (valorisation des marchés, stress de taux, études d’indices, etc.) et d’aide à l’analyse financière ou extra financière (données financières, ESG, analyse de textes, etc.), Étudier et modéliser la valorisation des prod…",,,,2025-03-23T03:01:46Z,https://www.adzuna.fr/land/ad/5107183838?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=90DC5764323164F8888931D1D3EEC767BB9BC178,Emplois Comptabilité et Finance,fr,genie_financier
Analyste des risques,Synchrone Fr,"Ile-de-France, France","Nous recherchons un Analyste GRC pour accompagner un de nos clients dans l'évaluation, la gestion et la mise en œuvre de stratégies de conformité et de gestion des risques.  Parlons de votre mission Au sein de Synchrone, société de conseil leader de la transformation digitale, vous avez la charge de faire valoir votre expertise pour nos clients grands comptes. Sur les différents environnements de nos clients vous êtes amené à réaliser différentes tâches : Concevoir, formaliser et maintenir des …",,,,2025-01-14T04:42:59Z,https://www.adzuna.fr/land/ad/5009514248?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=A14A584AC71663A80FCFB48B7524158C0EF49F56,Unknown,fr,genie_financier
Business Analyst,Insight International  Ltd,"Nice, Alpes-Maritimes","Responsibilities: Lead the implementation and integration of NDC solutions with various travel management companies, global distribution systems (GDS), and airlines. Collaborate with stakeholders to define and document business requirements, translating them into technical specifications. Manage end-to-end project delivery, ensuring timelines and quality standards are met. Provide expert guidance on NDC standards and best practices to internal teams and clients. Conduct training sessions and wo…",,,,2025-04-11T05:28:58Z,https://www.adzuna.fr/land/ad/5139963321?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=553773094F7D22D7AE2D24E2701093D498E28930,Unknown,fr,genie_financier
Analyste de laboratoire,Sofitex Experts,"Geispolsheim, Strasbourg-Campagne","SOFITEX EXPERTS , filiale du groupe Sofitex, est un cabinet de conseil en recrutement , approche directe et intérim spécialisé sur les profils Experts , Cadres et Dirigeants . Nous vous proposons une approche sur-mesure grâce à des consultants spécialisés par lignes métiers. Toute la dynamique et le succès de Sofitex Experts sont fondés sur des engagements liés à la satisfaction de nos clients, de nos candidats et de nos collaborateurs  Rejoins une aventure passionnante   Notre client, Lilly Fr…",,,,2025-04-03T08:03:27Z,https://www.adzuna.fr/land/ad/5125962089?se=7JgvBy8e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=989BFBA732F2111643F5B86B5CD3BF70C9BBB2D4,Unknown,fr,genie_financier
