title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Coulaines, Le Mans","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:51Z,https://www.adzuna.fr/land/ad/5112905237?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=DC171E28EAFA2FC793C4AB3300EFC2C123AEA892,Emplois Hospitalité et Restauration,fr,genie_industriel
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Paris, Ile-de-France","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:53Z,https://www.adzuna.fr/land/ad/5112905571?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=C72A87FDAE3EA11D3704A9B71003A29239E0EDE5,Emplois Hospitalité et Restauration,fr,genie_industriel
Superviseur logistique/Superviseuse logistique,Human Wealth by In Extenso,"Beaucaire, Nîmes","Notre cabinet, spécialisé en conseil en Ressources Humaines, recherche pour l’un de ses clients, acteur majeur de la fabrication et commercialisation de batteries à l'international, un(e) Superviseur Logistique pour rejoindre les équipes dans la région des Bouches-du-Rhône, près de Beaucaire. Vos missions principales : Assurer le bon fonctionnement des entrepôts : gestion des opérations, des stocks, et des relations avec les intervenants. Superviser et optimiser les processus logistiques pour u…",,,,2025-04-12T06:06:15Z,https://www.adzuna.fr/land/ad/5141657532?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=B0EA00513F5AAC248A4C797588474E6721C933E7,Unknown,fr,genie_industriel
Ingénieur logistique/Ingénieure logistique,agap2,"Ile-de-France, France","Notre client est un acteur international de premier plan dans le secteur de l’aéronautique. Dans le cadre de son développement, il renforce ses équipes opérationnelles pour garantir la performance industrielle de ses fournisseurs stratégiques. Votre rôle En tant que Field Engineer , vous agissez au plus près des fournisseurs pour assurer le bon déroulement des productions critiques et garantir la tenue des engagements en termes de qualité, de délais et de logistique. Vos missions principales In…",,,,2025-03-28T03:31:25Z,https://www.adzuna.fr/land/ad/5114758938?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=AC71CEBAE0BAC22B2A6E96DA136656BBEC4D2B19,Unknown,fr,genie_industriel
Assistant logistique/Assistante logistique,ME Group France,"Paris, Ile-de-France","ME Group France développe et commercialise des distributeurs automatiques de services instantanés dans des secteurs aussi divers que la photographie, la laverie, la fabrication de clé et l’alimentation sous les marques Photomaton, Wash.ME, Feed.ME et Kee.ME. Avec plus de 10 000 cabines photos en France, près de 4 000 bornes d'impression photos et 3 500 laveries à disposition des consommateurs, ME Group France poursuit son développement et diversifie son offre avec des frigos connectés, des dist…",,,,2025-03-28T03:32:54Z,https://www.adzuna.fr/land/ad/5114761943?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=CE9494A841D51682331413F06C016DE2DAEA59CD,Unknown,fr,genie_industriel
Coordinateur logistique/Coordinatrice logistique,BROTHER FRANCE,"Roissy-en-Brie, Torcy","COORDINATEUR(TRICE) LOGISTIQUE H/F Vous souhaitez évoluer dans un environnement stimulant où la supply chain joue un rôle clé dans la satisfaction client ? Rejoignez-nous  Notre service Administration des Ventes & Logistique assure une gestion fluide et efficace des flux, de la commande client jusqu’à la livraison. Vous rejoindrez un service en pleine transformation où chaque initiative compte  Vous intégrerez une équipe dynamique de 7 personnes, prête à relever tous les défis, où la collaborat…",,,,2025-04-11T05:27:51Z,https://www.adzuna.fr/land/ad/5139961899?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=9B681A35B4E1FDDB7434E27290CC8745EC8D0F8D,Unknown,fr,genie_industriel
Assistant logistique/Assistante logistique,SNS SECURITY,"Montpellier, Hérault","Rejoindre SNS SECURITY , c'est intégrer un acteur de référence dans le domaine de la cybersécurité, au service des PME et ETI, grandes entreprises, administrations et collectivités partout en France. Chaque jour, nos 145 collaborateurs sont à l’œuvre pour sécuriser les systèmes d’information de plus de 850 clients à qui depuis plus de 20 ans, nous proposons le « must de l'accompagnement ». Nos équipes basées à Montpellier (siège social) et dans nos agences de proximité à Paris, Lyon, Saintes et…",,,,2025-04-09T04:54:58Z,https://www.adzuna.fr/land/ad/5136512565?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=B7593FDE0D6624BE20A69A8805DE034CEAAAF08D,Emplois Informatique,fr,genie_industriel
Directeur de la logistique/Directrice de la logistique,Manpower,"Lille, Nord","Manpower Engineering recherche pour son client, un directeur supply chain H/F Vous intégrerez un site basé dans la région lilloise dans le cadre d'une création de poste. Ce poste est essentiel pour garantir la performance et la qualité de la supply chain, en particulier dans un environnement japonais où l'excellence et la satisfaction client sont primordiales. Vos Actions Clés : Vous définirez et piloterez la stratégie supply chain de l’ensemble du site afin de fournir la qualité de service att…",,,,2025-04-04T08:19:44Z,https://www.adzuna.fr/land/ad/5128732087?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=7FB09F16E7A589590CD44DA9377AD8E8116A1A9A,Unknown,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Betton, Rennes","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:49Z,https://www.adzuna.fr/land/ad/5112905097?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=80B0D5DF5536E68C1F353A0DFB89E1197DF6FBDA,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Talence, Bordeaux","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:46Z,https://www.adzuna.fr/land/ad/5112904750?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=F651E23E7D1C37D40F5FB02CD0CDF71C375AA71D,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Baie-Mahault, Basse-Terre","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:46Z,https://www.adzuna.fr/land/ad/5112904785?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=A5B5EC4D8F06C7653FFEB7F9BA367A8FBFEA6A8F,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Pont-Rousseau, Rezé","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:46Z,https://www.adzuna.fr/land/ad/5112904754?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=4A914FCAC40E7878042C201B15DD985A97F4EA5E,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Cayenne, Guyane","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:50Z,https://www.adzuna.fr/land/ad/5112905187?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=977AD28850121102D25E57E85A320C82B08993A5,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Landes, Nouvelle-Aquitaine","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:47Z,https://www.adzuna.fr/land/ad/5112904843?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=D50BB1202FD55F45BFEA70DD046106A2EAC89EC2,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Reims 1er Canton, Reims","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:53Z,https://www.adzuna.fr/land/ad/5112905595?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=3BD8F708B5CB1A087682AAA2AB86A637E8D84476,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Rangueuil, Toulouse","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:51Z,https://www.adzuna.fr/land/ad/5112905303?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=7A8F67C7CF37E0CE3A296B7F8A79F01DD814C2B2,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"La Vistrenque, Nîmes","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:51Z,https://www.adzuna.fr/land/ad/5112905319?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=0C6F77603778474F66031BBE177980F7DD444A9E,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Nouméa, Nouvelle-Calédonie","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:53Z,https://www.adzuna.fr/land/ad/5112905589?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E24D6AF3B033DDDF82D9F8166B34CDF2A1BBF4E9,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Brest-L'Hermitage-Gouesnou, Brest","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:49Z,https://www.adzuna.fr/land/ad/5112905092?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=DC64532D0C7EA3B2F60A438F6713DC819DD6BF5F,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Salon-de-Provence, Aix-en-Provence","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:51Z,https://www.adzuna.fr/land/ad/5112905311?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=2746C524649990680AF6CCAC64E68E132ED7AFAF,Emplois Hospitalité et Restauration,fr,genie_industriel
Responsable en Logistique H/F,Armée de l'Air et de l'Espace,"Lanester, Lorient","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires. En fonction de votre affectation, vos missions reg…",1800,1800,,2025-03-27T03:41:50Z,https://www.adzuna.fr/land/ad/5112905192?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=7622890B927AB041A219A80B1F242D9EC457268B,Emplois Hospitalité et Restauration,fr,genie_industriel
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Chamalières, Clermont-Ferrand","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:12Z,https://www.adzuna.fr/land/ad/5112902050?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=BCAD34AD5511A0C77FBC8F95C9C1F978B41E3CE4,Emplois Hospitalité et Restauration,fr,genie_industriel
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Limoges-Isle, Limoges","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:09Z,https://www.adzuna.fr/land/ad/5112901866?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E169CBB73CFF7B0B6BE781A5473D40FAE957677E,Emplois Hospitalité et Restauration,fr,genie_industriel
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Betton, Rennes","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:45Z,https://www.adzuna.fr/land/ad/5112904644?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E4070F214DC8E3C0A68A1196552F2053F552D581,Emplois Hospitalité et Restauration,fr,genie_industriel
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Cayenne, Guyane","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:08Z,https://www.adzuna.fr/land/ad/5112901803?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=C211B647F4D6A0EDF516137AEACC01AB6AAD691E,Emplois Hospitalité et Restauration,fr,genie_industriel
Technicien Logistique H/F,Armée de l'Air et de l'Espace,"Rangueuil, Toulouse","L'armée de l'Air et de l'Espace a pour mission d'assurer la sécurité du territoire et le maintien de la paix. Notre plan stratégique s'articule autour de 3 missions : Protéger, les français à l'intérieur de nos frontières et au-delà, Intervenir, par le déploiement d'actions immédiates, Dissuader, notamment par la mise en oeuvre de la composante aéroportée de la dissuasion nucléaire. L'armée de l'Air et l'Espace compte près de 40 500 militaires.  Devenir technicien logistique au sein de l'armée …",1980,2700,,2025-03-27T03:41:55Z,https://www.adzuna.fr/land/ad/5112905781?se=uCY-5S4e8BG-i3PTGXcHCQ&utm_medium=api&utm_source=e1ad5111&v=E7F6763918FFA7D1D1DFAB47954FE7811E475527,Emplois Hospitalité et Restauration,fr,genie_industriel
