title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty
Account Executive,"Arrow Electronics, Inc.","Woodditton, Newmarket","Position: Account Executive Job Description: ABOUT THE ROLE The aim of the role is to provide your allocated customers a great customer experience by building strong trusting relationships with them. Understanding the market and been able to position products from Arrow's line card within their business to help develop and grow the account. The successful candidate will be a professional, self-motivated, focused individual who can build and maintain strong relationships with Partners and Vendor…",34780.62,34780.62,,2024-12-05T14:34:10Z,https://www.adzuna.co.uk/jobs/land/ad/4964333139?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0FF2E4B1AF743A80333F3BDDD9277E70858C5A1E,Sales Jobs,finance
Account Executive,"Arrow Electronics, Inc.","Woodditton, Newmarket","Position: Account Executive Job Description: ABOUT THE ROLE The aim of the role is to provide your allocated customers a great customer experience by building strong trusting relationships with them. Understanding the market and been able to position products from Arrow's line card within their business to help develop and grow the account. The successful candidate will be a professional, self-motivated, focused individual who can build and maintain strong relationships with Partners and Vendor…",34923.34,34923.34,,2025-04-16T22:18:17Z,https://www.adzuna.co.uk/jobs/land/ad/5148303653?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=78708DC7FA23735D8A96A50D400D9D64C5E01541,Sales Jobs,finance
Senior Accountant/Accounts Manager/Senior Manager,Hays Accountancy and Finance,UK,"Accounts Senior, Manager, or Assistant Manager Kidlington, Oxfordshire About Us: We are a well-established and dynamic general practice accountancy firm that provides a wide range of accounting, tax, and advisory services. Our diverse client portfolio includes small, medium, and large businesses, as well as individuals and partnerships, across various industries firm takes pride in delivering exceptional client service and practical financial solutions, supported by a professional team that col…",56759.64,56759.64,permanent,2025-04-01T02:43:14Z,https://www.adzuna.co.uk/jobs/land/ad/5120633293?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=A71090A0D97E00DA6E48B45D6F61C97804C5C13E,Accounting & Finance Jobs,finance
Accountant,MCS Group,"Belfast, Northern Ireland","MCS Group is delighted to be partnering with a rapidly growing Practice based in Belfast city centre, looking to recruit for a Qualified Accountant on a full time, permanent basis. The Company: Established 12 years ago, this company has had organic growth year on year and has gained a reputation for becoming a client focused and trusted firm. This well-established firm, based in Belfast city centre, provides a comprehensive suite of professional services-including Accounts, Advisory, Tax, Payro…",45000,45000,permanent,2025-04-19T04:59:55Z,https://www.adzuna.co.uk/jobs/land/ad/5152652518?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=65B8040B75C6CBF6443668EA5366888216C45F7A,Accounting & Finance Jobs,finance
Accountant,TC Group Holdings Limited,"Belfast, Northern Ireland","Accountant Belfast Salary Competitive dependent on experience Hours - Monday to Friday, 37.5 hours per week with hybrid working Holiday 23 days annual leave (excluding bank holidays) increasing by one day per each year of service (up to a maximum of 5 days) About the Accountant role We are TC Group, the fastest-growingtop 20 accountancy firm in the UK. Were business advisors and accountants, with over 30 years of experience weve honed our skills and developed our service offering to deliver a m…",45000,45000,,2025-04-15T14:04:01Z,https://www.adzuna.co.uk/jobs/land/ad/5145680093?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=CA63AE0C2DB6DEAF5366E26318D4DC918A2E3A40,Accounting & Finance Jobs,finance
Accountant,Pilgrims Europe,"Craigavon, Northern Ireland","The purpose of the role will be to: To provide accurate and timely financial information to key stakeholders. These will include the Senior Manager RTR and the Group Financial Controller RTR. Operating withing the RTR stream, the GL accountant will work closely with site accountants to deliver on the financial performance of the business unit and subsequent reporting. The GL accountant will have excellent ERP & IT skills and be able to leverage on these to deliver solutions to issues arising. T…",35615.75,35615.75,,2025-04-17T05:16:30Z,https://www.adzuna.co.uk/jobs/land/ad/5148928965?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=BB3D2723A684E0BCDCC8C812150F120BA8ECF079,Accounting & Finance Jobs,finance
Accountant,Hays Accountancy and Finance,"Oakengates, Telford",Your new company Hays Senior Finance are working with this great business based in Telford to help them find an Accountant on a 6-month contract. Your new role The job of the Accountant will be a varied one and will involve but not be limited to: Assisting with preparation of monthly management accounts with commentary Bank reconciliations Full ownership of the cashbook process Weekly cashflow forecasting for all entities Setting up balance sheet reconciliation Accruals and Prepayments Assistin…,35889.3,35889.3,contract,2025-04-19T08:45:43Z,https://www.adzuna.co.uk/jobs/land/ad/5152908080?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=CDD8A62E19D604849878D421060CE36FD0997E3C,Accounting & Finance Jobs,finance
Accountant,Hays Accountancy and Finance,"Swansea, Wales","Your new company We are working with a well-established and reputable accounting firm that provides a range of services to their clients, including bookkeeping, tax preparation, financial reporting, auditing and consulting. They work with businesses of all sizes and sectors, and we pride themselves on delivering high-quality and professional solutions that meet their needs and expectations. Your new role As an accountant, you will be responsible for: Preparing and reviewing financial statements…",35203.29,35203.29,permanent,2025-04-18T09:12:22Z,https://www.adzuna.co.uk/jobs/land/ad/5151275497?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F6D86E917D159A0D2873128D8FA9838AF3F64936,Accounting & Finance Jobs,finance
Account Executive Junior,"Arrow Electronics, Inc.","Woodditton, Newmarket","Position: Account Executive Junior Job Description: Arrow's Enterprise Computing Solutions (ECS) business is a global technology enablement company that brings innovative IT solutions to the market to solve complex business challenges. We deliver value-added distribution, business consulting, and channel enablement services to the world's leading technology manufacturers and their channel partners that serve commercial and government markets. Find more information about us on our page: arrow.co…",31496.02,31496.02,permanent,2025-02-28T22:15:24Z,https://www.adzuna.co.uk/jobs/land/ad/5067541617?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=36CE0EDD61852494746980744F2989B4647D5BF4,IT Jobs,finance
Account Executive Junior,"Arrow Electronics, Inc.","Woodditton, Newmarket","Position: Account Executive Junior Job Description: Arrow's Enterprise Computing Solutions (ECS) business is a global technology enablement company that brings innovative IT solutions to the market to solve complex business challenges. We deliver value-added distribution, business consulting, and channel enablement services to the world's leading technology manufacturers and their channel partners that serve commercial and government markets. Find more information about us on our page: arrow.co…",31453.76,31453.76,permanent,2025-03-03T22:57:40Z,https://www.adzuna.co.uk/jobs/land/ad/5072734134?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=CEC06C10561DD0356794367E4831ECBC03494195,IT Jobs,finance
Accounts Assistant,HAYS,"Harrow, London","Accounts Assistant Your new company We are seeking a dedicated Assistant Accountant to join a dynamic finance team for a company based in Harrow. An Assistant Accountant plays a crucial role in maintaining accurate financial records, assisting with financial reporting, and supporting the month-end and year-end closing processes. This position requires strong analytical skills, attention to detail, and proficiency in accounting software. You will be part of a great, family-like office culture th…",35000,40000,,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223244?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=534DECEBA493977CCBE1B2356466E0F45B43DDE4,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Stockport, Greater Manchester","Permanent Accounts Assistant job with a well-established company in Stockport. Your new company An innovative company who pride themselves on their sustainable approach and customer-focused approach. Your new role This is a newly created position and will report to the main Accountant on site. You will have a variety of daily duties from end to end accounts payable and receivable to credit control, as well as daily banking and credit card reconciliation. You will have daily liaison with both su…",28000,30000,permanent,2024-10-23T05:04:29Z,https://www.adzuna.co.uk/jobs/land/ad/4910900547?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=449AA95D076A848D3FE242C3FFC3B26CF2B2001F,Accounting & Finance Jobs,finance
Accounts assistant,HAYS,"Neath, Neath Port Talbot","Varied and engaging Accounts Assistant role; permanent and full time Accounts Assistant Permanent and full time £24-27,000 per annum Neath This is an excellent role for an experienced accounts assistant. Covering accounts payable and receivable as well as credit control and payroll; this role has it all You will be joining a compact but highly efficient finance team, working closely with and delivering support to departments across the business, including sales, procurement and operations The r…",24000,27000,permanent,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568205?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=0F78E5481F79ED58DE6841FE307E8D31BE0B3183,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Rochdale, Greater Manchester","Permanent Accounts Assistant job with an expanding company in the Rochdale area. Your new companyAn expanding company in Rochdale that is keen to develop its employees as they continue to grow, offering stability. Your new roleThis is a great position for someone who, at the start of their accountancy career, is where you initially pick up general accounts and office-based duties. As you develop, you will be introduced to processing invoices, resolving queries with stakeholders and suppliers, a…",24000,26000,permanent,2025-02-28T17:35:41Z,https://www.adzuna.co.uk/jobs/land/ad/5067223157?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=50863C894AAAADD49E8AA3D51591CC1F10C35B79,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"County Down, Northern Ireland","Accounts Assistant, Perm, 4,5 day working week, Co. Down Your new company Hays Finance are working with a local manufacturing client that focusses highly on quality products and continuous improvement. The role of Accounts Assistant is key to the smooth operation of the finance function. Our client has been in operation for over 20 years and has experienced rapid growth and expansion in this time due to cost efficiencies and fast turnover of products. Your new role The purpose of this role is t…",28000,28000,permanent,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568222?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=D4AA5A1EC20109D4E0A34AD456B551235B384D19,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Wrexham, Wales","£28,000 - £30,000 Job Title: Purchase Ledger Location: Wrexham Department: Finance Reports To: Senior Financial Controller Job Purpose: Cash transactions and intercompany amounts Cash receipts and payment monitoring Supplier account setup and amendments in ledger Supplier invoice PL logging to approved purchase orders Preparing supplier payment runs for approval and bank submissions Sales invoices to Suppliers for performance rebates Bank statement download and filing Tracking ad hoc project an…",28000,30000,,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568211?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=3F49379748BAA08BE3E9D669A5AB49CE1160E2AD,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Petersfield, Hampshire","Accounts Assistant 12 month fixed term contract job paying up to £31,000 Your new company You will be working for a progressive company that is well established in its market place and invests in its employees Your new role You will be supporting the busy Management Accountant covering a busy Purchase ledger, Sales ledger, expenses, reconciliations and the potential to develop the role as you might wish. The company are keen to take on the successful candidate as a permanent employee after comp…",28000,31000,contract,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223172?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=303F05558DEC799AB41C5C0E575E7880ED53EAC6,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Coventry, West Midlands","Accounts Assistant, On site, Coventry, Full time Your new company This consumer goods company, which is family owned, are looking to bring in an Accounts Assistant to bolster their successful accounts team. Your new role This new role is a varied accounts assistant role, looking after various different areas of accounts including reconciling supplier accounts, query resolution, making payments, credit card payments assisting with credit control with chasing of debts and any ad hoc duties too. W…",0,28000,,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568218?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=18DB6D07BA71D0D1BD547E3748E34B9E99B0168D,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Bedford, Bedfordshire","Fantastic Accounts Assistant Opportunity in Bedfordshire Your new company Job Title: Accounts Assistant Location: Bedfordshire Salary: Highly Competitive Job Type: Full-Time About: A dynamic and growing company based in Bedfordshire are seeking an Accounts Assistant to join our finance team. If you are AAT qualified and have comprehensive experience in both Accounts Payable (AP) and Accounts Receivable (AR), we would love to hear from you Key Responsibilities: Manage day-to-day financial transa…",28781.68,28781.68,,2025-03-15T13:27:29Z,https://www.adzuna.co.uk/jobs/land/ad/5095325200?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=AA99765194630C3A4E2F1F891972B0747BEA34DD,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Bolton, Greater Manchester","Account’s Assistant job, Bolton, £24k-£28k, with clear progression and study support, at a leading firm Your new firm This is an exciting opportunity for you to join a well renowned, top 20 firm based in greater Manchester with offices covering the whole of the UK. Due to their years of experience and range of partners, they specialise in services including accounts, audit, corporate finance, tax and more. This is the perfect opportunity to develop your current accounts knowledge and develop wi…",24000,28000,,2024-09-30T13:56:37Z,https://www.adzuna.co.uk/jobs/land/ad/4882058119?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=26536BB0E39A9FBF6315EB47ED966FB312B59E22,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Swansea, Wales","Full-time and Permanent Accounts Assistant role. Varied. Superb team & excellent location Accounts Assistant Full-Time and Permanent Swansea £24-26,000 per annum I have just registered a lovely Accounts Assistant role – working for a fabulous growing company on the outskirts of Swansea. It’s a fantastic role and a lovely company to work for. Reporting to the FC, this role will see you joining a small but highly effective office team.Your duties will include the following Accounts Payable; Suppl…",24000,26000,permanent,2025-02-28T17:35:41Z,https://www.adzuna.co.uk/jobs/land/ad/5067223161?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=BCE843EEAED53032BE6E489FEE45A23D6163B5C9,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Sheffield, South Yorkshire","Accounts Assistant | Permanent Opportunity | Sheffield Your new company We are working with a growing business in Sheffield. They are seeking a dedicated and detail-oriented Accounts Assistant to join their finance team. This is a full-time, permanent opportunity. Your new role Engage in daily accounting duties such as processing invoices, reconciling accounts, and preparing financial reports. Assist the finance team by ensuring accurate financial records are maintained and addressing enquiries…",0,30000,permanent,2025-02-28T17:35:41Z,https://www.adzuna.co.uk/jobs/land/ad/5067223162?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=137A869E4CE9D66CA2AAE4C496394E380428D935,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Wrexham, Wales","Accounts Assistant, Wrexham Your new firm A Wrexham based Accountancy firm are seeking to recruit an experienced Accounts Assistant to join their team. This is a well-established firm, trading for over 50 years, continuing to provide genuine partnerships and delivering excellent service to clients. You will be a part of a general practice which supports a range of clients from varying industries. This is a great opportunity to join a friendly and supportive team of accountancy professionals. Yo…",23000,26000,,2024-09-30T13:56:26Z,https://www.adzuna.co.uk/jobs/land/ad/4882057421?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=31864043420CB8BD8964CF1FC98647CAB8CF8585,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Newton Abbot, Devon","A growing business in Newton Abbot is looking to hire an Accounts Assistant. Your new company Reporting into the Financial Controller a growing business in Newton Abbot are looking to recruit an Accounts Assistant to work in a busy finance department. The role will oversee the whole Accounts Payable process, also bank reconcilaitions and supplier liaison. Your new role The main duties of the role are as follows; Process and review supplier invoices for processing. Assist the accounts payable an…",0,27000,,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223213?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=299F42B225D93639827C0DF64717C2F43B5E218A,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Liverpool, Merseyside","ACCOUNTS ASSISTANT | LIVERPOOL | TEMP TO PERM | £26000-£30000 Your new company Your new company is a construction company based in Liverpool City Centre. Your new role Assisting with accounts for major projects in an up-and-coming business Assist with the preparation of financial statements and reports Maintain accurate and up-to-date financial records Process invoices, payments, and receipts Reconcile bank statements and accounts What you'll need to succeed Experience in construction accounts …",26000,30000,contract,2025-03-01T09:43:03Z,https://www.adzuna.co.uk/jobs/land/ad/5068273224?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=76B9151A6E319BEBB938E0336DD4E44DA42E20E7,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Ayr, South Ayrshire","Accounts Assistant - Ayr Your new company Hays is proud to be partnering with one of the UK's Top 30 firms of Chartered Accountants to hire for the position of Accounts Assistant. This firm is currently experiencing a high-growth period which represents many exciting opportunities for the candidate to develop their long-term career in an accounting firm. Employee wellbeing is put at the forefront of this firm's working ethos, providing opportunities to learn, grow, and thrive in a supportive en…",26000,30000,,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223185?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=794E51FFB0FFD3FD251C026CC4EBE938F41F2E5C,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,UK,"Accounts Assistant job, with study support. Norwich or Fakenham Accounts Assistant required to join a leading accountancy and business advisory firm in Norfolk. A firm dedicated to creating a supportive and inclusive workplace culture, where both your career and personal growth as well as wellbeing are supported. As an employer of choice in Norfolk, you will be offered A friendly, supportive work environment Opportunities for professional growth and career advancement, including study support A…",28301.75,28301.75,,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223189?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=084F3E5BB3265C691AF6BA10A81E5C1F9126AFAE,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Newport, Wales","Accounts Assistant | Newport Accounts Assistant Location: Newport Salary: £24,500 – £27,000 Job Type: Full-time Monday – Friday | Office-Based An exciting opportunity has arisen for an Accounts Assistant to join a dynamic and fast-paced finance team. This role is ideal for someone with strong purchase ledger experience, who is confident handling high volumes of invoices, working with Sage Line 50, and has CIS knowledge. Key Responsibilities: ✔ Processing & coding invoices, including purchase or…",24500,27000,,2025-03-14T10:37:07Z,https://www.adzuna.co.uk/jobs/land/ad/5093071428?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=8EC5E943B47A11FC6896380440742971C8CFF8CD,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,UK,"Accounts Assistant Role in Independent Edinburgh-based Firm Your new company Hays is happy to be partnering with an Edinburgh-based accountancy firm to hire part-qualified or qualified accountants for the accounts and bookkeeping team. The firm has an excellent culture which is people-driven and perfect for someone who is interested in accounts and wants to maintain a healthy work-life balance. The team is friendly and hosts multiple social events throughout the year, which creates a great dyna…",25000,30000,,2024-11-08T13:05:57Z,https://www.adzuna.co.uk/jobs/land/ad/4931386366?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=E02E26C2AD029FB76B3DF1E513F0A54CA68DD495,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Newcastle Upon Tyne, Tyne & Wear","Accounts Assistant required for a manufacturing company in Newcastle Input purchase orders and invoices daily• Reconciliation of purchase statements • Manage accounts payable and accounts receivable processes • Ensure stock products and prices are maintained. • Analyse monthly credit card statements • Month end payments • Weekly payroll • Credit control If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right fo…",28000,30000,,2025-03-12T06:16:18Z,https://www.adzuna.co.uk/jobs/land/ad/5088204781?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=F76FA17FE30708705462F114BC579C3FCDB05A3A,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Carmarthenshire, Wales","Accounts Payable Role; managing the AP process in a fast-paced and high-volume role Full-time and permanent Accounts Assistant Permanent and Full Time Carmarthenshire £28-30,000 per annum A really exciting opportunity to join an organisation in a finance role which will see you taking accountability for a key area of the business. To be considered for this position, you must have a great understanding of the transactional finance process, gained in a commercial finance team, with a particular e…",28000,30000,permanent,2025-02-28T17:35:42Z,https://www.adzuna.co.uk/jobs/land/ad/5067223227?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=C4C6A89FFCAA512CAFED9BC34F3634E22BD904C9,Accounting & Finance Jobs,finance
Accounts Assistant,HAYS,"Rugby, Warwickshire","Accounts Assistant, Permanent, Rugby, Hybrid Your new company This medium sized consumer goods company that is a top player in its industry, is looking to expand their finance team based in Rugby. Your new role This role is an Accounts assistant role with the duties mainly being Accounts payable based, raising and payment of invoices, GRN'ing invoices and completing expenses. Then there will also be general accounting duties and helping with month end responsibilities like journal posting and c…",25000,27000,permanent,2025-04-11T16:41:59Z,https://www.adzuna.co.uk/jobs/land/ad/5140568215?se=vGMhGTEe8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=193721B69A624FD3532F529401D2C0B069745AEA,Accounting & Finance Jobs,finance
