title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Director- Town Planning,Gattaca PBS Bullhorn,"Derby, Derbyshire","Our client, a leading firm in the HTP sector, is currently seeking a Director of Town Planning to join their team in Derby. This permanent role offers an exciting opportunity for an experienced professional to command and shape the future of urban development projects. Key Responsibilities: Overseeing town planning and development management activities Leading and managing a team of planning professionals Developing and implementing strategic planning policies and initiatives Engaging with stak…",70000,85000,permanent,2025-04-24T19:33:04Z,https://www.adzuna.co.uk/jobs/details/5160680657?utm_medium=api&utm_source=e1ad5111,Creative & Design Jobs,urban planning,gb,urban planning,standard,False,False
Highway Inspector,Utilise Recruitment,"Whitton, Twickenham","Highway Inspector Location: Twickenham Contract Type: Permanent, Full-Time (40 hours per week) Flexible start and finish times. Salary: £35,000 - £40,000  Car Allowance  Generous benefits package. Are you passionate about shaping your local streets? Do you thrive in dynamic environments where your skills directly impact the community? If you're a detail-oriented professional looking to take your career to the next level, we want you to apply for the Highway Inspector opportunity! For the Highwa…",40000,40000,permanent,2025-04-30T19:08:38Z,https://www.adzuna.co.uk/jobs/land/ad/5171106993?se=itZCKPEo8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=AF8C721B0A7CEE72BD5A3032B08D54BA5EA940B1,Trade & Construction Jobs,urban planning,gb,urban planning,standard,False,False
Senior Development Manager,G2V Recruitment Group,"London, UK",Job Description Lead and manage a team of professionals in the planning and execution of development and regeneration projects. Develop strategic plans and policies in line with the council's vision. Engage with stakeholders and build relationships with community groups and other public sector organisations. Oversee project budgets and ensure projects are delivered on time and within scope. Monitor and report on project progress to senior leadership. Identify and mitigate risks to ensure projec…,143000,169000,,2025-04-17T06:55:25Z,https://www.adzuna.co.uk/jobs/details/5149066928?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,urban planning,gb,urban planning,standard,False,False
Senior to Associate Town Planner,Cobalt Recruitment.,"St. Augustines, Bristol","Are you a talented and driven Town Planner eager to advance your career in the heart of Bristol's vibrant urban landscape? Do you have a passion for shaping sustainable and dynamic communities? If so, we invite you to explore an exciting career opportunity with our client. Our client is a leading name in planning consultancy, renowned for their commitment to delivering innovative solutions that enhance the built environment and wider regeneration schemes across the region. A specialist firm are…",60000,60000,permanent,2025-04-11T13:47:40Z,https://www.adzuna.co.uk/jobs/land/ad/5140477284?se=itZCKPEo8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=085E43D8078DC380C4372A71327FE3669ABE3605,Engineering Jobs,urban planning,gb,urban planning,standard,False,False
Senior Town Planner,TipTopJob,"Rugby, Warwickshire","REF: NE545646 Senior Town Planner : Rugby : GBPCompetitive Are you a seasoned town planner with a passion for shaping vibrant and sustainable communities? Are you looking for a new challenge in order to take the next step in your Career? Our client, A leading planning consultancy with offices throughout the South are seeking a highly motivated and experienced Senior Town Planner to join their dynamic team. As a pivotal member of the organisation, you will play a crucial role in influencing the …",39846.23,39846.23,,2025-04-29T08:59:33Z,https://www.adzuna.co.uk/jobs/details/5168160167?utm_medium=api&utm_source=e1ad5111,Manufacturing Jobs,urban planning,gb,urban planning,standard,False,False
Senior Town Planner,Penguin Recruitment,"Newcastle Upon Tyne, Tyne & Wear","REF: NE54566 Senior Town Planner - Newcastle - £Competitive Are you a seasoned town planner with a passion for shaping vibrant and sustainable communities? Are you looking for a new challenge in order to take the next step in your Career? Our client, A leading planning consultancy with offices throughout the North are seeking a highly motivated and experienced Senior Town Planner to join their dynamic team. As a pivotal member of the organisation, you will play a crucial role in influencing the…",45000,55000,,2025-04-20T23:14:10Z,https://www.adzuna.co.uk/jobs/details/5154785864?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",urban planning,gb,urban planning,standard,False,False
Graduate Town Planner,Matchtech,"Bollington, Macclesfield","Key Responsibilities: Assisting in the preparation and submission of planning applications Supporting the development management process by liaising with clients, stakeholders, and local authorities Conducting research and analysis to inform planning decisions Preparing reports and documents to assist senior planners Participating in site visits and surveys to gather necessary information Contributing to the development of planning strategies and policy reviews Maintaining up-to-date knowledge …",22000,26000,,2025-04-30T19:46:18Z,https://www.adzuna.co.uk/jobs/details/5171291367?utm_medium=api&utm_source=e1ad5111,Graduate Jobs,urban planning,gb,urban planning,standard,False,False
Civil or Senior Engineer,RGB London,"Cambridge, Cambridgeshire","Civil Or Senior Civil Engineer  Cambridge  £45,000 - £55,000 (Dependent on experience) Are you an experienced Civil Infrastructure Engineer looking to take the next step in your career? This thriving civil, transport, and urban planning consultancy is expanding its Civils Team in Cambridge and is looking for a talented engineer to help drive nationwide infrastructure projects . With a strong reputation for delivering commercially focused technical solutions , they work across a variety of secto…",45000,55000,permanent,2025-04-17T13:32:55Z,https://www.adzuna.co.uk/jobs/details/5149591119?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,urban planning,gb,urban planning,standard,False,False
Director- Town Planning,Matchtech,"Newton Solney, Burton-On-Trent","Our client, a leading firm in the HTP sector, is currently seeking a Director of Town Planning to join their team in Derby. This permanent role offers an exciting opportunity for an experienced professional to command and shape the future of urban development projects. Key Responsibilities: Overseeing town planning and development management activities Leading and managing a team of planning professionals Developing and implementing strategic planning policies and initiatives Engaging with stak…",70000,85000,permanent,2025-04-24T18:13:11Z,https://www.adzuna.co.uk/jobs/details/5160314732?utm_medium=api&utm_source=e1ad5111,Creative & Design Jobs,urban planning,gb,urban planning,standard,False,False
Sustainability Specialist,Gensler,"London, UK","Your Role As a Sustainability Specialist , you will be instrumental in developing and implementing comprehensive sustainability strategies for urban projects. Your work will focus on integrating cutting-edge sustainable design principles, urban resilience approaches, and innovative environmental performance solutions across our urban development initiatives. What You Will Do Develop and execute comprehensive sustainability strategies for urban development projects Conduct advanced sustainabilit…",38274.78,38274.78,,2025-03-22T11:56:12Z,https://www.adzuna.co.uk/jobs/details/5106289881?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,urban planning,gb,urban planning,standard,False,False
Graduate Planning Consultant/Town Planner,Matchtech,"Newcastle Upon Tyne, Tyne & Wear","Our client, a well-established private consultancy, is currently seeking a Graduate Planning Consultant/Town Planner to join their team on a permanent basis within the Planning industry. This is a fantastic opportunity for an individual with a passion for Planning, looking to progress their career and work across a large variety of sectors. Key Responsibilities: Assisting in the preparation and submission of planning applications Conducting site visits and preparing site appraisal reports Provi…",26000,33000,permanent,2025-04-14T16:19:34Z,https://www.adzuna.co.uk/jobs/details/5144211133?utm_medium=api&utm_source=e1ad5111,Graduate Jobs,urban planning,gb,urban planning,standard,False,False
Town Planner,Carrington West,"Bristol, South West England","Job Title: Town Planner / Senior Planner Location: Bristol Sector: Private - Consultancy Salary: Up to £40k depending on experience Are you a passionate Town Planner looking to take the next step in your career? Do you want to work on major projects within a dynamic, multi-disciplinary consultancy? If so, we want to hear from you! The Opportunity: Our client, a leading private consultancy in Bristol, is seeking a Town Planner or Senior Town Planner to join their expert planning team. This is an…",30000,40000,,2025-04-24T13:57:00Z,https://www.adzuna.co.uk/jobs/details/5160131529?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,urban planning,gb,urban planning,standard,False,False
Senior Town Planner,Penguin Recruitment Ltd,"Leicester, Leicestershire","Senior Planner Leicester - (Hybrid/remote working options) Competitive salary  benefits package! My client is a multi-service design, planning and development consultancy that are looking for a Senior Planner to join their rapidly growing team in Leicester. They handle planning matters of all types and scales, serving major house builders, developers, manufacturers, investment companies and more across the UK. Whether it be the preparation and submission of a planning application, promoting dev…",40000,55000,permanent,2025-04-30T20:11:25Z,https://www.adzuna.co.uk/jobs/land/ad/5171311684?se=itZCKPEo8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=988DFFADE0BF70F6C7A852F7C2447A59AC7B97F5,Consultancy Jobs,urban planning,gb,urban planning,standard,True,False
Town Planner/Senior Planner,Carrington West,"Newcastle Upon Tyne, Tyne & Wear","Job Opportunity: Town Planner-Senior Town Planner Location: Newcastle Sector: Private - Consultancy Salary: Negotiable depending on experience Are you ready to take your planning career to the next level? A fantastic opportunity has arisen to join a leading independent planning consultancy based in Exeter. With a diverse portfolio of projects, our client is at the forefront of delivering innovative solutions for a variety of projects. The Role As a Town Planner, you'll play a key role in suppor…",28000,40000,,2025-04-24T13:57:03Z,https://www.adzuna.co.uk/jobs/details/5160131638?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,urban planning,gb,urban planning,standard,False,False
Senior / Associate Urban Designer (Development),WSP,"Aldwych, Central London","Description What if you could do the kind of work the world needs? At WSP, you can access our global scale, contribute to landmark projects and connect with the brightest minds in your field to do the best work of your life. You can embrace your curiosity in a culture that celebrates new ideas and diverse perspectives. You can experience a world of opportunity and the chance to shape a career as unique as you. A little more about your role… WSP Urban Planning and Design is seeking Associate and…",41757.77,41757.77,,2025-04-07T16:18:24Z,https://www.adzuna.co.uk/jobs/details/5133602649?utm_medium=api&utm_source=e1ad5111,Creative & Design Jobs,urban planning,gb,urban planning,standard,False,True
Graduate Town Planner,Penguin Recruitment Ltd,"London, UK","Graduate Town Planner - RTPI Accredited London | Full-Time | Competitive Salary  Enhanced Benefits A leading planning, design, and environmental consultancy is seeking a recently qualified Graduate Town Planner to join their London office. This is an excellent opportunity for an ambitious graduate to join a multidisciplinary team delivering a wide range of high-profile, people-focused projects. The consultancy's work is shaped by a human-centred approach, with an emphasis on long-term relations…",24000,28000,permanent,2025-04-09T00:31:37Z,https://www.adzuna.co.uk/jobs/land/ad/5136216310?se=itZCKPEo8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=ABE8898D3A1EFE37F482A7E7D9F89E14AE406DAD,Graduate Jobs,urban planning,gb,urban planning,standard,False,False
Civil or Senior Engineer,RGB Network,"Pampisford, Cambridge","Civil Or Senior Civil Engineer  Cambridge  £45,000 - £55,000 (Dependent on experience) Are you an experienced Civil Infrastructure Engineer looking to take the next step in your career? This thriving civil, transport, and urban planning consultancy is expanding its Civils Team in Cambridge and is looking for a talented engineer to help drive nationwide infrastructure projects. With a strong reputation for delivering commercially focused technical solutions, they work across a variety of sectors…",45000,55000,,2025-04-16T20:56:34Z,https://www.adzuna.co.uk/jobs/land/ad/5148252381?se=itZCKPEo8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=60BEB9A51F45896DC34FDC6FDA36F64DEF87F6BB,Trade & Construction Jobs,urban planning,gb,urban planning,standard,False,False
Chartered Town Planner,Penguin Recruitment,"Rusholme, Manchester","REF: NE97988 Chartered Town Planner - Manchester - £Competitive Are you a seasoned professional in town planning, ready to elevate your career and make a significant impact on urban development? If you possess a wealth of experience, a passion for innovative planning solutions, and a commitment to excellence, we invite you to apply for the position of Chartered Town Planner. Our client is a leading force in urban planning, dedicated to creating sustainable and thriving communities. As they cont…",45000,50000,,2025-04-13T20:31:03Z,https://www.adzuna.co.uk/jobs/details/5143479158?utm_medium=api&utm_source=e1ad5111,Property Jobs,urban planning,gb,urban planning,standard,False,False
Planning Manager,Hunter Dunning,"Fareham, Hampshire","Planning Manager Job in Fareham, Hampshire Planning Manager job available with a housing developer based in Hampshire. Working as part of a planning team and involved in schemes ranging up to 200 units across the region. They are open to applicants with a background in development, consultancy or local authority. Offering up to £65,000 plus benefits Founded over twenty years ago, this independent housebuilder is known for delivering high-quality, affordable homes across the Hampshire, Surrey, a…",45000,65000,permanent,2025-04-25T19:45:46Z,https://www.adzuna.co.uk/jobs/details/5162886710?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,urban planning,gb,urban planning,standard,False,False
Senior Planner,Hunter Dunning,"Fareham, Hampshire","Senior Planner Job in Fareham, Hampshire New opportunity for a Senior Planner to job a housing developer based in Hampshire. Working as part of a planning team and involved in schemes ranging up to 200 units across the region. They are open to applicants with a background in development, consultancy or local authority. Offering up to £45,000 plus benefits Founded over twenty years ago, this independent housebuilder is known for delivering high-quality, affordable homes across the Hampshire, Sur…",30000,45000,permanent,2025-04-28T19:49:14Z,https://www.adzuna.co.uk/jobs/details/5167209275?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,urban planning,gb,urban planning,standard,False,False
"Senior Manager, Proposal Writing, EMEA",Lime,"London, UK","Lime is the world's largest shared electric vehicle company. We’re on a mission to build a future where transportation is shared, affordable and carbon-free. Our electric bikes and scooters have powered 700 million rides in 250 cities on 5 continents, replacing an estimated 150 million car trips. Named a Time 100 Most Influential Company and Fast Company Brand That Matters, Lime continues to set the pace for shared micromobility globally. We are looking for a stellar Senior Manager to join our …",36845.69,36845.69,,2025-05-02T17:33:59Z,https://www.adzuna.co.uk/jobs/details/5176585564?utm_medium=api&utm_source=e1ad5111,"PR, Advertising & Marketing Jobs",urban planning,gb,urban planning,standard,False,True
Talented Urban Designer for Award-Winning Clerkenwell design team,Place,"London, UK","Talented Urban Designer for Award-Winning Clerkenwell design team £40K - £52K p.a.  Bens. An award-winning practice based in Clerkenwell is looking for a talented Urban Designer to enhance and support the current Urban Design / Master planning team to work on a variety of projects both nationally and internationally. You will have exceptional design and presentation skills using sketches, model making and CAD. Ideally you will have a background in Architecture/Urban design and have a number of …",46142.93,46142.93,,2025-05-03T07:27:24Z,https://www.adzuna.co.uk/jobs/land/ad/5178020058?se=DnIXKvEo8BGDGO_HSiZXLA&utm_medium=api&utm_source=e1ad5111&v=F0A3528EC94439C9A75FD68974A28347E0C0D062,Creative & Design Jobs,urban planning,gb,urban planning,standard,False,True
